rep1	rep2	min_tm
A0A7C8UE72_taxID_2813651_model	A0AAN8MVU2_taxID_47235_model_A	0.4116
A0AA37L8J5_taxID_700344_model_A	A0AAD4FBU9_taxID_669026_model_A	0.4116
A0A3B0YDV7_taxID_652676_model_A	A0A6J4QLW3_taxID_349277_model_A	0.4116
A0A166CKA0_taxID_1314776_model	A0A3N4LB84_taxID_1051890_model	0.4116
A0A210R253_taxID_6573_model	A0ABQ9EAR7_taxID_220873_model	0.4115
A0A1Y1HT28_taxID_105231_model	A0A835YKM2_taxID_303371_model	0.4115
A0A9W8XCZ5_taxID_1932322_model	A0ABY8UC38_taxID_3088_model	0.4115
A0A8X8WIX2_taxID_180675_model	A0AAD8WMF1_taxID_4521_model_A	0.4115
A0A8J1T8Q4_taxID_6347_model	A0AA89BXI1_taxID_66713_model	0.4115
A0A418AQE9_taxID_157072_model	T0PU14_taxID_1156394_model	0.4115
A0A0C3F7Q7_taxID_765440_model	A0A8H2WDY0_taxID_456999_model	0.4115
A0A085M8H3_taxID_68888_model	A0A8S9ZP28_taxID_189291_model	0.4115
A0A162K920_taxID_1081108_model	A0A3N4LHJ3_taxID_1051890_model	0.4115
A0A8H4YZH8_taxID_48485_model	A0ABR0JJU7_taxID_1016849_model_A	0.4115
A0A6A4NQJ9_taxID_3870_model	A0A7S7SGR7_taxID_1473598_model	0.4115
A0A8S4QC54_taxID_6347_model	A0ABY7ESX1_taxID_6604_model	0.4115
A0A9P3CF74_taxID_84275_model	R0ISP9_taxID_671987_model	0.4115
A0A409YPA9_taxID_231916_model	A0A8H7LLC6_taxID_456999_model_A	0.4115
A0A2S6BQA0_taxID_357750_model	A0A409YPA9_taxID_231916_model	0.4115
A0A1I7VBE5_taxID_7209_model	A0A3S0ZXU8_taxID_188477_model	0.4115
A0A8S3R6L7_taxID_6550_model_A	A0A8S3SWK0_taxID_6550_model	0.4115
A0A4Z0Z0G8_taxID_37992_model_A	A0A8H3CFB7_taxID_456999_model	0.4115
A0A8H3D1S1_taxID_456999_model	A0AAD4FBU9_taxID_669026_model_A	0.4115
A0A183C149_taxID_36090_model	A0ABY7ESX1_taxID_6604_model	0.4115
A0A1L3FP25_taxID_375_model_A	A0AAE3ZZF7_taxID_587534_model_A	0.4115
A0A158RAT2_taxID_103827_model	A0A8S3R6L7_taxID_6550_model_A	0.4115
A0A8H6KGA4_taxID_2175873_model	A0ABY8UC38_taxID_3088_model	0.4115
A0A3S0ZXU8_taxID_188477_model	A0AAD8AV10_taxID_112525_model	0.4115
A0A084FV70_taxID_563466_model_A	A0AAN5YGU4_taxID_293939_model	0.4114
A0A1W2TBG8_taxID_77044_model	A0A9P7UD37_taxID_1209932_model	0.4114
A0A5J9TU90_taxID_38414_model	A0ABV1Z0I5_taxID_483206_model_A	0.4114
A0A1Y1HT28_taxID_105231_model	A0A7X6DTB4_taxID_2606439_model_A	0.4114
A0A4P9X7U9_taxID_1555241_model	A0A913WWA6_taxID_2652724_model	0.4114
A0A0V1ESS6_taxID_6337_model	A0ABY7EW52_taxID_6604_model	0.4114
A0AA40AMQ6_taxID_314023_model	A0ABR3RK21_taxID_300254_model_A	0.4114
A0A3P6S9E3_taxID_42156_model	A0A8B6G957_taxID_29158_model_A	0.4114
A0A8B6D949_taxID_29158_model	A0AAN8JKH5_taxID_87958_model	0.4114
A0A139HFA6_taxID_321146_model_A	A0A2G7FTM7_taxID_656916_model_A	0.4114
A0A914W9Q0_taxID_2011161_model	A0AA36DH95_taxID_96644_model_A	0.4114
A0A914MEB5_taxID_6306_model	Q2Y722_taxID_323848_model_A	0.4114
A0A177WRB0_taxID_403673_model	A0A4P9YFJ7_taxID_988480_model	0.4114
A0A8R1Y3G8_taxID_6282_model	A0ABQ9EAR7_taxID_220873_model	0.4114
A0A485LKF7_taxID_120398_model	A0ABN8CQB0_taxID_622444_model	0.4114
A0A8H4RXW4_taxID_354080_model_A	A0ABQ0M0Y9_taxID_658473_model_A	0.4114
A0A137P4M5_taxID_796925_model	A0A2G5BJJ6_taxID_763665_model	0.4114
A0A1Y2C7D2_taxID_329046_model	A0AAD5T9G3_taxID_109957_model	0.4114
A0A210R253_taxID_6573_model	A0A6V7VXB7_taxID_390850_model	0.4113
A0A914MBW5_taxID_6306_model	A0AA36CWW9_taxID_96644_model	0.4113
A0A0V1ESS6_taxID_6337_model	A0A8B6G9L0_taxID_29158_model_A	0.4113
A0A0V0TGR2_taxID_144512_model	A0A8B6CPY6_taxID_29158_model_A	0.4113
A0A517MIN1_taxID_1930274_model_A	A0A5P8W6J8_taxID_2653204_model	0.4113
A0A4Q2D856_taxID_2316362_model	A0A8H6GM20_taxID_100902_model	0.4113
A0AAF3EKM6_taxID_2138241_model	A0ABY7ESX1_taxID_6604_model	0.4113
A0A2G7FTM7_taxID_656916_model_A	W6Y2N7_taxID_930089_model	0.4113
A0A4U7KZ21_taxID_280036_model_A	K1X411_taxID_1072389_model	0.4113
A0A2J0YX98_taxID_382_model	K3V6C2_taxID_1028729_model	0.4113
A0A915I8K9_taxID_13658_model	A0ABY7EX19_taxID_6604_model	0.4113
A0A4S4MP01_taxID_2447956_model	A0A8H4CJG9_taxID_474922_model	0.4113
A0A0V1MUW3_taxID_268474_model	A0A6J8ENF3_taxID_42192_model_A	0.4113
A0A8B6G957_taxID_29158_model_A	A0ABD2L179_taxID_157864_model	0.4113
A0A507FBC4_taxID_246404_model	A0AAD4FBU9_taxID_669026_model_A	0.4113
A0A8H3D1S1_taxID_456999_model	A0A9P4U804_taxID_1392251_model	0.4113
A0A368GS35_taxID_29170_model	A0A8R1TKI8_taxID_6282_model	0.4113
A0A8S4Q2L6_taxID_6347_model	A0AAN5CH76_taxID_1317129_model	0.4112
A0A210R253_taxID_6573_model	A0AAV4B738_taxID_259542_model	0.4112
A0A409WEP5_taxID_231916_model_A	A0AA37L8J5_taxID_700344_model_A	0.4112
A0A2G9UPF2_taxID_45464_model	A0AAE0W2I3_taxID_2493646_model	0.4112
A0A0V0YE73_taxID_6337_model	A0A8B6G9L0_taxID_29158_model_A	0.4112
A0A0V0S806_taxID_6336_model	A0A8S9ZP28_taxID_189291_model	0.4112
A0A077ZGT3_taxID_36087_model	A0A6V7X733_taxID_390850_model	0.4112
A0A8S4QC54_taxID_6347_model	A0A914MEB5_taxID_6306_model	0.4112
A0A368FPR0_taxID_29170_model	A0A8S4QC54_taxID_6347_model	0.4112
A0A813K9V7_taxID_89957_model	A0A9N8ELP9_taxID_568900_model	0.4112
A0A914W9Q0_taxID_2011161_model	A0ABD2KLI7_taxID_97005_model	0.4112
A0A507EXS7_taxID_246404_model	A0A8H5UJH2_taxID_48507_model_A	0.4112
A0A409YPA9_taxID_231916_model	F0XF66_taxID_655863_model	0.4112
A0A0V1DE70_taxID_45882_model	A0A915K057_taxID_13658_model	0.4112
A0A8H8PB78_taxID_456999_model	I2FTP4_taxID_120017_model_A	0.4112
A0ABQ0M0Y9_taxID_658473_model_A	A0ACC2J646_taxID_110536_model_A	0.4112
A0A8J2X377_taxID_35677_model	F0Y9F1_taxID_44056_model	0.4112
A0AA35V075_taxID_414_model	A0AA42B8L4_taxID_1215918_model	0.4111
A0A5C3FY00_taxID_84753_model	A0A8H7LLC6_taxID_456999_model_A	0.4111
A0A8H8PB78_taxID_456999_model	A0ACC1LSD8_taxID_417177_model	0.4111
A0A077ZGT3_taxID_36087_model	A0A0B2VVI5_taxID_6265_model	0.4111
A0A409YPA9_taxID_231916_model	A0A6A5SIC2_taxID_706981_model	0.4111
A0A6V7VXB7_taxID_390850_model	A0A8S4QC54_taxID_6347_model	0.4111
A0A4Z0Z0G8_taxID_37992_model_A	A0ABQ0M0Y9_taxID_658473_model_A	0.4111
A0A0F7RVY0_taxID_49012_model_A	A0A0G2GEG2_taxID_420778_model_A	0.4111
A0AAN6E594_taxID_2486360_model_A	R9PI15_taxID_1305764_model_A	0.4110
A0A0G4N7R0_taxID_100787_model	A0A2N3MXV9_taxID_41688_model_A	0.4110
A0A8W8J4S3_taxID_29159_model	A0A914S644_taxID_6256_model	0.4110
A0A8J1T8Q4_taxID_6347_model	A0ABY7EVT9_taxID_6604_model	0.4110
A0A7W9ZFQ6_taxID_189_model_A	A0ABS1MHS4_taxID_2802282_model_A	0.4110
A0A0P7APX3_taxID_78410_model	A0A365MYK5_taxID_948311_model_A	0.4110
A0A2S5KMK1_taxID_2083153_model	F4PHR2_taxID_261658_model	0.4110
A0A409YPA9_taxID_231916_model	A0A8H3H4T7_taxID_456999_model	0.4110
A0A0V1JHS7_taxID_6337_model	A0A8R1TKI8_taxID_6282_model	0.4110
A0A8H7E8W0_taxID_1187904_model	A0ABR1WCT8_taxID_335842_model	0.4110
A0A3M6T5K9_taxID_46731_model	A0ABQ9DKS8_taxID_1566151_model	0.4110
A0A9D4MZZ2_taxID_45954_model	W6NCB7_taxID_6289_model	0.4110
A0A0V1AAJ2_taxID_990121_model	A0A915EFF9_taxID_166011_model	0.4110
A0A368GS35_taxID_29170_model	A0A9K3PD30_taxID_303405_model	0.4110
A0A8B6BMR6_taxID_29158_model_A	A0ABD2KLI7_taxID_97005_model	0.4110
A0A8X6KWP2_taxID_2740835_model	A0AAJ8BCI9_taxID_8187_model	0.4110
A0A7C8UE72_taxID_2813651_model	S8A5L9_taxID_1284197_model	0.4110
A0A1V6QQ78_taxID_416450_model	A0A7X1AU61_taxID_2724178_model	0.4110
A0A974NRK7_taxID_1407_model	Q82V60_taxID_228410_model_A	0.4110
A0A5N7CL84_taxID_209559_model	A0A7C8UE72_taxID_2813651_model	0.4110
A0A7X5ASN3_taxID_265726_model	A0ABQ6B7I7_taxID_441950_model	0.4110
A0A915KKL6_taxID_13658_model	A0AAF3EKL4_taxID_2138241_model	0.4110
A0A8S4Q2L6_taxID_6347_model	A0ABD3VH26_taxID_1069815_model	0.4109
A0A024UP64_taxID_157072_model	W4GNY0_taxID_112090_model	0.4109
A0A1Y1HT28_taxID_105231_model	A0A9W9NGR8_taxID_63820_model	0.4109
A0ABQ0CQG4_taxID_79588_model_A	A0ABR1UYT2_taxID_335842_model	0.4109
A0A2A6BT42_taxID_54126_model	A0A915DFA9_taxID_166011_model	0.4109
A0A158RAT2_taxID_103827_model	A0A8B6G9L0_taxID_29158_model_A	0.4109
A0A6V7X733_taxID_390850_model	A0A8B6G9L0_taxID_29158_model_A	0.4109
A0A9N8WL50_taxID_1348616_model	F4PHR2_taxID_261658_model	0.4109
A0A3P3YJM5_taxID_37360_model_A	A0AA48LWU8_taxID_556182_model_A	0.4109
A0A0H5S2I7_taxID_6279_model	A0AAN8JKH5_taxID_87958_model	0.4109
A0A6V7VXB7_taxID_390850_model	A0AAN8JKH5_taxID_87958_model	0.4109
A0A2G7FTM7_taxID_656916_model_A	A0A8H6XYA6_taxID_2733690_model	0.4109
A0A9W8HFK5_taxID_2761396_model	A0ABN8LP07_taxID_104178_model	0.4109
A0A1K0HF59_taxID_307758_model_A	A0A8H3H4T7_taxID_456999_model	0.4109
A0A137P4M5_taxID_796925_model	A0A4P9YS76_taxID_1712513_model	0.4109
A0A1Y2HIE7_taxID_765915_model	A0A9N8DI97_taxID_568900_model	0.4109
A0A401PX39_taxID_75743_model	A0AAV4IQ38_taxID_1093978_model	0.4109
A0AAD5UGL0_taxID_261099_model	I2FTP4_taxID_120017_model_A	0.4109
A0A9I9CEY5_taxID_3656_model	A0AAW2WPR6_taxID_2727402_model	0.4109
A0A0B2VVI5_taxID_6265_model	A0A5S6QIU3_taxID_70415_model	0.4109
A0A8H3BPP3_taxID_456999_model	A0AA37L8J5_taxID_700344_model_A	0.4109
A0A0V0YE73_taxID_6337_model	A0A8W8NF03_taxID_29159_model_A	0.4109
A0A6J8DAY9_taxID_42192_model	A0A915N8X1_taxID_6303_model	0.4109
A0A0E0H672_taxID_4536_model	A0A5J5BCR2_taxID_561372_model_A	0.4109
A0A4U0XX60_taxID_329884_model	F0X9X8_taxID_655863_model	0.4109
A0A9W8LUA5_taxID_2761395_model	A0AAQ3LZX8_taxID_150365_model	0.4108
A0A8B6FWG6_taxID_29158_model	A0AAN8JKH5_taxID_87958_model	0.4108
A0A2G7FTM7_taxID_656916_model_A	A0A2S6CD10_taxID_357750_model_A	0.4108
A0A2Z6QID9_taxID_94130_model	A0A7X6DTB4_taxID_2606439_model_A	0.4108
A0A2G9UPF2_taxID_45464_model	A0A9D4MZZ2_taxID_45954_model	0.4108
A0A8H7WI46_taxID_108018_model_A	I2FTP4_taxID_120017_model_A	0.4108
A0A6J8CL61_taxID_42192_model_A	A0A9D4MZZ2_taxID_45954_model	0.4108
A0A5S6QIU3_taxID_70415_model	A0AAE0W1K7_taxID_2493646_model	0.4108
A0ABD2LG15_taxID_157864_model	A0ABY7EW52_taxID_6604_model	0.4108
A0A016T0A5_taxID_53326_model	A0A1I9G629_taxID_6279_model	0.4108
A0A179HCZ8_taxID_33203_model	A0A7C8MWQ0_taxID_323545_model_A	0.4108
A0A9K3KBA8_taxID_303405_model_A	K1Q6D2_taxID_29159_model	0.4108
A0AAD8WMF1_taxID_4521_model_A	A0AAW2WPR6_taxID_2727402_model	0.4108
A0A507F691_taxID_246404_model_A	A0AAD6NB37_taxID_5083_model_A	0.4108
A0A918K8V8_taxID_418750_model_A	A0A9X1U998_taxID_2911009_model	0.4108
A0A1G5SEQ3_taxID_51642_model_A	A0A8J1T8Q4_taxID_6347_model	0.4108
A0A7S1D9Z1_taxID_216820_model	A0A7S3RCE1_taxID_2903_model	0.4107
A0A409WEP5_taxID_231916_model_A	A0A9P6LG07_taxID_1095194_model_A	0.4107
A0A8B6CNP6_taxID_29158_model	A0A914W9Q0_taxID_2011161_model	0.4107
A0A1Y1HLN7_taxID_105231_model_A	A0A7S7SGR7_taxID_1473598_model	0.4107
A0ABR4H9X8_taxID_176169_model_A	A0ACC1PD21_taxID_42375_model	0.4107
A0A7S3RCE1_taxID_2903_model	A0ABN3I3E9_taxID_66879_model_A	0.4107
A0A0F4GBJ7_taxID_1047168_model	A0A9Q9ASR5_taxID_215465_model	0.4107
A0A7D9J5S3_taxID_317549_model	A0ACC2TVV6_taxID_34485_model	0.4107
A0A8B6FWG6_taxID_29158_model	A0A8B6GYH0_taxID_29158_model_A	0.4107
A0A915I8K9_taxID_13658_model	A0A915JY09_taxID_13658_model	0.4107
A0A0E0PEB1_taxID_4529_model	A0ABS1MHS4_taxID_2802282_model_A	0.4107
A0A915KH89_taxID_13658_model	G2XK79_taxID_106299_model	0.4107
A0A0N4SWM8_taxID_6280_model	A0A1I7VBE5_taxID_7209_model	0.4107
A0A8H8PB78_taxID_456999_model	A0A9W7XK53_taxID_1052880_model	0.4107
A0A396RNU1_taxID_2305907_model	A0A6A4NQJ9_taxID_3870_model	0.4107
A0A915N8X1_taxID_6303_model	A0A9J2Q8W3_taxID_6252_model	0.4107
A0A5N6U7M7_taxID_36643_model	A0AAW1PVV6_taxID_41462_model	0.4107
A0A368GS35_taxID_29170_model	A0ABY7ESX1_taxID_6604_model	0.4107
A0AAF3EKM6_taxID_2138241_model	A0ABY7ET59_taxID_6604_model	0.4107
A0A0V1MUW3_taxID_268474_model	A0AA88XLC0_taxID_66713_model	0.4106
A0A914E549_taxID_290746_model	G2XK79_taxID_106299_model	0.4106
A0A250IQN3_taxID_1294270_model_A	A0A5N6V0Z8_taxID_41984_model	0.4106
A0A0P7APX3_taxID_78410_model	A0ABN7UWA3_taxID_4874_model	0.4106
A0A7X5ASN3_taxID_265726_model	A0ABN3I3E9_taxID_66879_model_A	0.4106
A0A9W7ZRQ5_taxID_78921_model	A0AAD5SIR0_taxID_64517_model	0.4106
A0A7R9KZT3_taxID_1979941_model	A0AAP5IG72_taxID_2712845_model_A	0.4106
A0AA36DH95_taxID_96644_model_A	A0AAE0W1K7_taxID_2493646_model	0.4106
A0A0N4SWM8_taxID_6280_model	A0A914CIK4_taxID_290746_model	0.4106
A0A7X0J7C0_taxID_188932_model	A0AAP5IG72_taxID_2712845_model_A	0.4106
A0A0V1DE70_taxID_45882_model	A0AA39HID6_taxID_289476_model	0.4106
A0A8J1T8Q4_taxID_6347_model	A0A8J1UW52_taxID_6347_model	0.4106
A0A6C0HZK6_taxID_1070528_model_A	A0ACC1PKT5_taxID_42375_model	0.4106
A0A0G2GEG2_taxID_420778_model_A	A0ABQ8FRP3_taxID_1357716_model_A	0.4106
A0A0N4SWM8_taxID_6280_model	A0A915MQ42_taxID_6303_model	0.4106
A0A5N7CL84_taxID_209559_model	A0ABY8UC38_taxID_3088_model	0.4106
A0A835YKM2_taxID_303371_model	P12031_taxID_6536_model	0.4106
A0AA88XLC0_taxID_66713_model	A0ABD3VH26_taxID_1069815_model	0.4105
A0A364L5W2_taxID_1196081_model	W6Y2N7_taxID_930089_model	0.4105
A0A0V0TGR2_taxID_144512_model	A0A8B6CNP6_taxID_29158_model	0.4105
A0A163KNP0_taxID_5454_model_A	A0A1V6PRI1_taxID_416450_model	0.4105
A0A163KNP0_taxID_5454_model_A	S3CMF3_taxID_1116229_model	0.4105
A0ABY7EVT9_taxID_6604_model	W6NCB7_taxID_6289_model	0.4105
A0A0V0S806_taxID_6336_model	A0A8B6G9L0_taxID_29158_model_A	0.4105
A0A8B6G9L0_taxID_29158_model_A	A0AAF3EKM6_taxID_2138241_model	0.4105
A0A8H3BPP3_taxID_456999_model	A0A9W8HFK5_taxID_2761396_model	0.4105
A0A8H3H4T7_taxID_456999_model	A0A9W7XK53_taxID_1052880_model	0.4105
A0A1V6QQ78_taxID_416450_model	A0A2J0YX98_taxID_382_model	0.4105
A0A1Y2D0T3_taxID_329046_model_A	A0A9W8HM54_taxID_1126814_model	0.4105
A0A7X5YKZ1_taxID_74314_model_A	A0ABS1MHS4_taxID_2802282_model_A	0.4105
A0A5M9J7X0_taxID_38448_model	K1X411_taxID_1072389_model	0.4105
A0A0B2VVI5_taxID_6265_model	A0AA39HID6_taxID_289476_model	0.4105
A0A1V6PRI1_taxID_416450_model	A0A364MXI7_taxID_183478_model	0.4105
A0A3S0ZXU8_taxID_188477_model	A0A8B6G957_taxID_29158_model_A	0.4105
A0A0A1UJW0_taxID_1086054_model	A0A4S4M1Y3_taxID_1095465_model_A	0.4105
A0A084G098_taxID_563466_model	B2VY53_taxID_426418_model	0.4105
A0A3M6T5K9_taxID_46731_model	A0A9W3GC27_taxID_9837_model	0.4105
A0ABR1FXH8_taxID_44056_model	A0ABR1G0V9_taxID_44056_model_A	0.4104
A0A163KNP0_taxID_5454_model_A	A0A2G7FYG7_taxID_656916_model_A	0.4104
A0A1X7RRH8_taxID_1276538_model_A	A0AA37L8J5_taxID_700344_model_A	0.4104
A0A7X0J7C0_taxID_188932_model	A0ABR1UYT2_taxID_335842_model	0.4104
A0A9W8IT97_taxID_417176_model	A0AAD5TY19_taxID_447962_model	0.4104
A0A1F8A6I4_taxID_109264_model_A	A0A8H5UJH2_taxID_48507_model_A	0.4104
A0A3S0ZXU8_taxID_188477_model	A0ABY7EVT9_taxID_6604_model	0.4104
A0A085M8H3_taxID_68888_model	A0A8B6G9L0_taxID_29158_model_A	0.4104
A0A0F7RVY0_taxID_49012_model_A	N1QEG0_taxID_692275_model_A	0.4104
A0A0G2GEG2_taxID_420778_model_A	A0A1S9S186_taxID_104259_model	0.4104
A0A8J1XGG3_taxID_6347_model	A0AA36DH95_taxID_96644_model_A	0.4104
A0A8B6FWG6_taxID_29158_model	A0A8J1T8Q4_taxID_6347_model	0.4104
A0A7S3QEJ9_taxID_122233_model	F0WYB1_taxID_890382_model	0.4104
A0A507FBC4_taxID_246404_model	A0ABR1WCT8_taxID_335842_model	0.4104
A0A0V1MUW3_taxID_268474_model	A0A6J8CL61_taxID_42192_model_A	0.4104
A0A8S3R6L7_taxID_6550_model_A	A0ABD2LG15_taxID_157864_model	0.4104
A0A915N8X1_taxID_6303_model	A0ABQ9EAR7_taxID_220873_model	0.4104
A0A085M8H3_taxID_68888_model	A0A8W8NF03_taxID_29159_model_A	0.4104
A0A8R1TKI8_taxID_6282_model	A0A915MQ42_taxID_6303_model	0.4104
A0A024UP64_taxID_157072_model	A0A6G0X2P4_taxID_100861_model_A	0.4103
A0A1L3FP25_taxID_375_model_A	A0AAJ6N653_taxID_2736_model_A	0.4103
A0A0A2VY68_taxID_1245745_model	A0A8H5Z2U4_taxID_1567541_model	0.4103
A0A066RUA7_taxID_1654360_model	A0A5N6V0Z8_taxID_41984_model	0.4103
A0A3B0YDV7_taxID_652676_model_A	A0A507F3F5_taxID_246404_model	0.4103
A0A066RUA7_taxID_1654360_model	A0AA40AMQ6_taxID_314023_model	0.4103
A0A8B6CPY6_taxID_29158_model_A	A0A8B6FWG6_taxID_29158_model	0.4103
A0A3P6S9E3_taxID_42156_model	A0A8B6G9L0_taxID_29158_model_A	0.4103
A0A8B6G9L0_taxID_29158_model_A	A0AAF3EKL4_taxID_2138241_model	0.4103
A0A9X0BDN5_taxID_1131564_model_A	A0ABN7UWA3_taxID_4874_model	0.4103
A0A8H3H4T7_taxID_456999_model	I2FTP4_taxID_120017_model_A	0.4103
A0A915I8K9_taxID_13658_model	A0ABD2KLI7_taxID_97005_model	0.4103
A0A8K0WPV5_taxID_80388_model_A	A0A9P3PKR9_taxID_47721_model	0.4103
A0A194WE27_taxID_578113_model	L7JPW8_taxID_1143193_model	0.4103
A0A0A7CN07_taxID_1202772_model_A	A0A9X8DRP4_taxID_112090_model	0.4103
A0A1V6PRI1_taxID_416450_model	A0A8H4RXW4_taxID_354080_model_A	0.4103
A0A163HZN4_taxID_5454_model_A	A0A8H4CJG9_taxID_474922_model	0.4103
A0ABD2IJ80_taxID_157864_model	A0ABD3VH26_taxID_1069815_model	0.4103
A0A1I4RJF6_taxID_44574_model_A	A0A8H3DZ25_taxID_456999_model_A	0.4102
A0A0D6LVJ5_taxID_53326_model	A0AAF3EKM6_taxID_2138241_model	0.4102
A0A177X0C6_taxID_403673_model	A0A1I3WXE9_taxID_52441_model_A	0.4102
A0AA89BXI1_taxID_66713_model	A0AAD5UAC9_taxID_447962_model	0.4102
A0A1H7K5B5_taxID_1233_model_A	A0A913WWA6_taxID_2652724_model	0.4102
A0AAV2VYF3_taxID_1238450_model	A0ABQ6B7I7_taxID_441950_model	0.4102
A0A6I3M9Z3_taxID_88376_model_A	A0A9X4BM46_taxID_2983605_model_A	0.4102
A0A8S9ZP28_taxID_189291_model	A0ABD2L179_taxID_157864_model	0.4102
A0A6V7X733_taxID_390850_model	A0A8S4QC54_taxID_6347_model	0.4102
A0ABD0JMJ5_taxID_370345_model	P12031_taxID_6536_model	0.4102
A0A2G9UPF2_taxID_45464_model	A0A915KH89_taxID_13658_model	0.4102
A0A135T4G4_taxID_703756_model	A0A5M9J7X0_taxID_38448_model	0.4102
A0A2N3MXV9_taxID_41688_model_A	R0ISP9_taxID_671987_model	0.4102
A0A409YPA9_taxID_231916_model	A0ABQ8FRP3_taxID_1357716_model_A	0.4102
A0A8H7WI46_taxID_108018_model_A	A0A9P9JQC5_taxID_48865_model_A	0.4102
A0A0V1AAJ2_taxID_990121_model	A0A2A2L189_taxID_2018661_model	0.4102
A0A177WTC8_taxID_403673_model	A0AA37L8J5_taxID_700344_model_A	0.4102
A0A137P4M5_taxID_796925_model	A0A9W8GX65_taxID_1052879_model	0.4102
A0A0A7CPE6_taxID_1202772_model	A0A2P4YVC2_taxID_4796_model	0.4102
A0A4Q2D856_taxID_2316362_model	A0A507EJC1_taxID_246404_model	0.4102
A0A7J7J2C8_taxID_10212_model	A0ABM1VVY2_taxID_6500_model	0.4101
A0A4Q2V7C7_taxID_451672_model	A0ACC1PQ96_taxID_42375_model	0.4101
A0A918SV45_taxID_543356_model	A0ABD1S779_taxID_205694_model	0.4101
A0A137P4M5_taxID_796925_model	A0A9W8LUA5_taxID_2761395_model	0.4101
A0A8B6G9L0_taxID_29158_model_A	A0A8R1Y3G8_taxID_6282_model	0.4101
A0A418AQE9_taxID_157072_model	T0PNV2_taxID_1156394_model	0.4101
A0A0V1I3Y0_taxID_268475_model	A0ABD6EFA7_taxID_75299_model	0.4101
A0A8H4RXW4_taxID_354080_model_A	W7F0B3_taxID_930091_model	0.4101
A0A8H3BPP3_taxID_456999_model	A0AAN7UR73_taxID_326684_model_A	0.4101
A0A8B6FWG6_taxID_29158_model	A0A8B6G957_taxID_29158_model_A	0.4101
A0A6J8ENF3_taxID_42192_model_A	A0A915I8K9_taxID_13658_model	0.4101
A0A8B8F0L9_taxID_6565_model_A	A0A915I8K9_taxID_13658_model	0.4101
A0A6J8CL61_taxID_42192_model_A	A0AAV4B738_taxID_259542_model	0.4101
A0A166CKA0_taxID_1314776_model	A0A8S3SWK0_taxID_6550_model	0.4101
A0A0F8A0A1_taxID_1043627_model	A0A365MYK5_taxID_948311_model_A	0.4101
A0A0H5S2I7_taxID_6279_model	A0A914D235_taxID_290746_model	0.4101
A0A8B6BMR6_taxID_29158_model_A	A0ABD2M5Y3_taxID_157864_model	0.4101
A0A135T4G4_taxID_703756_model	A0A8H4YZH8_taxID_48485_model	0.4101
A0A8B6BMR6_taxID_29158_model_A	A0A914L211_taxID_6306_model	0.4101
A0A0V1KR57_taxID_6335_model	A0A8R1TKI8_taxID_6282_model	0.4101
A0A8S3R6L7_taxID_6550_model_A	A0ABY7ET59_taxID_6604_model	0.4101
A0A918K8V8_taxID_418750_model_A	A0ACC2TJW4_taxID_34485_model	0.4101
A0A8J1T8Q4_taxID_6347_model	A0ABY7ET59_taxID_6604_model	0.4101
A0A7X1AU61_taxID_2724178_model	A0A918K8V8_taxID_418750_model_A	0.4101
A0AA42B8L4_taxID_1215918_model	A0AAJ6N653_taxID_2736_model_A	0.4100
A0AA88XKK9_taxID_66713_model	A0ABD2L179_taxID_157864_model	0.4100
A0A163KNP0_taxID_5454_model_A	A0ABR3UFL0_taxID_48095_model	0.4100
A0A4E9FIB1_taxID_6279_model	A0ABD6EFA7_taxID_75299_model	0.4100
A0A1F8A6I4_taxID_109264_model_A	J0WRI2_taxID_717982_model	0.4100
A0ABN3I3E9_taxID_66879_model_A	A0ABY8UC38_taxID_3088_model	0.4100
A0A0C3F7Q7_taxID_765440_model	A0A8H3A1U9_taxID_456999_model	0.4100
A0A4U7KZ21_taxID_280036_model_A	A0A8H3A1U9_taxID_456999_model	0.4100
A0A9P4WSQ5_taxID_1769908_model	A0ABN7UWA3_taxID_4874_model	0.4100
A0A4P9WCD3_taxID_388810_model	A0A7D9J5S3_taxID_317549_model	0.4100
A0A1I7VBE5_taxID_7209_model	A0ABY7EU89_taxID_6604_model	0.4100
A0A8B6G957_taxID_29158_model_A	A0A8S3SWK0_taxID_6550_model	0.4100
A0A1Y2HIE7_taxID_765915_model	A0A8H7WI46_taxID_108018_model_A	0.4100
A0A6J8DAY9_taxID_42192_model	A0ABD2LG15_taxID_157864_model	0.4100
A0A8B6G957_taxID_29158_model_A	A0ABD2I4S2_taxID_97005_model	0.4100
A0A0V0TGR2_taxID_144512_model	A0A8R1TKI8_taxID_6282_model	0.4100
A0A1V9YE51_taxID_74557_model	A0A485L8F1_taxID_120398_model	0.4100
A0A4S4M1Y3_taxID_1095465_model_A	A0AA39UQR7_taxID_153913_model_A	0.4100
A0AA37L8J5_taxID_700344_model_A	F9FW19_taxID_660025_model_A	0.4100
A0A8S3R6L7_taxID_6550_model_A	A0ABD2I4S2_taxID_97005_model	0.4100
A0A0V1MUW3_taxID_268474_model	A0A368GS35_taxID_29170_model	0.4100
A0A3N4HYC1_taxID_1160509_model	A0AAE8STA2_taxID_2041049_model	0.4099
A0A2A6BT42_taxID_54126_model	A0A3S0ZXU8_taxID_188477_model	0.4099
A0A4Z0Z0G8_taxID_37992_model_A	A0A9W8LUA5_taxID_2761395_model	0.4099
