accession,new_pool,old_pool,canonical,n_his,core_ok_new,best_ref,best_qtm,n_helix_ok,old_reason,a1_dist,a1_plddt,a1_helical,a1_sat,a2_dist,a2_plddt,a2_helical,a2_sat,a3_dist,a3_plddt,a3_helical,a3_sat,a4_dist,a4_plddt,a4_helical,a4_sat
A0ABM1CCM5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1D7X1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1EQT0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1G0K4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1HDK0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1HEZ2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1HFP9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1HFQ0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1HGT5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1JLG6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1KK45,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1KUS3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1LL72,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1U862,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1UDG6,discarded,discarded,False,3,False,ref_PmTYR,0.439,2,coreFail+ceFail+floor51,0.79,96.7,1,1,0.65,95.3,1,1,0.86,63.4,1,0,6.69,33.2,0,0
A0ABM1VGE0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1VGE1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM1VVY2,non-canonical,noncanonical,False,1,True,ref_PmTYR,0.365,4,core+cealign+floor_ok,0.51,96.4,1,1,0.31,98.1,1,1,0.5,97.7,1,1,0.49,98.5,1,1
A0ABM2BF32,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM2BFA3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM2BFF6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM2BG05,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM2BIE9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM2EI30,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM2F8X9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM2F9W3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM2Z6Z4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM3B9T2,discarded,discarded,False,4,False,ref_5CE9_Jregia,0.625,2,coreFail+ceFail,0.28,95.3,1,1,0.4,97.0,1,1,12.57,87.2,0,0,7.25,97.0,1,0
A0ABM3BAV3,discarded,discarded,False,3,False,ref_5CE9_Jregia,0.409,2,coreFail+ceFail,5.5,72.7,1,0,6.8,85.0,1,0,0.62,83.2,1,1,0.45,85.0,1,1
A0ABM3BZA6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM3E399,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM3EB94,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM3EC59,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM3IXC8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM3KDJ7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM3SUX7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM3XFY6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM3Z1D6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4B626,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4B637,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4CLJ5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4CWC9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4D189,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4G3K3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4HCF0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4J954,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4L3Y9,discarded,discarded,False,4,False,ref_PmTYR,0.601,2,coreFail+ceFail,5.08,64.9,1,0,6.96,85.5,1,0,0.41,86.3,1,1,0.33,85.5,1,1
A0ABM4UF39,non-canonical,noncanonical,False,5,True,ref_5CE9_Jregia,0.435,4,core+cealign+floor_ok,0.39,86.8,1,1,0.24,93.1,1,1,0.28,94.7,1,1,0.81,91.0,1,1
A0ABM4UF46,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4WM52,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM4WNW1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM5D3Q1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM5EHC4,discarded,discarded,False,5,False,ref_PmTYR,0.489,3,coreFail+ceFail,0.47,92.9,1,1,0.23,93.9,1,1,0.49,92.1,1,1,5.55,74.1,0,0
A0ABM5EHD2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM5R5X8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM5TVB0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM5ZIT5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM5ZJ24,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM6AYE3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM6CI63,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM6E5Q9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM6I7Q0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM6NZV0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM6Q546,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM7ED67,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM7Q8T6,non-canonical,noncanonical,False,5,True,ref_1BT3_Ibatatas,0.425,4,core+cealign+floor_ok,0.72,96.7,1,1,0.45,98.5,1,1,0.32,98.3,1,1,0.32,98.9,1,1
A0ABM7Q8X4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM7QH02,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM7QH35,non-canonical,noncanonical,False,5,True,ref_1BT3_Ibatatas,0.425,4,core+cealign+floor_ok,0.72,96.7,1,1,0.45,98.5,1,1,0.32,98.3,1,1,0.32,98.9,1,1
A0ABM8C1Z0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM8W6N4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM9AE91,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABM9YGV9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN0FC61,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN0G2K9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN0JMP8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN0N188,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN0N3P4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN0VCD4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN0VCF3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN0WD25,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN1AUX7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN1F7T5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN1IGD7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN1REM5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN1TIT7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN1WYT3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN1XPP8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN2QDC0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN2SNM7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN2X0B9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3BWG6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3DLR6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3E7G2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3E814,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3EHT8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3I3E9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3I7K1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3J290,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3J2N6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3LBQ4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3LGB4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3MGT7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3MHC5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3N463,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3N756,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3NU53,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3RV64,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3SPT1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN3U7S0,non-canonical,noncanonical,False,1,True,ref_PmTYR,0.708,4,core+cealign+floor_ok,0.41,98.1,1,1,0.69,97.8,1,1,0.38,95.3,1,1,0.01,98.7,1,1
A0ABN4GH39,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN6PW21,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN6RA37,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7EG83,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7LGC6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7MCB1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7UJP1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7UN39,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7UUS2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7UWA3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7UZ93,discarded,discarded,False,2,False,,,,coreFail+ceFail,,,,,,,,,,,,,,,,
A0ABN7V4Q6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7V5N9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7VSD9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7W2F9,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.377,2,coreFail+ceFail,6.8,79.2,1,0,7.29,91.1,1,0,0.3,88.2,1,1,0.27,91.1,1,1
A0ABN7W897,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN7WRK4,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.466,2,coreFail+ceFail+floor69,6.68,68.2,1,0,6.04,24.9,0,0,0.42,73.3,1,1,0.07,78.9,1,1
A0ABN7XLI4,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.621,2,coreFail+ceFail,0.87,82.2,1,1,0.26,91.2,1,1,9.18,92.7,0,0,6.98,93.2,1,0
A0ABN8C0W3,non-canonical,noncanonical,False,1,True,ref_1JS8_squid,0.348,4,core+cealign+floor_ok,1.0,98.3,1,1,0.63,98.8,1,1,1.27,97.9,1,1,0.94,99.0,1,1
A0ABN8CDR2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8CNH4,non-canonical,discarded,False,1,True,ref_5CE9_Jregia,0.276,4,ceFail,0.78,96.3,1,1,0.51,98.5,1,1,0.89,96.1,1,1,0.35,98.7,1,1
A0ABN8CQB0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8CQI3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8CSK5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8CT59,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8D187,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8LHF5,discarded,discarded,False,3,False,ref_PmTYR,0.615,2,coreFail+ceFail,5.74,76.5,0,0,7.22,92.8,1,0,0.24,93.0,1,1,0.21,92.8,1,1
A0ABN8LKJ6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8LLM9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8LNC3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8LP07,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8LPV2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8LRQ1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8LRW2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8LS46,non-canonical,noncanonical,False,3,True,ref_PmTYR,0.507,4,core+cealign+floor_ok,1.5,96.3,1,1,0.42,98.6,1,1,0.7,97.9,1,1,0.17,98.8,1,1
A0ABN8LS70,discarded,discarded,False,2,False,ref_PmTYR,0.221,0,ceFail+floor48,4.56,27.7,1,0,2.38,35.4,1,0,0.68,48.7,1,0,0.5,56.0,1,0
A0ABN8LUS6,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.658,4,core+cealign+floor_ok,0.67,97.0,1,1,0.34,98.7,1,1,0.6,98.3,1,1,0.36,98.8,1,1
A0ABN8LVE4,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.65,4,core+cealign+floor_ok,0.64,96.7,1,1,0.37,98.5,1,1,0.49,97.7,1,1,0.32,98.8,1,1
A0ABN8LVZ1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8LXN0,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.611,4,core+cealign+floor_ok,0.77,87.9,1,1,0.39,96.3,1,1,0.63,97.3,1,1,0.61,98.1,1,1
A0ABN8M6K2,discarded,discarded,False,2,False,ref_PmTYR,0.706,2,coreFail+ceFail,0.99,90.8,1,1,0.93,92.9,1,1,9.81,82.1,1,0,7.07,87.0,0,0
A0ABN8M8J6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8MAL2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8MES4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8MSS3,discarded,discarded,False,4,False,ref_PmTYR,0.7,2,coreFail+ceFail,6.36,95.1,1,0,7.12,97.0,1,0,0.37,98.3,1,1,0.25,97.0,1,1
A0ABN8MSS7,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.772,4,core+cealign+floor_ok,0.64,90.0,1,1,0.27,97.0,1,1,0.44,97.4,1,1,0.48,98.0,1,1
A0ABN8MSU7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8MSW1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8MTH8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8MVN3,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.655,4,core+cealign+floor_ok,0.46,98.0,1,1,0.45,98.8,1,1,0.48,98.2,1,1,0.31,98.9,1,1
A0ABN8MVN6,non-canonical,noncanonical,False,4,True,ref_PmTYR,0.641,4,core+cealign+floor_ok,0.55,94.6,1,1,0.44,98.1,1,1,1.19,96.7,1,1,0.4,98.6,1,1
A0ABN8MVQ8,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.544,4,core+cealign+floor_ok,0.61,96.3,1,1,0.33,98.2,1,1,0.32,97.9,1,1,0.42,98.6,1,1
A0ABN8MXH6,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.729,4,core+cealign+floor_ok,1.68,93.5,1,1,0.78,97.5,1,1,0.46,96.2,1,1,0.49,98.1,1,1
A0ABN8MXX5,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.653,4,core+cealign+floor_ok,0.37,94.0,1,1,0.39,97.7,1,1,0.52,97.4,1,1,0.39,98.5,1,1
A0ABN8MY60,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.652,4,core+cealign+floor_ok,0.58,92.2,1,1,0.46,97.3,1,1,0.65,96.2,1,1,0.37,98.2,1,1
A0ABN8MZV7,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.646,4,core+cealign+floor_ok,0.57,97.1,1,1,0.38,98.6,1,1,0.5,98.0,1,1,0.38,98.8,1,1
A0ABN8N3E0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8N4G6,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.53,4,core+cealign+floor_ok,0.83,96.0,1,1,0.19,98.1,1,1,0.55,98.4,1,1,0.48,98.7,1,1
A0ABN8NB94,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8NDQ7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8NDU7,discarded,discarded,False,3,False,,,,coreFail+ceFail+floor64,,,,,,,,,,,,,,,,
A0ABN8NEM0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8NI03,discarded,discarded,False,2,False,ref_1BT3_Ibatatas,0.444,2,coreFail+ceFail,1.04,88.1,1,1,0.55,90.6,1,1,7.83,73.6,0,0,6.15,90.0,0,0
A0ABN8NRX3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8NY44,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8NY53,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8P6G0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8PCP7,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.694,4,core+cealign+floor_ok,0.64,89.0,1,1,0.42,92.5,1,1,0.66,97.3,1,1,0.72,95.2,1,1
A0ABN8PTR8,non-canonical,noncanonical,False,1,True,ref_PmTYR,0.583,4,core+cealign+floor_ok,0.2,92.3,1,1,0.67,95.3,1,1,0.75,93.8,1,1,0.36,97.2,1,1
A0ABN8PUI2,non-canonical,noncanonical,False,3,True,ref_PmTYR,0.481,4,core+cealign+floor_ok,1.37,96.1,1,1,0.31,98.5,1,1,0.94,97.8,1,1,0.28,98.8,1,1
A0ABN8Q1D3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8Q7Y1,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.548,4,core+cealign+floor_ok,0.66,95.6,1,1,0.28,98.2,1,1,0.48,98.5,1,1,0.51,98.8,1,1
A0ABN8QAC3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8QAT4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8QBM0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8QC96,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8QGB1,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.26,2,coreFail+ceFail,7.07,69.2,1,0,7.27,74.0,1,0,0.28,83.2,1,1,0.31,74.0,1,1
A0ABN8R022,discarded,discarded,False,4,False,,,,coreFail+ceFail+floor68,,,,,,,,,,,,,,,,
A0ABN8R036,discarded,discarded,False,2,False,ref_1BT3_Ibatatas,0.172,0,coreFail+ceFail+floor67,,,,,,,,,,,,,,,,
A0ABN8R2Z3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8R595,discarded,discarded,False,1,False,ref_5CE9_Jregia,0.118,0,coreFail+ceFail+floor54,,,,,,,,,,,,,,,,
A0ABN8R5H4,discarded,discarded,False,4,False,,,,coreFail+ceFail,,,,,,,,,,,,,,,,
A0ABN8R7D4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8RAH9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8RHG1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8RIJ0,discarded,discarded,False,3,False,ref_PmTYR,0.286,1,coreFail+ceFail,0.97,71.7,1,1,0.92,64.8,1,0,3.03,36.5,0,0,2.85,52.3,0,0
A0ABN8RK39,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8RM19,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8RMQ1,discarded,discarded,False,3,False,ref_PmTYR,0.488,2,coreFail+ceFail,7.34,92.0,1,0,5.96,67.7,1,0,0.41,94.0,1,1,0.32,91.5,1,1
A0ABN8RND1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8RYE9,discarded,discarded,False,2,False,ref_5CE9_Jregia,0.206,2,coreFail+ceFail,1.01,82.3,1,1,3.25,71.3,1,1,12.82,53.5,0,0,6.98,72.3,1,0
A0ABN8S742,discarded,discarded,False,4,False,,,,coreFail+ceFail+floor60,,,,,,,,,,,,,,,,
A0ABN8SCI3,discarded,discarded,False,3,False,ref_PmTYR,0.589,2,coreFail+ceFail,6.13,85.7,0,0,7.15,97.2,1,0,0.43,97.1,1,1,0.2,97.2,1,1
A0ABN8SF32,discarded,discarded,False,2,False,ref_2Y9W_Abisporus,0.326,1,coreFail+ceFail,5.63,72.7,1,0,7.03,83.2,1,0,3.92,59.8,0,0,0.62,83.2,1,1
A0ABN8SJ07,discarded,discarded,False,4,False,ref_PmTYR,0.564,2,coreFail+ceFail+floor68,5.52,89.4,1,0,2.74,56.0,0,0,0.9,97.7,1,1,0.37,93.0,1,1
A0ABN8SLK2,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.643,4,core+cealign+floor_ok,0.8,92.1,1,1,0.25,97.7,1,1,0.55,97.7,1,1,0.46,98.5,1,1
A0ABN8SN36,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8SRU8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8SXD1,discarded,discarded,False,3,False,ref_PmTYR,0.639,2,coreFail+ceFail,6.28,94.1,1,0,6.98,93.0,1,0,0.55,93.0,1,1,0.22,93.0,1,1
A0ABN8T2F1,discarded,discarded,False,5,False,ref_PmTYR,0.326,3,coreFail+ceFail,0.95,91.4,1,1,0.52,95.1,1,1,0.62,85.9,1,1,6.63,94.2,0,0
A0ABN8T2M6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8V4V3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8YBF2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8YYJ3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN8ZZ61,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN9BC64,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN9DT98,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN9EIA3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0ABN9H103,discarded,discarded,False,4,False,,,,coreFail+ceFail,,,,,,,,,,,,,,,,
A0ABN9H720,discarded,discarded,False,4,False,ref_PmTYR,0.584,2,coreFail+ceFail,5.7,89.6,1,0,7.05,96.0,1,0,0.25,98.3,1,1,0.31,96.0,1,1
A0ABN9HRA1,discarded,discarded,False,3,False,ref_PmTYR,0.295,0,coreFail+ceFail,1.16,67.8,1,0,0.29,59.8,1,0,4.11,44.9,1,0,2.21,51.1,1,0
