accession	organism_id	lineage	nucleotide_acc	protein_id	molecule_type	n_embl_refs
A0ABR1PTC1	335848		JAQQWE010000010	KAK7937701.1	Genomic_DNA	1
A0ABR1PTR5	335848		JAQQWE010000010	KAK7937837.1	Genomic_DNA	1
A0ABR1PTV5	335848		JAQQWE010000010	KAK7937782.1	Genomic_DNA	1
A0ABR1PXA7	335848		JAQQWE010000009	KAK7941640.1	Genomic_DNA	1
A0ABR1Q1Z9	335848		JAQQWE010000007	KAK7946023.1	Genomic_DNA	1
A0ABR1Q2J4	335848		JAQQWE010000007	KAK7946231.1	Genomic_DNA	1
A0ABR1Q9W9	335848		JAQQWE010000006	KAK7949298.1	Genomic_DNA	1
A0ABR1QMZ4	335848		JAQQWE010000003	KAK7959707.1	Genomic_DNA	1
A0ABR1R5M3	335849		JAQQWI010000018	KAK8001058.1	Genomic_DNA	1
A0ABR1RIT4	335849		JAQQWI010000014	KAK8013170.1	Genomic_DNA	1
A0ABR1RJC5	335849		JAQQWI010000014	KAK8013273.1	Genomic_DNA	1
A0ABR1RLR2	335849		JAQQWI010000012	KAK8015909.1	Genomic_DNA	1
A0ABR1RWY1	990691		JAQQWK010000012	KAK8022411.1	Genomic_DNA	1
A0ABR1RXE0	990691		JAQQWK010000012	KAK8022569.1	Genomic_DNA	1
A0ABR1RY28	990691		JAQQWK010000012	KAK8022788.1	Genomic_DNA	1
A0ABR1RYJ1	990691		JAQQWK010000012	KAK8022490.1	Genomic_DNA	1
A0ABR1RZG1	335849		JAQQWI010000008	KAK8023248.1	Genomic_DNA	1
A0ABR1SCU0	990691		JAQQWK010000010	KAK8029648.1	Genomic_DNA	1
A0ABR1SD88	990691		JAQQWK010000010	KAK8029799.1	Genomic_DNA	1
A0ABR1SQ27	335849		JAQQWI010000004	KAK8036387.1	Genomic_DNA	1
A0ABR1SQG7	335849		JAQQWI010000004	KAK8036578.1	Genomic_DNA	1
A0ABR1T0I8	990691		JAQQWK010000006	KAK8040088.1	Genomic_DNA	1
A0ABR1T0J9	990691		JAQQWK010000006	KAK8040095.1	Genomic_DNA	1
A0ABR1THA7	335842		JAQQWM010000009	KAK8046013.1	Genomic_DNA	1
A0ABR1U7U0	990691		JAQQWK010000001	KAK8054973.1	Genomic_DNA	1
A0ABR1UBK5	990691		JAQQWK010000001	KAK8055279.1	Genomic_DNA	1
A0ABR1UDU1	335842		JAQQWM010000007	KAK8057054.1	Genomic_DNA	1
A0ABR1UEM7	335842		JAQQWM010000007	KAK8057359.1	Genomic_DNA	1
A0ABR1UHA3	335842		JAQQWM010000007	KAK8057303.1	Genomic_DNA	1
A0ABR1US72	335842		JAQQWM010000006	KAK8060693.1	Genomic_DNA	1
A0ABR1UUG8	1337664		JAQQWN010000010	KAK8062563.1	Genomic_DNA	1
A0ABR1VBU5	335842		JAQQWM010000004	KAK8068648.1	Genomic_DNA	1
A0ABR1VHA2	1337664		JAQQWN010000008	KAK8070568.1	Genomic_DNA	1
A0ABR1VKF8	1337664		JAQQWN010000008	KAK8070368.1	Genomic_DNA	1
A0ABR1VWS6	2905665		JAQQWL010000005	KAK8074359.1	Genomic_DNA	1
A0ABR1VYM8	2905665		JAQQWL010000004	KAK8075937.1	Genomic_DNA	1
A0ABR1W1A7	2905665		JAQQWL010000004	KAK8076190.1	Genomic_DNA	1
A0ABR1W4X4	335842		JAQQWM010000002	KAK8078565.1	Genomic_DNA	1
A0ABR1WKU8	335842		JAQQWM010000001	KAK8084161.1	Genomic_DNA	1
A0ABR1WRC7	1337664		JAQQWN010000005	KAK8084996.1	Genomic_DNA	1
A0ABR1WSD7	2905665		JAQQWL010000002	KAK8086044.1	Genomic_DNA	1
A0ABR1WWJ4	1337664		JAQQWN010000004	KAK8087534.1	Genomic_DNA	1
A0ABR1WX78	1337664		JAQQWN010000004	KAK8087751.1	Genomic_DNA	1
A0ABR1X7M6	1337664		JAQQWN010000003	KAK8091486.1	Genomic_DNA	1
A0ABR1X8L1	1337664		JAQQWN010000003	KAK8091801.1	Genomic_DNA	1
A0ABR1X8Z2	1337664		JAQQWN010000003	KAK8091883.1	Genomic_DNA	1
A0ABR1X9X2	1337664		JAQQWN010000002	KAK8093459.1	Genomic_DNA	1
A0ABR1XZF6	1130410		JBBWUH010000003	KAK8173562.1	Genomic_DNA	1
A0ABR1YK44	121624		JBBWRZ010000007	KAK8232167.1	Genomic_DNA	1
A0ABR2HJK0	335852		JAPCWZ010000010	KAK8848386.1	Genomic_DNA	1
A0ABR2HK00	335852		JAPCWZ010000010	KAK8848513.1	Genomic_DNA	1
A0ABR2HL23	335852		JAPCWZ010000010	KAK8848673.1	Genomic_DNA	1
A0ABR2HLE4	335852		JAPCWZ010000010	KAK8848552.1	Genomic_DNA	1
A0ABR2IAG2	335852		JAPCWZ010000006	KAK8859602.1	Genomic_DNA	1
A0ABR2IBC7	335852		JAPCWZ010000006	KAK8859887.1	Genomic_DNA	1
A0ABR2IHI0	335852		JAPCWZ010000005	KAK8862830.1	Genomic_DNA	1
A0ABR2J6C3	335852		JAPCWZ010000003	KAK8873180.1	Genomic_DNA	1
A0ABR2JC89	335852		JAPCWZ010000003	KAK8875316.1	Genomic_DNA	1
A0ABR2JHH4	335852		JAPCWZ010000002	KAK8877053.1	Genomic_DNA	1
A0ABR2JIV1	335852		JAPCWZ010000002	KAK8877741.1	Genomic_DNA	1
A0ABR2UF09	138068		JARVKF010000445	KAK9412979.1	Genomic_DNA	1
A0ABR2V4E2	138068		JARVKF010000157	KAK9421778.1	Genomic_DNA	1
A0ABR2V763	138068		JARVKF010000113	KAK9422473.1	Genomic_DNA	1
A0ABR2VGK2	138068		JARVKF010000010	KAK9425901.1	Genomic_DNA	1
A0ABR2WA08	34480		JASJQH010006901	KAK9728220.1	Genomic_DNA	1
A0ABR2WZL0	34480		JASJQH010000111	KAK9766952.1	Genomic_DNA	1
A0ABR2X973	138064		JARVKM010000095	KAK9770343.1	Genomic_DNA	1
A0ABR2XGI8	138064		JARVKM010000057	KAK9772809.1	Genomic_DNA	1
A0ABR2XJX2	138064		JARVKM010000044	KAK9774120.1	Genomic_DNA	1
A0ABR2XP08	138064		JARVKM010000035	KAK9775346.1	Genomic_DNA	1
A0ABR2XXL3	138064		JARVKM010000015	KAK9778543.1	Genomic_DNA	1
A0ABR2Y9L4	138064		JARVKM010000001	KAK9783850.1	Genomic_DNA	1
A0ABR3CWN2	420778		JAJVCZ030000001	KAL0265323.1	Genomic_DNA	1
A0ABR3D5W7	5142		JAVLET010000008	KAL0468090.1	Genomic_DNA	1
A0ABR3F3B6	585013		JBAHYK010001106	KAL0569491.1	Genomic_DNA	1
A0ABR3FC20	585013		JBAHYK010000602	KAL0572641.1	Genomic_DNA	1
A0ABR3G937	1032678		JBBBZM010000167	KAL0632473.1	Genomic_DNA	1
A0ABR3MRW9	172907		JAYMGO010000009	KAL1267366.1	Genomic_DNA	1
A0ABR3N0H9	172907		JAYMGO010000007	KAL1270407.1	Genomic_DNA	1
A0ABR3P0F5	172907		JAYMGO010000001	KAL1282541.1	Genomic_DNA	1
A0ABR3R101	749835		JAKIXB020000024	KAL1598097.1	Genomic_DNA	1
A0ABR3RK21	300254		JAKJXO020000005	KAL1604790.1	Genomic_DNA	1
A0ABR3RMI3	300254		JAKJXO020000005	KAL1605339.1	Genomic_DNA	1
A0ABR3RZT4	749835		JAKIXB020000003	KAL1609768.1	Genomic_DNA	1
A0ABR3S3R4	749835		JAKIXB020000001	KAL1611315.1	Genomic_DNA	1
A0ABR3S877	300254		JAKJXO020000001	KAL1612708.1	Genomic_DNA	1
A0ABR3SYM1	45134		JAJVDC020000030	KAL1632442.1	Genomic_DNA	1
A0ABR3TDY0	856260		JAKEKT020000087	KAL1637631.1	Genomic_DNA	1
A0ABR3TH80	856260		JAKEKT020000074	KAL1638778.1	Genomic_DNA	1
A0ABR3TIJ2	856260		JAKEKT020000067	KAL1639180.1	Genomic_DNA	1
A0ABR3TL16	856260		JAKEKT020000052	KAL1640263.1	Genomic_DNA	1
A0ABR3U827	48095		JBHGVX010000009	KAL1792429.1	Genomic_DNA	1
A0ABR3U855	48095		JBHGVX010000010	KAL1792140.1	Genomic_DNA	1
A0ABR3UEW4	48095		JBHGVX010000006	KAL1794747.1	Genomic_DNA	1
A0ABR3UKK5	48095		JBHGVX010000004	KAL1796767.1	Genomic_DNA	1
A0ABR3UZ44	48095		JBHGVX010000001	KAL1801727.1	Genomic_DNA	1
A0ABR3V2B3	85995		JAZGSY010000504	KAL1835928.1	Genomic_DNA	1
A0ABR3VIB0	85995		JAZGSY010000074	KAL1841476.1	Genomic_DNA	1
A0ABR3VZ55	127596		JAWRVE010000208	KAL1848961.1	Genomic_DNA	1
A0ABR3W1D6	223376		JAZHXJ010000820	KAL1850709.1	Genomic_DNA	1
A0ABR3W2E0	127596		JAWRVE010000179	KAL1851000.1	Genomic_DNA	1
A0ABR3WER5	223376		JAZHXJ010000482	KAL1859683.1	Genomic_DNA	1
A0ABR3WG91	223376		JAZHXJ010000439	KAL1861275.1	Genomic_DNA	1
A0ABR3WP99	127596		JAWRVE010000061	KAL1865488.1	Genomic_DNA	1
A0ABR3WV06	127596		JAWRVE010000050	KAL1867504.1	Genomic_DNA	1
A0ABR3XD70	127596		JAWRVE010000025	KAL1873568.1	Genomic_DNA	1
A0ABR3Y0F5	127596		JAWRVE010000006	KAL1881338.1	Genomic_DNA	1
A0ABR3YKV9	259994		JAWDJO010000236	KAL1888981.1	Genomic_DNA	1
A0ABR3YUN4	5173		JAWCUI010000048	KAL1891978.1	Genomic_DNA	1
A0ABR3YYR7	5173		JAWCUI010000037	KAL1893513.1	Genomic_DNA	1
A0ABR4BSY9	86028		JAZHXI010000021	KAL2060772.1	Genomic_DNA	1
A0ABR4BU17	86028		JAZHXI010000021	KAL2060544.1	Genomic_DNA	1
A0ABR4BXU6	86028		JAZHXI010000017	KAL2062162.1	Genomic_DNA	1
A0ABR4C3G6	86028		JAZHXI010000014	KAL2064242.1	Genomic_DNA	1
A0ABR4C8S7	86028		JAZHXI010000011	KAL2066333.1	Genomic_DNA	1
A0ABR4CKZ7	86028		JAZHXI010000006	KAL2070465.1	Genomic_DNA	1
A0ABR4DJH0	72144		JAZGUE010000002	KAL2270523.1	Genomic_DNA	1
A0ABR4DNW5	72144		JAZGUE010000001	KAL2272017.1	Genomic_DNA	1
A0ABR4E1W3	105482		JBAWTH010000113	KAL2276427.1	Genomic_DNA	1
A0ABR4EBK6	105482		JBAWTH010000072	KAL2279775.1	Genomic_DNA	1
A0ABR4ECI4	105482		JBAWTH010000069	KAL2280154.1	Genomic_DNA	1
A0ABR4EVQ9	105482		JBAWTH010000024	KAL2286535.1	Genomic_DNA	2
A0ABR4G333	714993		JBFTWV010000058	KAL2793434.1	Genomic_DNA	1
A0ABR4G8E9	714993		JBFTWV010000036	KAL2795298.1	Genomic_DNA	1
A0ABR4GV96	176169		JBFXLT010000155	KAL2802987.1	Genomic_DNA	1
A0ABR4HXD7	176166		JBFXLS010000072	KAL2820158.1	Genomic_DNA	1
A0ABR4IDY3	176166		JBFXLS010000033	KAL2825952.1	Genomic_DNA	1
A0ABR4JK57	1810923		JBFXLU010000121	KAL2840427.1	Genomic_DNA	1
A0ABR4KG36	176178		JBFXLR010000018	KAL2851224.1	Genomic_DNA	1
A0ABR4KUJ7	1810923		JBFXLU010000008	KAL2855949.1	Genomic_DNA	1
A0ABR4LE59	176173		JBFXLQ010000061	KAL2862820.1	Genomic_DNA	1
A0ABR4MW11	2732419		JADGIZ020000108	KAL2911454.1	Genomic_DNA	1
A0ABR4NFV2	2732419		JADGIZ020000006	KAL2918408.1	Genomic_DNA	1
A0ABR4NG22	2732419		JADGIZ020000006	KAL2918409.1	Genomic_DNA	1
A0ABR4PQV3	108571		JBFCZG010000002	KAL3425732.1	Genomic_DNA	1
A0ABR4PTF1	108571		JBFCZG010000002	KAL3426473.1	Genomic_DNA	1
A0ABR5HYB5	1437453		LFEH01000048	KMS78728.1	Genomic_DNA	1
A0ABR8BHZ7	2692909		JACJQL010000030	MBD2253314.1	Genomic_DNA	1
A0ABR8D7N7	947527		JACJSG010000031	MBD2503177.1	Genomic_DNA	1
A0ABS2YJW5	7913		JAAWVQ010158143	MBN3286485.1	Genomic_DNA	1
A0ABS2YMB6	7913		JAAWVQ010165545	MBN3287355.1	Genomic_DNA	1
A0ABS2YMS8	7913		JAAWVQ010170255	MBN3287897.1	Genomic_DNA	1
A0ABS2YYH9	55291		JAAWVN010013364	MBN3291602.1	Genomic_DNA	1
A0ABS4R1Z8	76747		JAGILA010000003	MBP2236295.1	Genomic_DNA	1
A0ABS8MPT4	2893755		JAJJMO010000001	MCC9070142.1	Genomic_DNA	1
A0ABT1P7V4	1387313		JANFNH010000003	MCQ4041456.1	Genomic_DNA	1
A0ABT5C395	2995308		JAQNDK010000002	MDC0679657.1	Genomic_DNA	1
A0ABU2S4D8	3075532		JAVREV010000007	MDT0443832.1	Genomic_DNA	1
A0ABU2SWM0	3075519		JAVRFI010000030	MDT0453402.1	Genomic_DNA	1
A0ABU3ASL9	3075520		JAVRFH010000022	MDT0612815.1	Genomic_DNA	1
A0ABU3L7B5	3076079		JAVTTP010000001	MDT7829352.1	Genomic_DNA	1
A0ABU4T9S4	3095431		JAXAVW010000030	MDX8034855.1	Genomic_DNA	1
A0ABU4TMS8	3095430		JAXAVV010000004	MDX8049582.1	Genomic_DNA	1
A0ABU4XE34	3072316		JAVIIZ010000005	MDX8472879.1	Genomic_DNA	1
A0ABU6U5W4	79078		JASCZI010120843	MED6155603.1	Genomic_DNA	1
A0ABU7A3I3	208326		JAHUTI010000765	MED6232411.1	Genomic_DNA	1
A0ABU7BL55	208326		JAHUTI010059155	MED6250666.1	Genomic_DNA	1
A0ABU7E0A2	208331		JAHUTJ010041985	MED6280722.1	Genomic_DNA	1
A0ABU7EWP2	208331		JAHUTJ010067419	MED6291074.1	Genomic_DNA	1
A0ABU7F0U7	208331		JAHUTJ010073881	MED6292651.1	Genomic_DNA	1
A0ABV0NDD2	208336		JAHRIO010031677	MEQ2168884.1	Genomic_DNA	1
A0ABV0PFT7	208336		JAHRIO010071997	MEQ2182325.1	Genomic_DNA	1
A0ABV0TA70	33524		JAHRIQ010024815	MEQ2229295.1	Genomic_DNA	1
A0ABV0UK39	33524		JAHRIQ010072405	MEQ2245126.1	Genomic_DNA	1
A0ABV0WM05	208358		JAHRIM010060063	MEQ2270406.1	Genomic_DNA	1
A0ABV0WX32	208358		JAHRIM010072280	MEQ2273624.1	Genomic_DNA	1
A0ABV0ZM75	208324		JAHRIP010066866	MEQ2307116.1	Genomic_DNA	1
A0ABV1AB42	208324		JAHRIP010086385	MEQ2315287.1	Genomic_DNA	1
A0ABV1TI03	3154389		JBEOZM010000006	MER6269172.1	Genomic_DNA	1
A0ABV3R4B9	3228790		JBFOCI010000007	MEW9808176.1	Genomic_DNA	1
A0ABV4P1X4	393907		JBGMEK010000038	MFA0812345.1	Genomic_DNA	1
A0ABV5QIU7	67361		JBHMCT010000005	MFB9553430.1	Genomic_DNA	1
A0ABV6HFH7	760123		JBHLWO010000001	MFC0316900.1	Genomic_DNA	1
A0ABV6TPR0	67337		JBHMQV010000009	MFC0847777.1	Genomic_DNA	1
A0ABV7MFU4	1300275		JBHRVD010000001	MFC3320715.1	Genomic_DNA	1
A0ABV8U584	1607685		JBHSDK010000061	MFC4337787.1	Genomic_DNA	1
A0ABV9I266	2041041		JBHSFV010000011	MFC4635539.1	Genomic_DNA	1
A0ABV9VFU7	66869		JBHSJE010000009	MFC4982048.1	Genomic_DNA	1
A0ABW0A390	67277		JBHSKJ010000015	MFC5147949.1	Genomic_DNA	1
A0ABW0IM43	683041		JBHSMA010000011	MFC5412207.1	Genomic_DNA	1
A0ABW0JGR8	633153		JBHSMK010000002	MFC5435016.1	Genomic_DNA	1
A0ABW1QMG1	1678900		JBHSQL010000007	MFC6149892.1	Genomic_DNA	1
A0ABW2ECH6	68282		JBHSYM010000080	MFC7016482.1	Genomic_DNA	1
A0ABW4XFF4	2259033		JBHUHP010000030	MFD2094201.1	Genomic_DNA	1
A0ABW6M374	1306990		JBIAHM010000004	MFE9599908.1	Genomic_DNA	1
A0ABW7QBQ2	3248839		JBIQWL010000008	MFH8252312.1	Genomic_DNA	1
A0ABW8JVC8	363848		JADIKM010000003	MFK2905104.1	Genomic_DNA	1
A0ABW9CBJ6	1245417		JAQQDH010000018	MFM0448262.1	Genomic_DNA	1
A0ABW9IRU2	33899		JBJVNE010000016	MFM9650355.1	Genomic_DNA	1
A0ABX1MB29	417115		QMEC01000120	NMF65807.1	Genomic_DNA	1
A0ABX7ZE98	28097		CP046729	QUP53573.1	Genomic_DNA	1
A0ABX7ZSL6	3037696		CP046674	QUP58381.1	Genomic_DNA	1
A0ABX9EDT1	531938		QLTT01000003	RAS67356.1	Genomic_DNA	1
A0ABY0FWW0	119927		PDXF01000066	RYN91367.1	Genomic_DNA	1
A0ABY0GL25	119927		PDXF01000005	RYO07498.1	Genomic_DNA	1
A0ABY0HL93	155416		QJNS01000009	RYO94578.1	Genomic_DNA	1
A0ABY0HLJ3	119927		PDXF01000001	RYR80498.1	Genomic_DNA	1
A0ABY2RQH2	2571143		SUMD01000001	TJZ81317.1	Genomic_DNA	1
A0ABY3YVG1	132474		CP094298	UNZ01938.1	Genomic_DNA	1
A0ABY5Q3K8	1648182		CP102514	UUY51011.1	Genomic_DNA	1
A0ABY6RZE0	48703		LR026964	VBB73374.1	Genomic_DNA	1
A0ABY6S516	48703		LR026966	VBB76622.1	Genomic_DNA	1
A0ABY6SHP1	48703		LR026969	VBB83997.1	Genomic_DNA	1
A0ABY6UE63	29856		CABFNS010000800	VUC29468.1	Genomic_DNA	1
A0ABY6UFL4	29856		CABFNS010000812	VUC30006.1	Genomic_DNA	1
A0ABY6UPY2	29856		CABFNS010000851	VUC32709.1	Genomic_DNA	1
A0ABY6UWR4	29856		CABFNS010000922	VUC35833.1	Genomic_DNA	1
A0ABY7GC10	6604		CP111028	WAR30496.1	Genomic_DNA	1
A0ABY8U111	3088		CP126212	WIA14162.1	Genomic_DNA	1
A0ABY8UC38	3088		CP126217	WIA18837.1	Genomic_DNA	1
A0ABZ0KMA8	116188		CP137524	WOT39026.1	Genomic_DNA	1
A0ABZ1QTL9	67280		CP108038	WUN86037.1	Genomic_DNA	1
A0ABZ1W8D9	68217		CP108482	WUS57102.1	Genomic_DNA	1
A0ABZ1XJX8	67326		CP109019	WUT83820.1	Genomic_DNA	1
A0ABZ1ZKP5	1892		CP109491	WUX39030.1	Genomic_DNA	1
A0ABZ2X5L0	5515		CP151264	WZH47522.1	Genomic_DNA	1
A0ABZ2X6I5	5515		CP151264	WZH47647.1	Genomic_DNA	1
A0AC11AXG3	9940					0
A0AC11BLN5	9940					0
A0AC34F8Y4	591445					0
A0AC58G2C5	7955					0
A0AC58G2D5	7955					0
A0AC58KST4	51338					0
A0AC59YLH1	3082113		OX596102	CAM9806187.1	Genomic_DNA	1
A0AC60A772	3082113		OX596092	CAN0562437.1	Genomic_DNA	1
A0ACA9U4J8	1349383		CADEHS020000012	CAG9947673.1	Genomic_DNA	1
A0ACA9UMC9	1349383		CADEHS020000569	CAG9954457.1	Genomic_DNA	1
A0ACB0EDL1	3082113		OX596103	CAI9698539.1	Genomic_DNA	1
A0ACB0FHL5	3082113		OX596091	CAI9712237.1	Genomic_DNA	1
A0ACB0Y497	390850		CAVMJV010000005	CAK5031319.1	Genomic_DNA	1
A0ACB0Y7T5	390850		CAVMJV010000007	CAK5034158.1	Genomic_DNA	1
A0ACB0YFD1	390850		CAVMJV010000011	CAK5044479.1	Genomic_DNA	1
A0ACB0YU33	390850		CAVMJV010000018	CAK5062706.1	Genomic_DNA	1
A0ACB1AP86	390850		CAVMJV010000090	CAK5091825.1	Genomic_DNA	1
A0ACB1AZH1	390850		CAVMJV010000146	CAK5113233.1	Genomic_DNA	1
A0ACB5S1P3	310453		BSXG01000030	GME26730.1	Genomic_DNA	1
A0ACB6FB67	167740		PDWZ02000011	KAB2101702.1	Genomic_DNA	1
A0ACB6FQR3	167740		PDWZ02000004	KAB2106758.1	Genomic_DNA	1
A0ACB6FRC5	167740		PDWZ02000004	KAB2106981.1	Genomic_DNA	1
A0ACB6FTH8	167740		PDWZ02000003	KAB2107648.1	Genomic_DNA	1
A0ACB6G0J7	167740		PDWZ02000001	KAB2110256.1	Genomic_DNA	1
A0ACB6QDU3	673940		MU003532	KAF2465062.1	Genomic_DNA	1
A0ACB6QHH6	673940		MU003525	KAF2466428.1	Genomic_DNA	1
A0ACB6QZ82	673940		MU003504	KAF2471878.1	Genomic_DNA	1
A0ACB6RLT2	301207		MU006749	KAF2621922.1	Genomic_DNA	1
A0ACB6RVN5	301207		MU006727	KAF2625199.1	Genomic_DNA	1
A0ACB6Z417	370292		MU118149	KAF9644279.1	Genomic_DNA	1
A0ACB6Z4V4	370292		MU118154	KAF9644191.1	Genomic_DNA	1
A0ACB6Z8Q8	370292		MU118071	KAF9645988.1	Genomic_DNA	1
A0ACB6Z8T5	370292		MU118071	KAF9645987.1	Genomic_DNA	1
A0ACB6ZCG4	370292		MU118033	KAF9647450.1	Genomic_DNA	1
A0ACB6ZD36	370292		MU118033	KAF9647444.1	Genomic_DNA	1
A0ACB6ZF33	370292		MU118021	KAF9648026.1	Genomic_DNA	1
A0ACB6ZI71	370292		MU118000	KAF9649244.1	Genomic_DNA	1
A0ACB6ZPA1	370292		MU117976	KAF9651409.1	Genomic_DNA	1
A0ACB7EW16	240163		CM024809	KAG8006204.1	Genomic_DNA	1
A0ACB7P4Q1	1854479		JAGIZQ010000005	KAH6628159.1	Genomic_DNA	1
A0ACB7P4Z6	1854479		JAGIZQ010000004	KAH6631385.1	Genomic_DNA	1
A0ACB7P620	1854479		JAGIZQ010000005	KAH6627423.1	Genomic_DNA	1
A0ACB7PAM3	1854479		JAGIZQ010000004	KAH6632490.1	Genomic_DNA	1
A0ACB7PCI4	1854479		JAGIZQ010000003	KAH6636022.1	Genomic_DNA	1
A0ACB7PK71	1854479		JAGIZQ010000001	KAH6649476.1	Genomic_DNA	1
A0ACB7PME6	1854479		JAGIZQ010000002	KAH6641891.1	Genomic_DNA	1
A0ACB7PRL0	1854479		JAGIZQ010000001	KAH6650363.1	Genomic_DNA	1
A0ACB7VR67	55571		CM037017	KAH7677126.1	Genomic_DNA	1
A0ACB7VR93	55571		CM037017	KAH7677141.1	Genomic_DNA	1
A0ACB7VRA3	55571		CM037017	KAH7677127.1	Genomic_DNA	1
A0ACB7VS42	55571		CM037017	KAH7677123.1	Genomic_DNA	1
A0ACB8FJ36	933632		CM037617	KAH8005443.1	Genomic_DNA	1
A0ACB8QEM8	1314806		MU273631	KAI0030268.1	Genomic_DNA	1
A0ACB8S060	40419		MU275873	KAI0049390.1	Genomic_DNA	1
A0ACB8SK53	48021		MU277267	KAI0056310.1	Genomic_DNA	1
A0ACB8SW39	48021		MU277222	KAI0060046.1	Genomic_DNA	1
A0ACB8VFE3	214431		CM041553	KAI3353258.1	Genomic_DNA	1
A0ACB8VL59	214431		CM041550	KAI3356269.1	Genomic_DNA	1
A0ACB8X6W5	214431		CM041532	KAI3375784.1	Genomic_DNA	1
A0ACB9UVB8	2918886		CM043035	KAI4581537.1	Genomic_DNA	1
A0ACB9W011	36190		CM043805	KAI4805850.1	Genomic_DNA	1
A0ACB9W7D3	36190		CM043802	KAI4808576.1	Genomic_DNA	1
A0ACB9YLA3	110542		MU393596	KAI4860185.1	Genomic_DNA	1
A0ACB9YLY3	110542		MU393605	KAI4859963.1	Genomic_DNA	1
A0ACB9YLZ4	110542		MU393587	KAI4860409.1	Genomic_DNA	1
A0ACB9YZX1	110542		MU393484	KAI4864584.1	Genomic_DNA	1
A0ACC0CLK3	110542		MU394400	KAI6081309.1	Genomic_DNA	1
A0ACC0CM42	110542		MU394395	KAI6081468.1	Genomic_DNA	1
A0ACC0CP42	110542		MU394376	KAI6082173.1	Genomic_DNA	1
A0ACC0DAY4	110542		MU394293	KAI6089895.1	Genomic_DNA	1
A0ACC0QHU8	1328300		CM046512	KAI8655097.1	Genomic_DNA	1
A0ACC0TNS4	3694		CM009290	KAI9403222.1	Genomic_DNA	1
A0ACC0TP89	3694		CM009290	KAI9403219.1	Genomic_DNA	1
A0ACC0TPP5	3694		CM009290	KAI9403221.1	Genomic_DNA	1
A0ACC0TPQ2	3694		CM009290	KAI9403223.1	Genomic_DNA	1
A0ACC0WCW2	230839		CM047581	KAI9916589.1	Genomic_DNA	1
A0ACC0WDW4	230839		CM047581	KAI9916113.1	Genomic_DNA	1
A0ACC1KZ88	1286919		JANBUN010001533	KAJ2797707.1	Genomic_DNA	1
A0ACC1NWS4	93591		JANJQO010000047	KAJ2983031.1	Genomic_DNA	1
A0ACC1PKT5	42375		JAPDGR010000166	KAJ2994577.1	Genomic_DNA	1
A0ACC1PLZ8	42375		JAPDGR010000105	KAJ2996177.1	Genomic_DNA	1
A0ACC1R809	468837		JANAKD010000022	KAJ3499090.1	Genomic_DNA	1
A0ACC1SAF0	57161		JANRMS010000709	KAJ3535473.1	Genomic_DNA	1
A0ACC1TW98	2804960		MU795200	KAJ3808755.1	Genomic_DNA	1
A0ACC1U033	2804960		MU795111	KAJ3810263.1	Genomic_DNA	1
A0ACC1UC83	2804960		MU794961	KAJ3814752.1	Genomic_DNA	1
A0ACC2GA98	75939		CM055742	KAJ8000542.1	Genomic_DNA	1
A0ACC2GX59	75939		CM055735	KAJ8008291.1	Genomic_DNA	1
A0ACC2HA47	75939		CM055731	KAJ8012693.1	Genomic_DNA	1
A0ACC2I1D4	749465		JAPHNI010000651	KAJ8109137.1	Genomic_DNA	1
A0ACC2I6K2	749465		JAPHNI010000466	KAJ8110787.1	Genomic_DNA	1
A0ACC2IC80	749465		JAPHNI010000301	KAJ8112746.1	Genomic_DNA	1
A0ACC2IMW5	749465		JAPHNI010000090	KAJ8116538.1	Genomic_DNA	1
A0ACC2IQ67	749465		JAPHNI010000057	KAJ8117331.1	Genomic_DNA	1
A0ACC2IQ68	749465		JAPHNI010000057	KAJ8117333.1	Genomic_DNA	1
A0ACC2J4D6	110536		JAPESX010000254	KAJ8122309.1	Genomic_DNA	1
A0ACC2JI51	1108764		JAPUUL010001642	KAJ8126913.1	Genomic_DNA	1
A0ACC2TPI5	34485		QTSX02002266	KAJ9076564.1	Genomic_DNA	1
A0ACC2TVV6	34485		QTSX02002142	KAJ9078616.1	Genomic_DNA	1
A0ACC2ZZX6	3383035		JAPDRQ010000157	KAJ9653346.1	Genomic_DNA	1
A0ACC3AMS3	138277		JAOPJF010000126	KAK1138845.1	Genomic_DNA	1
A0ACC3AMX3	138277		JAOPJF010000126	KAK1138855.1	Genomic_DNA	1
A0ACC3YE67	5467		VUJX02000012	KAL0930091.1	Genomic_DNA	1
A0ACC3YKA4	5467		VUJX02000009	KAL0932341.1	Genomic_DNA	1
A0ACC3YNG7	5467		VUJX02000008	KAL0933454.1	Genomic_DNA	1
A0ACC3YY16	5467		VUJX02000005	KAL0936853.1	Genomic_DNA	1
A0ACC3Z109	5467		VUJX02000004	KAL0937771.1	Genomic_DNA	1
A0ACC3Z738	5467		VUJX02000003	KAL0939914.1	Genomic_DNA	1
A0ACC5WGJ6	30993		CM040458	MCI4378001.1	Genomic_DNA	1
A0ACC5XUH3	30993		CM040481	MCI4394832.1	Genomic_DNA	1
A0ACC5Y928	1691987		CM040979	MCJ8732139.1	Genomic_DNA	1
A0ACC5ZN90	1691987		CM041002	MCJ8749032.1	Genomic_DNA	1
A0ACD1GQ92	1450534		KZ825311	RAH51274.1	Genomic_DNA	1
