member,accession,cterm_len,n_seg,status
A0A8X8ATI9_taxID_118781_model_A,A0A8X8ATI9,147,1,ok
A0A8X8CIW2_taxID_118781_model,A0A8X8CIW2,161,1,ok
A0A8X8DG05_taxID_118781_model_A,A0A8X8DG05,125,1,ok
A0A8X8DKR1_taxID_118781_model_A,A0A8X8DKR1,154,1,ok
A0A8X8DKR6_taxID_118781_model_A,A0A8X8DKR6,147,1,ok
A0A8X8DKU9_taxID_118781_model_A,A0A8X8DKU9,147,1,ok
A0A8X8IY06_taxID_118781_model_A,A0A8X8IY06,147,1,ok
A0A8X8WEZ9_taxID_180675_model_A,A0A8X8WEZ9,161,1,ok
A0A8X8WFT1_taxID_180675_model_A,A0A8X8WFT1,152,1,ok
A0A8X8WKR7_taxID_180675_model_A,A0A8X8WKR7,142,1,ok
A0A8X8WNL1_taxID_180675_model,A0A8X8WNL1,134,1,ok
A0A8X8WPY0_taxID_180675_model_A,A0A8X8WPY0,125,1,ok
A0A8X8WQB3_taxID_180675_model,A0A8X8WQB3,134,1,ok
A0A8X8Y5G6_taxID_180675_model,A0A8X8Y5G6,138,1,ok
A0A8X8Z6G6_taxID_180675_model,A0A8X8Z6G6,134,1,ok
A0A8X8Z7E5_taxID_180675_model,A0A8X8Z7E5,134,1,ok
A0A8X8Z920_taxID_180675_model,A0A8X8Z920,134,1,ok
A0A8X8ZAI8_taxID_180675_model,A0A8X8ZAI8,134,1,ok
A0A8X8ZB35_taxID_180675_model,A0A8X8ZB35,134,1,ok
A0A8X8ZB44_taxID_180675_model,A0A8X8ZB44,134,1,ok
A0A921QRZ4_taxID_4558_model_A,A0A921QRZ4,133,1,ok
A0A921QUI8_taxID_4558_model_A,A0A921QUI8,133,1,ok
A0A921RJ57_taxID_4558_model_A,A0A921RJ57,142,1,ok
A0A921UPE6_taxID_4558_model_A,A0A921UPE6,125,1,ok
A0A978USF4_taxID_714518_model_A,A0A978USF4,165,1,ok
A0A978W1X4_taxID_714518_model_A,A0A978W1X4,167,1,ok
A0A978W1X5_taxID_714518_model_A,A0A978W1X5,170,1,ok
A0A9D3URJ5_taxID_47602_model_A,A0A9D3URJ5,164,1,ok
A0A9D3URU8_taxID_47602_model_A,A0A9D3URU8,136,1,ok
A0A9D3VZL2_taxID_47602_model_A,A0A9D3VZL2,159,1,ok
A0A9D4XYU4_taxID_3888_model_A,A0A9D4XYU4,148,1,ok
A0A9D5CKA6_taxID_325984_model_A,A0A9D5CKA6,144,1,ok
A0A9D5CSB4_taxID_325984_model,A0A9D5CSB4,162,1,ok
A0A9D5CTA3_taxID_325984_model,A0A9D5CTA3,139,1,ok
A0A9D5CTY2_taxID_325984_model,A0A9D5CTY2,139,1,ok
A0A9D5CTZ2_taxID_325984_model,A0A9D5CTZ2,158,1,ok
A0A9D5CTZ9_taxID_325984_model,A0A9D5CTZ9,160,1,ok
A0A9D5CV19_taxID_325984_model,A0A9D5CV19,162,1,ok
A0A9D5D0G0_taxID_325984_model_A,A0A9D5D0G0,144,1,ok
A0A9D5H103_taxID_3888_model_A,A0A9D5H103,129,1,ok
A0A9D5H280_taxID_325984_model,A0A9D5H280,139,1,ok
A0A9D5H2D2_taxID_325984_model,A0A9D5H2D2,139,1,ok
A0A9D5HJP8_taxID_325984_model,A0A9D5HJP8,163,1,ok
A0A9D5HJZ8_taxID_325984_model,A0A9D5HJZ8,139,1,ok
A0A9D5HNL2_taxID_325984_model_A,A0A9D5HNL2,144,1,ok
A0A9E7GN76_taxID_320322_model_A,A0A9E7GN76,149,1,ok
A0A9E7GUK2_taxID_320322_model_A,A0A9E7GUK2,148,1,ok
A0A9E7GUQ1_taxID_320322_model_A,A0A9E7GUQ1,149,1,ok
A0A9E7GVT7_taxID_320322_model_A,A0A9E7GVT7,161,1,ok
A0A9E7H250_taxID_320322_model_A,A0A9E7H250,169,1,ok
A0A9E7H3J2_taxID_320322_model_A,A0A9E7H3J2,158,1,ok
A0A9E7H7C1_taxID_320322_model_A,A0A9E7H7C1,169,1,ok
A0A9E7H7D2_taxID_320322_model_A,A0A9E7H7D2,169,1,ok
A0A9E7H9J3_taxID_320322_model_A,A0A9E7H9J3,169,1,ok
A0A9E7H9Q8_taxID_320322_model,A0A9E7H9Q8,162,1,ok
A0A9E7H9V6_taxID_320322_model,A0A9E7H9V6,169,1,ok
A0A9E7HAB4_taxID_320322_model,A0A9E7HAB4,153,1,ok
A0A9E7I6L4_taxID_320322_model_A,A0A9E7I6L4,181,1,ok
A0A9E7I915_taxID_320322_model_A,A0A9E7I915,178,1,ok
A0A9E7KNX5_taxID_320322_model,A0A9E7KNX5,158,1,ok
A0A9E7KSN5_taxID_320322_model_A,A0A9E7KSN5,158,1,ok
A0A9J5XYA1_taxID_4109_model_A,A0A9J5XYA1,165,1,ok
A0A9J5XZC6_taxID_4109_model_A,A0A9J5XZC6,160,1,ok
A0A9J6ADY7_taxID_4109_model_A,A0A9J6ADY7,177,1,ok
A0A9K3N4Y3_taxID_4232_model_A,A0A9K3N4Y3,160,1,ok
A0A9N7MW10_taxID_68872_model,A0A9N7MW10,137,1,ok
A0A9N7MW86_taxID_68872_model,A0A9N7MW86,137,1,ok
A0A9N7R3T9_taxID_68872_model,A0A9N7R3T9,134,1,ok
A0A9P0ZDA3_taxID_41803_model_A,A0A9P0ZDA3,157,1,ok
A0A9P0ZL29_taxID_41803_model_A,A0A9P0ZL29,160,1,ok
A0A9P1EGP5_taxID_41803_model,A0A9P1EGP5,156,1,ok
A0A9Q0G5V1_taxID_218843_model_A,A0A9Q0G5V1,176,1,ok
A0A9Q0GKV4_taxID_218843_model_A,A0A9Q0GKV4,179,1,ok
A0A9Q0J471_taxID_218843_model_A,A0A9Q0J471,171,1,ok
A0A9Q0KS29_taxID_273540_model,A0A9Q0KS29,160,1,ok
A0A9Q0KU96_taxID_273540_model_A,A0A9Q0KU96,141,1,ok
A0A9Q0KV77_taxID_273540_model,A0A9Q0KV77,161,1,ok
A0A9Q0QXM2_taxID_273540_model,A0A9Q0QXM2,130,1,ok
A0A9Q0QY86_taxID_273540_model,A0A9Q0QY86,285,1,ok
A0A9Q0UDV3_taxID_2511006_model_A,A0A9Q0UDV3,128,1,ok
A0A9Q0VNT9_taxID_40686_model_A,A0A9Q0VNT9,125,1,ok
A0A9Q0VRW4_taxID_77065_model_A,A0A9Q0VRW4,147,1,ok
A0A9Q0WM22_taxID_77065_model,A0A9Q0WM22,161,1,ok
A0A9Q0ZYT7_taxID_40686_model_A,A0A9Q0ZYT7,150,1,ok
A0A9Q1A0N7_taxID_77065_model_A,A0A9Q1A0N7,153,1,ok
A0A9Q1A0U0_taxID_77065_model_A,A0A9Q1A0U0,147,1,ok
A0A9Q1AGG0_taxID_77065_model_A,A0A9Q1AGG0,133,1,ok
A0A9Q1AMB4_taxID_2511006_model_A,A0A9Q1AMB4,158,1,ok
A0A9Q1GIZ7_taxID_171969_model_A,A0A9Q1GIZ7,168,1,ok
A0A9Q1L1Q6_taxID_402998_model_A,A0A9Q1L1Q6,161,1,ok
A0A9Q1L3G5_taxID_402998_model,A0A9Q1L3G5,168,1,ok
A0A9Q1R9Z5_taxID_402998_model_A,A0A9Q1R9Z5,173,1,ok
A0A9R0IY42_taxID_3562_model_A,A0A9R0IY42,154,1,ok
A0A9R0JDF9_taxID_3562_model_A,A0A9R0JDF9,130,1,ok
A0A9R0K4G1_taxID_3562_model_A,A0A9R0K4G1,173,1,ok
A0A9R0TD02_taxID_4567_model_A,A0A9R0TD02,129,1,ok
A0A9R0UMH3_taxID_4567_model_A,A0A9R0UMH3,153,1,ok
A0A9R1AFE9_taxID_4567_model_A,A0A9R1AFE9,129,1,ok
A0A9R1E5C8_taxID_4565_model_A,A0A9R1E5C8,153,1,ok
A0A9R1EIN1_taxID_4565_model_A,A0A9R1EIN1,136,1,ok
A0A9R1EJ93_taxID_4565_model_A,A0A9R1EJ93,153,1,ok
A0A9R1EY78_taxID_4565_model_A,A0A9R1EY78,153,1,ok
A0A9R1GYY0_taxID_4565_model_A,A0A9R1GYY0,129,1,ok
A0A9R1HB81_taxID_4565_model_A,A0A9R1HB81,129,1,ok
A0A9R1J4H2_taxID_4565_model_A,A0A9R1J4H2,136,1,ok
A0A9R1JIN1_taxID_4565_model_A,A0A9R1JIN1,136,1,ok
A0A9R1KF29_taxID_4565_model_A,A0A9R1KF29,129,1,ok
A0A9R1PYR0_taxID_4567_model_A,A0A9R1PYR0,153,1,ok
A0A9R1QY75_taxID_4567_model_A,A0A9R1QY75,129,1,ok
A0A9R1RCW1_taxID_4567_model_A,A0A9R1RCW1,136,1,ok
A0A9R1RCX2_taxID_4567_model_A,A0A9R1RCX2,153,1,ok
A0A9R1VK83_taxID_4236_model_A,A0A9R1VK83,159,1,ok
A0A9R1VMH5_taxID_4236_model,A0A9R1VMH5,134,1,ok
A0A9R1VSG5_taxID_4236_model,A0A9R1VSG5,151,1,ok
A0A9R1VVV1_taxID_4236_model,A0A9R1VVV1,166,1,ok
A0A9W7GT20_taxID_183268_model_A,A0A9W7GT20,166,1,ok
A0A9W7H895_taxID_183268_model_A,A0A9W7H895,167,1,ok
A0A9W7H930_taxID_183268_model_A,A0A9W7H930,129,1,ok
A0A9W7H9J2_taxID_183268_model_A,A0A9W7H9J2,129,1,ok
A0A9W7HAY0_taxID_183268_model,A0A9W7HAY0,133,1,ok
A0A9W7HBI0_taxID_183268_model_A,A0A9W7HBI0,129,1,ok
A0A9W7IQQ8_taxID_183268_model_A,A0A9W7IQQ8,156,1,ok
A0A9W7MUS4_taxID_183268_model_A,A0A9W7MUS4,167,1,ok
A0AA35Z755_taxID_75948_model_A,A0AA35Z755,159,1,ok
A0AA36E1F1_taxID_75948_model_A,A0AA36E1F1,161,1,ok
A0AA36E2Q3_taxID_75948_model_A,A0AA36E2Q3,167,1,ok
A0AA38C4G8_taxID_29808_model,A0AA38C4G8,41,1,ok
A0AA38TB77_taxID_347529_model_A,A0AA38TB77,159,1,ok
A0AA38WJC1_taxID_347529_model_A,A0AA38WJC1,164,1,ok
A0AA38ZJU9_taxID_103349_model,A0AA38ZJU9,127,1,ok
A0AA38ZLG5_taxID_103349_model_A,A0AA38ZLG5,168,1,ok
A0AA39ABW5_taxID_103349_model_A,A0AA39ABW5,165,1,ok
A0AA39RRG0_taxID_4024_model_A,A0AA39RRG0,165,1,ok
A0AA41UVG0_taxID_74823_model,A0AA41UVG0,166,1,ok
A0AA41UY65_taxID_74823_model_A,A0AA41UY65,161,1,ok
A0AA41V7W0_taxID_74823_model_A,A0AA41V7W0,148,1,ok
A0AA41VNM2_taxID_74823_model_A,A0AA41VNM2,152,1,ok
A0AA41VVT7_taxID_74823_model,A0AA41VVT7,166,1,ok
A0AA42AU58_taxID_74823_model_A,A0AA42AU58,168,1,ok
A0AA49H8A3_taxID_4068_model_A,A0AA49H8A3,160,1,ok
A0AA86RZU0_taxID_92480_model_A,A0AA86RZU0,168,1,ok
A0AA86V8T9_taxID_92480_model_A,A0AA86V8T9,146,1,ok
A0AA86VG20_taxID_92480_model_A,A0AA86VG20,128,1,ok
A0AA86VS17_taxID_92480_model_A,A0AA86VS17,168,1,ok
A0AA88AE32_taxID_3494_model_A,A0AA88AE32,164,1,ok
A0AA88AEL2_taxID_3494_model_A,A0AA88AEL2,137,1,ok
A0AA88ATJ8_taxID_3494_model_A,A0AA88ATJ8,152,1,ok
A0AA88AXG2_taxID_3494_model_A,A0AA88AXG2,164,1,ok
A0AA88D1Q6_taxID_3494_model_A,A0AA88D1Q6,156,1,ok
A0AA88QE56_taxID_112253_model_A,A0AA88QE56,160,1,ok
A0AA88QHD6_taxID_112253_model_A,A0AA88QHD6,164,1,ok
A0AA88VWZ6_taxID_1293975_model_A,A0AA88VWZ6,164,1,ok
A0AA88WMM6_taxID_1293975_model_A,A0AA88WMM6,164,1,ok
A0AA89AGQ4_taxID_1293975_model_A,A0AA89AGQ4,158,1,ok
A0AAD1YTC7_taxID_56036_model_A,A0AAD1YTC7,156,1,ok
A0AAD1YYP5_taxID_56036_model_A,A0AAD1YYP5,143,1,ok
A0AAD1YZ47_taxID_56036_model_A,A0AAD1YZ47,143,1,ok
A0AAD1Z1H3_taxID_56036_model,A0AAD1Z1H3,143,1,ok
A0AAD1Z3P8_taxID_56036_model_A,A0AAD1Z3P8,124,1,ok
A0AAD1ZQL5_taxID_56036_model,A0AAD1ZQL5,159,1,ok
A0AAD2A9U3_taxID_56036_model_A,A0AAD2A9U3,164,1,ok
A0AAD2AA08_taxID_56036_model_A,A0AAD2AA08,141,1,ok
A0AAD2ABD7_taxID_56036_model,A0AAD2ABD7,133,1,ok
A0AAD2AE30_taxID_56036_model_A,A0AAD2AE30,155,1,ok
A0AAD2AFA4_taxID_56036_model,A0AAD2AFA4,138,1,ok
A0AAD2DM26_taxID_56036_model,A0AAD2DM26,133,1,ok
A0AAD2DMV8_taxID_56036_model_A,A0AAD2DMV8,143,1,ok
A0AAD2EDD1_taxID_56036_model_A,A0AAD2EDD1,157,1,ok
A0AAD4IQ84_taxID_608512_model_A,A0AAD4IQ84,142,1,ok
A0AAD4IQC4_taxID_608512_model_A,A0AAD4IQC4,149,1,ok
A0AAD4IUR5_taxID_608512_model_A,A0AAD4IUR5,159,1,ok
A0AAD4JP50_taxID_608512_model,A0AAD4JP50,152,1,ok
A0AAD4JP52_taxID_608512_model,A0AAD4JP52,148,1,ok
A0AAD4JP69_taxID_608512_model,A0AAD4JP69,138,1,ok
A0AAD4JQU6_taxID_608512_model,A0AAD4JQU6,136,1,ok
A0AAD4NY41_taxID_608512_model,A0AAD4NY41,134,1,ok
A0AAD4P6L0_taxID_608512_model,A0AAD4P6L0,148,1,ok
A0AAD4P7G4_taxID_608512_model,A0AAD4P7G4,101,1,ok
A0AAD4P7X2_taxID_608512_model,A0AAD4P7X2,164,1,ok
A0AAD4PDJ4_taxID_608512_model,A0AAD4PDJ4,138,1,ok
A0AAD4PDX8_taxID_608512_model,A0AAD4PDX8,137,1,ok
A0AAD4RUT1_taxID_357466_model,A0AAD4RUT1,161,1,ok
A0AAD4S1I2_taxID_357466_model_A,A0AAD4S1I2,181,1,ok
A0AAD4S284_taxID_357466_model_A,A0AAD4S284,166,1,ok
A0AAD4S8V4_taxID_357466_model_A,A0AAD4S8V4,144,1,ok
A0AAD4SEM3_taxID_357466_model_A,A0AAD4SEM3,160,1,ok
A0AAD4SG83_taxID_357466_model_A,A0AAD4SG83,170,1,ok
A0AAD4SLC9_taxID_357466_model_A,A0AAD4SLC9,152,1,ok
A0AAD4SLZ7_taxID_357466_model_A,A0AAD4SLZ7,152,1,ok
A0AAD4SQ07_taxID_357466_model,A0AAD4SQ07,162,1,ok
A0AAD4T1W2_taxID_357466_model_A,A0AAD4T1W2,181,1,ok
A0AAD4VUZ6_taxID_3755_model_A,A0AAD4VUZ6,127,1,ok
A0AAD4X8V1_taxID_357466_model_A,A0AAD4X8V1,161,1,ok
A0AAD4X8X7_taxID_357466_model,A0AAD4X8X7,170,1,ok
A0AAD4XM21_taxID_357466_model_A,A0AAD4XM21,182,1,ok
A0AAD4XRV4_taxID_357466_model,A0AAD4XRV4,165,1,ok
A0AAD4ZQD0_taxID_3755_model_A,A0AAD4ZQD0,136,1,ok
A0AAD5CAK5_taxID_4212_model,A0AAD5CAK5,159,1,ok
A0AAD5CIW7_taxID_4212_model,A0AAD5CIW7,167,1,ok
A0AAD5CKI6_taxID_4212_model,A0AAD5CKI6,287,1,ok
A0AAD6K405_taxID_889485_model,A0AAD6K405,162,1,ok
A0AAD6K590_taxID_889485_model_A,A0AAD6K590,143,1,ok
A0AAD6KH97_taxID_889485_model_A,A0AAD6KH97,147,1,ok
A0AAD6KHA9_taxID_889485_model,A0AAD6KHA9,135,1,ok
A0AAD6KJ34_taxID_889485_model_A,A0AAD6KJ34,154,1,ok
A0AAD6Q4K3_taxID_444605_model,A0AAD6Q4K3,141,1,ok
A0AAD6RT00_taxID_444605_model_A,A0AAD6RT00,147,1,ok
A0AAD7M215_taxID_32244_model_A,A0AAD7M215,173,1,ok
A0AAD7P935_taxID_32244_model_A,A0AAD7P935,167,1,ok
A0AAD7P997_taxID_32244_model_A,A0AAD7P997,167,1,ok
A0AAD8GRL6_taxID_360622_model_A,A0AAD8GRL6,131,1,ok
A0AAD8GSQ3_taxID_360622_model_A,A0AAD8GSQ3,131,1,ok
A0AAD8K2A0_taxID_13708_model_A,A0AAD8K2A0,159,1,ok
A0AAD8KND7_taxID_13708_model,A0AAD8KND7,166,1,ok
A0AAD8MJ69_taxID_360622_model_A,A0AAD8MJ69,165,1,ok
A0AAD8MXX1_taxID_360622_model_A,A0AAD8MXX1,133,1,ok
A0AAD8P9N9_taxID_13708_model_A,A0AAD8P9N9,160,1,ok
A0AAD8TMW1_taxID_4521_model_A,A0AAD8TMW1,130,1,ok
A0AAD8TPT5_taxID_4521_model,A0AAD8TPT5,139,1,ok
A0AAD9TYI2_taxID_168575_model_A,A0AAD9TYI2,166,1,ok
A0AAD9ZP93_taxID_43782_model,A0AAD9ZP93,165,1,ok
A0AAE1JNI8_taxID_499986_model_A,A0AAE1JNI8,172,1,ok
A0AAE1JP02_taxID_499986_model_A,A0AAE1JP02,128,1,ok
A0AAE1QTQ8_taxID_243964_model_A,A0AAE1QTQ8,161,1,ok
A0AAE1S085_taxID_243964_model_A,A0AAE1S085,173,1,ok
A0AAE1W5T8_taxID_2727404_model,A0AAE1W5T8,137,1,ok
A0AAE1WRJ5_taxID_2727404_model,A0AAE1WRJ5,134,1,ok
A0AAE1WRU9_taxID_2727404_model,A0AAE1WRU9,134,1,ok
A0AAE1WRW1_taxID_2727404_model_A,A0AAE1WRW1,157,1,ok
A0AAE1XYV3_taxID_300844_model,A0AAE1XYV3,136,1,ok
A0AAE1XZ90_taxID_300844_model,A0AAE1XZ90,137,1,ok
A0AAE1YYH9_taxID_300844_model,A0AAE1YYH9,139,1,ok
A0AAE1YYL3_taxID_300844_model,A0AAE1YYL3,148,1,ok
A0AAE1YZL2_taxID_300844_model_A,A0AAE1YZL2,143,1,ok
A0AAE1Z025_taxID_300844_model,A0AAE1Z025,134,1,ok
A0AAE1Z0Y7_taxID_300844_model,A0AAE1Z0Y7,164,1,ok
A0AAE2BJ14_taxID_2727404_model,A0AAE2BJ14,115,1,ok
A0AAE2BUQ3_taxID_2727404_model,A0AAE2BUQ3,134,1,ok
A0AAE2CFT5_taxID_300844_model,A0AAE2CFT5,138,1,ok
A0AAE2CY97_taxID_300844_model,A0AAE2CY97,132,1,ok
A0AAF0TDD2_taxID_315347_model_A,A0AAF0TDD2,177,1,ok
A0AAF0UC14_taxID_315347_model_A,A0AAF0UC14,160,1,ok
A0AAF0UC23_taxID_315347_model_A,A0AAF0UC23,167,1,ok
A0AAF0WKE1_taxID_79200_model_A,A0AAF0WKE1,165,1,ok
A0AAJ6TLA8_taxID_75702_model_A,A0AAJ6TLA8,153,1,ok
A0AAJ6TPD5_taxID_75702_model_A,A0AAJ6TPD5,147,1,ok
A0AAJ6TT78_taxID_75702_model_A,A0AAJ6TT78,157,1,ok
A0AAJ6X2A6_taxID_75702_model_A,A0AAJ6X2A6,147,1,ok
A0AAJ6Y9V6_taxID_75702_model,A0AAJ6Y9V6,132,1,ok
A0AAN7E990_taxID_3512_model_A,A0AAN7E990,169,1,ok
A0AAN7FGG6_taxID_3512_model_A,A0AAN7FGG6,167,1,ok
A0AAN7I6D0_taxID_3512_model_A,A0AAN7I6D0,158,1,ok
A0AAN7IA05_taxID_3512_model_A,A0AAN7IA05,169,1,ok
A0AAN7JUN2_taxID_236973_model_A,A0AAN7JUN2,156,1,ok
A0AAN7KDK7_taxID_236973_model_A,A0AAN7KDK7,127,1,ok
A0AAN7KGJ9_taxID_22666_model_A,A0AAN7KGJ9,162,1,ok
A0AAN7KT67_taxID_22666_model_A,A0AAN7KT67,162,1,ok
A0AAN7PZX2_taxID_236973_model_A,A0AAN7PZX2,156,1,ok
A0AAN7QDT1_taxID_22666_model_A,A0AAN7QDT1,156,1,ok
A0AAN8T6H5_taxID_147425_model_A,A0AAN8T6H5,165,1,ok
A0AAN8T8Y8_taxID_147425_model_A,A0AAN8T8Y8,164,1,ok
A0AAN8VMB9_taxID_194707_model,A0AAN8VMB9,165,1,ok
A0AAN8VVM5_taxID_194707_model,A0AAN8VVM5,164,1,ok
A0AAN8YM84_taxID_147425_model_A,A0AAN8YM84,177,1,ok
A0AAN8ZA55_taxID_194707_model_A,A0AAN8ZA55,158,1,ok
A0AAN8ZBX9_taxID_194707_model_A,A0AAN8ZBX9,141,1,ok
A0AAN9HSN5_taxID_3830_model_A,A0AAN9HSN5,128,1,ok
A0AAN9IJ24_taxID_3830_model_A,A0AAN9IJ24,168,1,ok
A0AAN9JNX2_taxID_43366_model_A,A0AAN9JNX2,170,1,ok
A0AAN9L9I4_taxID_3886_model_A,A0AAN9L9I4,156,1,ok
A0AAN9L9Z6_taxID_3886_model_A,A0AAN9L9Z6,144,1,ok
A0AAN9NAV6_taxID_3886_model_A,A0AAN9NAV6,170,1,ok
A0AAN9RK18_taxID_3886_model_A,A0AAN9RK18,158,1,ok
A0AAN9SN00_taxID_3891_model_A,A0AAN9SN00,128,1,ok
A0AAN9T2S7_taxID_3891_model_A,A0AAN9T2S7,168,1,ok
A0AAN9T4X3_taxID_3891_model_A,A0AAN9T4X3,145,1,ok
A0AAP0AZN8_taxID_2320716_model_A,A0AAP0AZN8,163,1,ok
A0AAP0BZ22_taxID_2320716_model_A,A0AAP0BZ22,148,1,ok
A0AAP0C5I0_taxID_3103831_model_A,A0AAP0C5I0,160,1,ok
A0AAP0CDX7_taxID_3103831_model_A,A0AAP0CDX7,170,1,ok
A0AAP0I586_taxID_461633_model_A,A0AAP0I586,181,1,ok
A0AAP0ICX1_taxID_152367_model_A,A0AAP0ICX1,182,1,ok
A0AAP0KJ39_taxID_461633_model,A0AAP0KJ39,139,1,ok
A0AAP0N8E7_taxID_63359_model,A0AAP0N8E7,147,1,ok
A0AAP0P8Q6_taxID_152367_model_A,A0AAP0P8Q6,158,1,ok
A0AAP0PMG7_taxID_152371_model_A,A0AAP0PMG7,155,1,ok
A0AAP0PN32_taxID_152371_model_A,A0AAP0PN32,158,1,ok
A0AAP0PTR8_taxID_461633_model_A,A0AAP0PTR8,165,1,ok
A0AAP0QZG8_taxID_2935761_model,A0AAP0QZG8,168,1,ok
A0AAP0R6Z3_taxID_63359_model,A0AAP0R6Z3,127,1,ok
A0AAQ3K6R0_taxID_4628_model_A,A0AAQ3K6R0,179,1,ok
A0AAQ3KAM4_taxID_4628_model_A,A0AAQ3KAM4,177,1,ok
A0AAQ3L442_taxID_4628_model_A,A0AAQ3L442,147,1,ok
A0AAQ3MLN9_taxID_3915_model_A,A0AAQ3MLN9,154,1,ok
A0AAQ3QB23_taxID_4628_model_A,A0AAQ3QB23,166,1,ok
A0AAQ3QN42_taxID_4628_model_A,A0AAQ3QN42,142,1,ok
A0AAQ3QRJ2_taxID_4628_model_A,A0AAQ3QRJ2,164,1,ok
A0AAQ3RI32_taxID_3915_model_A,A0AAQ3RI32,128,1,ok
A0AAQ3RJ02_taxID_3915_model_A,A0AAQ3RJ02,128,1,ok
A0AAQ3T7W2_taxID_547442_model_A,A0AAQ3T7W2,174,1,ok
A0AAQ3U8A2_taxID_547442_model_A,A0AAQ3U8A2,133,1,ok
A0AAU9LQV9_taxID_75947_model,A0AAU9LQV9,166,1,ok
A0AAU9MCZ0_taxID_75947_model_A,A0AAU9MCZ0,159,1,ok
A0AAU9NMM9_taxID_75947_model,A0AAU9NMM9,167,1,ok
A0AAV0D8C6_taxID_186058_model,A0AAV0D8C6,158,1,ok
A0AAV0DC65_taxID_186058_model_A,A0AAV0DC65,137,1,ok
A0AAV0DDY2_taxID_186058_model_A,A0AAV0DDY2,157,1,ok
A0AAV0EUW0_taxID_186058_model_A,A0AAV0EUW0,157,1,ok
A0AAV0F653_taxID_186058_model_A,A0AAV0F653,161,1,ok
A0AAV0F674_taxID_186058_model,A0AAV0F674,158,1,ok
A0AAV0KGU5_taxID_586396_model_A,A0AAV0KGU5,159,1,ok
A0AAV0KID9_taxID_586396_model_A,A0AAV0KID9,169,1,ok
A0AAV0KIE9_taxID_586396_model_A,A0AAV0KIE9,163,1,ok
A0AAV0KIG3_taxID_586396_model_A,A0AAV0KIG3,167,1,ok
A0AAV0KJ21_taxID_586396_model_A,A0AAV0KJ21,158,1,ok
A0AAV0KJ97_taxID_586396_model_A,A0AAV0KJ97,167,1,ok
A0AAV0KKR9_taxID_586396_model_A,A0AAV0KKR9,156,1,ok
A0AAV0KKU9_taxID_586396_model_A,A0AAV0KKU9,167,1,ok
A0AAV0KL44_taxID_586396_model_A,A0AAV0KL44,167,1,ok
A0AAV0KL84_taxID_586396_model_A,A0AAV0KL84,167,1,ok
A0AAV0KL96_taxID_586396_model_A,A0AAV0KL96,162,1,ok
A0AAV0LWL0_taxID_586396_model_A,A0AAV0LWL0,167,1,ok
A0AAV0PBF5_taxID_586396_model_A,A0AAV0PBF5,163,1,ok
A0AAV0PCN1_taxID_586396_model_A,A0AAV0PCN1,171,1,ok
A0AAV0PD83_taxID_586396_model_A,A0AAV0PD83,159,1,ok
A0AAV0PDA9_taxID_586396_model_A,A0AAV0PDA9,129,1,ok
A0AAV0PDB0_taxID_586396_model_A,A0AAV0PDB0,127,1,ok
A0AAV0PDF8_taxID_586396_model_A,A0AAV0PDF8,129,1,ok
A0AAV0YYA1_taxID_3906_model_A,A0AAV0YYA1,176,1,ok
A0AAV0YYV2_taxID_3906_model_A,A0AAV0YYV2,176,1,ok
A0AAV0YZF1_taxID_3906_model_A,A0AAV0YZF1,175,1,ok
A0AAV0YZZ9_taxID_3906_model_A,A0AAV0YZZ9,129,1,ok
A0AAV0Z014_taxID_3906_model_A,A0AAV0Z014,176,1,ok
A0AAV0Z1G0_taxID_3906_model_A,A0AAV0Z1G0,129,1,ok
A0AAV0Z2H5_taxID_3906_model_A,A0AAV0Z2H5,142,1,ok
A0AAV0Z3C4_taxID_3906_model_A,A0AAV0Z3C4,130,1,ok
A0AAV1ATB2_taxID_3906_model_A,A0AAV1ATB2,149,1,ok
A0AAV1AVH4_taxID_3906_model_A,A0AAV1AVH4,149,1,ok
A0AAV1BW14_taxID_529605_model_A,A0AAV1BW14,167,1,ok
A0AAV1BW24_taxID_529605_model,A0AAV1BW24,167,1,ok
A0AAV1C080_taxID_529605_model_A,A0AAV1C080,172,1,ok
A0AAV1DR03_taxID_529605_model,A0AAV1DR03,158,1,ok
A0AAV1SH10_taxID_77055_model,A0AAV1SH10,163,1,ok
A0AAV1SIL4_taxID_77055_model,A0AAV1SIL4,126,1,ok
A0AAV1SJN9_taxID_77055_model,A0AAV1SJN9,163,1,ok
A0AAV1SKZ2_taxID_77055_model_A,A0AAV1SKZ2,130,1,ok
A0AAV1WJ01_taxID_3873_model_A,A0AAV1WJ01,127,1,ok
A0AAV1WJ15_taxID_3873_model_A,A0AAV1WJ15,153,1,ok
A0AAV1WJ25_taxID_3873_model_A,A0AAV1WJ25,156,1,ok
A0AAV1WJ98_taxID_3873_model_A,A0AAV1WJ98,157,1,ok
A0AAV1WK02_taxID_3873_model_A,A0AAV1WK02,127,1,ok
A0AAV2CCA7_taxID_586398_model_A,A0AAV2CCA7,171,1,ok
A0AAV2EGR3_taxID_586398_model_A,A0AAV2EGR3,168,1,ok
A0AAV2FI49_taxID_586398_model_A,A0AAV2FI49,128,1,ok
A0AAV2FI73_taxID_586398_model_A,A0AAV2FI73,128,1,ok
A0AAV3Q0Z4_taxID_34254_model_A,A0AAV3Q0Z4,155,1,ok
A0AAV3RBK1_taxID_34254_model_A,A0AAV3RBK1,164,1,ok
