protein_id	pfam
PRC11694	PF00005|ABC transporter;PF08402|TOBE domain
PRC11695	PF00528|Binding-protein-dependent transport system inner membrane component
PRC11696	PF00528|Binding-protein-dependent transport system inner membrane component
PRC11697	PF13416|Bacterial extracellular solute-binding protein
PRC11698	PF00925|GTP cyclohydrolase II;PF00926|3,4-dihydroxy-2-butanone 4-phosphate synthase
PRC11699	PF07045|Domain of unknown function (DUF1330)
PRC11700	PF12849|PBP superfamily domain
PRC11701	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
PRC11702	
PRC11703	PF26676|Domain of unknown function (DUF8225)
PRC11705	PF05598|Transposase domain (DUF772)
PRC11706	PF03865|Haemolysin secretion/activation protein ShlB/FhaC/HecB;PF08479|POTRA domain, ShlB-type
PRC11707	PF01618|MotA/TolQ/ExbB proton channel family;PF10102|Domain of unknown function (DUF2341);PF13385|Concanavalin A-like lectin/glucanases superfamily
PRC11708	PF02472|Biopolymer transport protein ExbD/TolR
PRC11709	
PRC11712	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
QKX59511	PF00067|Cytochrome P450
QKX59512	PF00083|Sugar (and other) transporter
QKX59513	PF17111|Pigment biosynthesis cluster protein PigL N-terminal
QKX59514	PF17111|Pigment biosynthesis cluster protein PigL N-terminal
QKX59515	PF00389|D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain;PF02826|D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
QKX59516	
QKX59517	
QKX59518	
QKX59519	PF03583|Secretory lipase
QKX59520	PF12770|CHAT domain
QKX59522	PF01048|Phosphorylase superfamily
QKX59523	PF00656|Caspase domain
QKX59524	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
QKX59525	PF01266|FAD dependent oxidoreductase
QKX59526	PF03169|OPT oligopeptide transporter protein
QKX59527	PF01183|Glycosyl hydrolases family 25
QKX59528	PF12796|Ankyrin repeats (3 copies)
QKX59529	PF00149|Calcineurin-like phosphoesterase;PF14008|Iron/zinc purple acid phosphatase-like protein C;PF16656|Purple acid Phosphatase, N-terminal domain
QKX59530	PF01184|GPR1/FUN34/yaaH family
QKX59531	
QSB41701	PF00583|Acetyltransferase (GNAT) family
QSB41702	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
QSB41703	PF03929|PepSY-associated TM region
QSB41704	
QSB41705	PF00512|His Kinase A (phospho-acceptor) domain;PF00672|HAMP domain;PF02518|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;PF16750|Sensor domain of 2-component histidine kinase
QSB41706	PF00072|Response regulator receiver domain;PF00486|Transcriptional regulatory protein, C terminal
QSB41707	
QSB41708	
QSB41709	PF26676|Domain of unknown function (DUF8225)
QSB41711	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
QSB41712	
QSB41713	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
QSB41714	PF02653|Branched-chain amino acid transport system / permease component
QSB41715	PF02653|Branched-chain amino acid transport system / permease component
QSB41716	PF00005|ABC transporter;PF12399|Branched-chain amino acid ATP-binding cassette transporter
QSB41717	PF00005|ABC transporter
QSB41718	PF13458|Periplasmic binding protein
QSB41719	PF14196|L-2-amino-thiazoline-4-carboxylic acid hydrolase
RFN43984	PF26676|Domain of unknown function (DUF8225)
RFN43985	
RFN43986	
RFN43987	
RGP67009	PF00156|Phosphoribosyl transferase domain;PF01565|FAD binding domain;PF04275|Phosphomevalonate kinase
RGP67010	PF07883|Cupin domain
RGP67011	PF01557|Fumarylacetoacetate (FAA) hydrolase C-terminal
RGP67012	PF04082|Fungal specific transcription factor domain
RGP67013	PF04616|Glycosyl hydrolases family 43;PF17851|Beta xylosidase C-terminal Concanavalin A-like domain
RGP67014	PF00107|Zinc-binding dehydrogenase;PF08240|Alcohol dehydrogenase GroES-like domain
RGP67015	PF05368|NmrA-like family
RGP67016	PF00657|GDSL-like Lipase/Acylhydrolase
RGP67017	PF28486|AnkG N-terminal domain
RGP67018	
RGP67020	PF26676|Domain of unknown function (DUF8225)
RGP67021	
RGP67022	PF00457|Glycosyl hydrolases family 11
RGP67023	PF03358|NADPH-dependent FMN reductase
RGP67024	PF00732|GMC oxidoreductase;PF05199|GMC oxidoreductase
RGP67025	PF20684|Fungal rhodopsin domain
RGP67026	PF00734|Fungal cellulose binding domain;PF01341|Glycosyl hydrolases family 6
RGP67027	PF03648|Glycosyl hydrolase family 67 N-terminus;PF07477|Glycosyl hydrolase family 67 C-terminus;PF07488|Glycosyl hydrolase family 67 middle domain
RGP67028	
RGP67029	PF09346|SMI1 / KNR4 family (SUKH-1)
RPA91396	PF12796|Ankyrin repeats (3 copies)
RPA91397	PF00857|Isochorismatase domain;PF01425|Amidase
RPA91398	PF02133|Permease for cytosine/purines, uracil, thiamine, allantoin
RPA91399	PF02133|Permease for cytosine/purines, uracil, thiamine, allantoin
RPA91400	
RPA91401	
RPA91402	
RPA91403	PF26676|Domain of unknown function (DUF8225)
RPA91404	
RPA91405	
RPA91407	PF04082|Fungal specific transcription factor domain
RPA91408	
RPA91409	
RPA91410	PF00512|His Kinase A (phospho-acceptor) domain;PF02518|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;PF08447|PAS fold
RPA91411	
RPA91412	
RPA91413	
RPA91414	
RPA91415	PF03184|DDE superfamily endonuclease
RPB15717	
RPB15718	PF13561|Enoyl-(Acyl carrier protein) reductase
RPB15719	
RPB15720	PF00840|Glycosyl hydrolase family 7
RPB15721	
RPB15722	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
RPB15723	PF10032|Phosphate transport (Pho88)
RPB15724	PF22893|Ubiquitin-like domain
RPB15725	PF26676|Domain of unknown function (DUF8225)
RPB15726	
RPB15728	PF16499|Alpha galactosidase A;PF17801|Alpha galactosidase C-terminal beta sandwich domain
RPB15729	PF01522|Polysaccharide deacetylase
RPB15730	
RPB15731	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain
RPB15732	PF00734|Fungal cellulose binding domain;PF25485|Domain of unknown function (DUF7908)
RPB15733	
RPB15734	PF00023|Ankyrin repeat;PF12796|Ankyrin repeats (3 copies)
RPB15735	PF13489|Methyltransferase domain
RPB15736	
RPB15737	
SCB65831	PF20684|Fungal rhodopsin domain
SDL56279	PF12771|Starch-binding associating with outer membrane
SDL56313	PF04402|Protein of unknown function (DUF541)
SDL56344	
SDL56368	
SDL56394	PF07661|MORN repeat variant
SDL56417	PF04055|Radical SAM superfamily
SDL56443	
SDL56478	PF00805|Pentapeptide repeats (8 copies);PF01381|Helix-turn-helix;PF13599|Pentapeptide repeat region
SDL56506	PF12833|Helix-turn-helix domain;PF20240|Domain of unknown function (DUF6597)
SDL56534	PF01494|FAD binding domain;PF21274|Aromatic-ring hydroxylase, C-terminal
SDL56593	
SDL56623	PF01546|Peptidase family M20/M25/M40
SDL56647	PF00034|Cytochrome c;PF23500|Domain of unknown function (DUF7133)
SDL56674	PF06439|3-keto-alpha-glucoside-1,2-lyase-like domain
SDL56702	PF06445|GyrI-like small molecule binding domain;PF12833|Helix-turn-helix domain
SDL56728	PF04542|Sigma-70 region 2;PF08281|Sigma-70, region 4
SDL56754	PF04773|FecR protein;PF16344|FecR, C-terminal
SDL56783	PF00593|TonB dependent receptor-like, beta-barrel;PF07660|Secretin and TonB N terminus short domain;PF07715|TonB-dependent Receptor Plug Domain;PF13715|CarboxypepD_reg-like domain
SDL56817	PF07980|SusD family;PF14322|Starch-binding associating with outer membrane
SDL56847	
SDL63877	PF03734|L,D-transpeptidase catalytic domain
SDL63896	PF11839|Alanine-zipper, major outer membrane lipoprotein
SDL63928	PF03734|L,D-transpeptidase catalytic domain
SDL63941	PF04343|Domain of unknown function DUF488
SDL63960	PF02735|Ku70/Ku80 beta-barrel domain
SDL63978	PF02735|Ku70/Ku80 beta-barrel domain
SDL63995	
SDL64010	PF01068|ATP dependent DNA ligase domain;PF04679|ATP dependent DNA ligase C terminal region;PF13298|DNA Ligase D 3'-phosphoesterase domain;PF21686|LigD, primase-polymerase domain
SDL64033	
SDL64042	PF26676|Domain of unknown function (DUF8225)
SDL64071	
SDL64087	PF05488|PAAR motif
SDL64108	
SDL64132	PF01645|Conserved region in glutamate synthase
SDL64157	PF07690|Major Facilitator Superfamily
SDL64182	PF01645|Conserved region in glutamate synthase
SDL64210	PF11071|Nucleoside 2-deoxyribosyltransferase YtoQ
SDL64228	PF13875|Domain of unknown function (DUF4202)
SDL64252	PF00005|ABC transporter;PF12848|ABC transporter
SDL64270	PF00171|Aldehyde dehydrogenase family
SDP91012	PF12693|GspL periplasmic domain
SDP91021	PF04612|Type II secretion system (T2SS), protein M
SDP91030	PF00263|Bacterial type II and III secretion system protein;PF03958|Bacterial type II/III secretion system short domain;PF21305|GspD-like, N0 domain
SDP91035	
SDP91049	PF00437|Type II/IV secretion system protein;PF22341|GSPII protein E, N1E domain
SDP91058	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
SDP91070	PF12849|PBP superfamily domain
SDP91079	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
SDP91090	
SDP91099	PF26676|Domain of unknown function (DUF8225)
SDP91116	PF01037|Lrp/AsnC ligand binding domain;PF13404|AsnC-type helix-turn-helix domain
SDP91126	PF05598|Transposase domain (DUF772)
SDP91134	PF03865|Haemolysin secretion/activation protein ShlB/FhaC/HecB;PF08479|POTRA domain, ShlB-type
SDP91143	PF01618|MotA/TolQ/ExbB proton channel family;PF10102|Domain of unknown function (DUF2341);PF13385|Concanavalin A-like lectin/glucanases superfamily
SDP91154	PF02472|Biopolymer transport protein ExbD/TolR
SDP91162	
SDP91171	PF16930|Putative porin
SDP91182	
SDP91190	PF10722|Putative bacterial sensory transduction regulator
SDP91200	PF00639|PPIC-type PPIASE domain
SDU89521	PF12693|GspL periplasmic domain
SDU89528	PF04612|Type II secretion system (T2SS), protein M
SDU89535	PF00263|Bacterial type II and III secretion system protein;PF03958|Bacterial type II/III secretion system short domain;PF21305|GspD-like, N0 domain
SDU89540	PF00437|Type II/IV secretion system protein
SDU89547	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
SDU89555	PF12849|PBP superfamily domain
SDU89560	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
SDU89568	
SDU89574	
SDU89579	PF26676|Domain of unknown function (DUF8225)
SDU89597	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
SDU89602	PF05598|Transposase domain (DUF772)
SDU89608	PF03865|Haemolysin secretion/activation protein ShlB/FhaC/HecB;PF08479|POTRA domain, ShlB-type
SDU89614	PF01618|MotA/TolQ/ExbB proton channel family;PF10102|Domain of unknown function (DUF2341);PF13385|Concanavalin A-like lectin/glucanases superfamily
SDU89622	PF02472|Biopolymer transport protein ExbD/TolR
SDU89629	PF13103|TonB C terminal
SDU89635	PF16930|Putative porin
SDU89640	
SDU89648	PF10722|Putative bacterial sensory transduction regulator
SDU89655	PF00639|PPIC-type PPIASE domain
TFY88564	PF00441|Acyl-CoA dehydrogenase, C-terminal domain;PF02770|Acyl-CoA dehydrogenase, middle domain;PF02771|Acyl-CoA dehydrogenase, N-terminal domain
TFY88565	PF00378|Enoyl-CoA hydratase/isomerase
TFY88566	PF03060|Nitronate monooxygenase
TFY88567	PF00378|Enoyl-CoA hydratase/isomerase
TFY88568	
TFY88569	PF01144|Coenzyme A transferase
TFY88570	PF00903|Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily;PF22632|Dihydroxybiphenyl dioxygenase BphC D1
TFY88571	PF00441|Acyl-CoA dehydrogenase, C-terminal domain;PF02771|Acyl-CoA dehydrogenase, N-terminal domain
TFY88572	PF00441|Acyl-CoA dehydrogenase, C-terminal domain;PF02770|Acyl-CoA dehydrogenase, middle domain;PF02771|Acyl-CoA dehydrogenase, N-terminal domain
TFY88574	PF26676|Domain of unknown function (DUF8225)
TFY88575	
TFY88576	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
TFY88577	PF12849|PBP superfamily domain
TFY88578	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
TFY88579	PF00437|Type II/IV secretion system protein;PF22341|GSPII protein E, N1E domain
TFY88580	PF00263|Bacterial type II and III secretion system protein;PF03958|Bacterial type II/III secretion system short domain;PF21305|GspD-like, N0 domain
TFY88593	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
UPK93093	PF11927|Haem-dependent oxidative N-demethylase, alpha subunit-like
UPK93097	PF06985|Heterokaryon incompatibility protein (HET);PF26640|Domain of unknown function (DUF8212)
UPK93187	PF02225|PA domain;PF04389|Peptidase family M28
UPK93438	PF01425|Amidase
UPK93468	PF22939|GPI inositol-deacylase, winged helix domain;PF24883|Nephrocystin 3, N-terminal
UPK93521	PF03572|Peptidase family S41;PF23658|CPAF-like PDZ domain
UPK93544	
UPK93555	PF11374|Protein of unknown function (DUF3176)
UPK93767	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
UPK93850	PF06985|Heterokaryon incompatibility protein (HET)
UPK94032	PF26676|Domain of unknown function (DUF8225)
UPK94042	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
UPK94152	PF07519|Tannase and feruloyl esterase
UPK94306	
UPK94398	PF01636|Phosphotransferase enzyme family
UPK94416	PF00176|SNF2-related domain;PF00271|Helicase conserved C-terminal domain
UPK94536	PF06985|Heterokaryon incompatibility protein (HET)
UPK94566	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
UPK94703	PF00484|Carbonic anhydrase
UPK94731	
VDI04992	PF00264|Common central domain of tyrosinase
VDI04993	PF00264|Common central domain of tyrosinase
VDI04994	PF00264|Common central domain of tyrosinase
VDI04995	PF00264|Common central domain of tyrosinase
VDI04996	PF07004|Sperm-tail PG-rich repeat
VDI04997	PF07004|Sperm-tail PG-rich repeat
VDI04998	PF07004|Sperm-tail PG-rich repeat
VDI04999	
VDI05000	PF00041|Fibronectin type III domain;PF07679|Immunoglobulin I-set domain;PF13882|Bravo-like intracellular region;PF13927|Immunoglobulin domain
VDI05002	
VDI05004	
VDI05005	
VDI05006	
VDI50191	PF00264|Common central domain of tyrosinase
VDI50192	PF00264|Common central domain of tyrosinase
VDI50194	PF00264|Common central domain of tyrosinase
VDI50195	PF00264|Common central domain of tyrosinase
VDI50196	PF00264|Common central domain of tyrosinase
VDI50197	PF00264|Common central domain of tyrosinase
VDI50198	
VDP13772	PF00612|IQ calmodulin-binding motif
WMY87374	PF12277|Protein of unknown function (DUF3618)
WMY87375	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
WMY87376	PF08240|Alcohol dehydrogenase GroES-like domain;PF13602|Zinc-binding dehydrogenase
WMY87377	PF00106|short chain dehydrogenase
WMY87378	PF00106|short chain dehydrogenase
WMY87379	PF01965|DJ-1/PfpI family;PF12833|Helix-turn-helix domain
WMY87380	PF00293|NUDIX domain
WMY87381	
WMY87382	
WMY87383	PF26676|Domain of unknown function (DUF8225)
WMY87385	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
WMY87386	PF12833|Helix-turn-helix domain
WMY87387	PF00857|Isochorismatase domain
WMY87388	PF01042|Endoribonuclease L-PSP
WMY87389	
WMY87390	PF11275|Protein of unknown function (DUF3077)
WMY87391	PF00472|RF-1 domain
WMY87392	PF00583|Acetyltransferase (GNAT) family
WMY87786	PF00126|Bacterial regulatory helix-turn-helix protein, lysR family;PF03466|LysR substrate binding domain
WRI26966	PF03934|Type II secretion system (T2SS), protein K;PF21687|Type II secretion system (T2SS), protein K
WRI26967	PF12693|GspL periplasmic domain
WRI26968	PF04612|Type II secretion system (T2SS), protein M
WRI26969	PF00263|Bacterial type II and III secretion system protein;PF03958|Bacterial type II/III secretion system short domain;PF21305|GspD-like, N0 domain
WRI26970	PF00437|Type II/IV secretion system protein;PF22341|GSPII protein E, N1E domain
WRI26971	PF00482|Type II secretion system (T2SS), protein F;PF28597|Type II secretion system protein F, N-terminal domain
WRI26972	PF12849|PBP superfamily domain
WRI26973	PF05860|TPS secretion domain;PF12545|Filamentous haemagglutinin family outer membrane protein
WRI26974	
WRI26975	PF26676|Domain of unknown function (DUF8225)
WRI26977	PF01037|Lrp/AsnC ligand binding domain;PF13412|Winged helix-turn-helix DNA-binding
WRI26978	PF03865|Haemolysin secretion/activation protein ShlB/FhaC/HecB;PF08479|POTRA domain, ShlB-type
WRI26979	PF01618|MotA/TolQ/ExbB proton channel family;PF10102|Domain of unknown function (DUF2341);PF13385|Concanavalin A-like lectin/glucanases superfamily
WRI26980	PF02472|Biopolymer transport protein ExbD/TolR
WRI26981	
WRI26982	PF16930|Putative porin
WRI26983	
WRI26984	PF10722|Putative bacterial sensory transduction regulator
WRI26985	PF00639|PPIC-type PPIASE domain
WRI27542	PF05598|Transposase domain (DUF772)
XBL13875	PF14298|Xenosiderophore-binding lipoprotein XusB
XBL13876	PF07715|TonB-dependent Receptor Plug Domain;PF13715|CarboxypepD_reg-like domain
XBL13877	PF12833|Helix-turn-helix domain
XBL13878	PF12833|Helix-turn-helix domain
XBL13879	
XBL13880	PF03781|Sulfatase-modifying factor enzyme 1-like domain
XBL13881	
XBL13882	PF00925|GTP cyclohydrolase II
XBL13883	PF00400|WD domain, G-beta repeat
XBL13884	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
XBL13886	
XBL13887	
XBL13888	PF03693|Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH
XBL13889	PF05016|ParE toxin of type II toxin-antitoxin system, parDE
XBL13890	PF00072|Response regulator receiver domain;PF04397|LytTr DNA-binding domain
XBL13891	PF06580|Histidine kinase
XBL13892	
XBL13893	
XBL13894	PF13365|Trypsin-like peptidase domain
XBL13895	
