sequence_id,filter_status
A0ABS7FI94,canonical
A0ABS7Q4E0,canonical
A0ABS7W4I0,canonical
A0ABS7ZZT8,canonical
A0ABS8ACT9,canonical
A0ABS8B4K5,canonical
A0ABS8B757,canonical
A0ABS8DZX9,canonical
A0ABS8E1Y1,canonical
A0ABS8EGX4,canonical
A0ABS8I9C0,canonical
A0ABS8LUU6,canonical
A0ABS8MPT4,canonical
A0ABS8RTR4,canonical
A0ABS8RU68,canonical
A0ABS8TSD9,canonical
A0ABS8VLK7,canonical
A0ABS8ZNX7,canonical
A0ABS9FD76,canonical
A0ABS9G7M5,canonical
A0ABS9JNH7,canonical
A0ABS9JT96,canonical
A0ABS9P1C3,canonical
A0ABS9XB71,canonical
A0ABS9XX40,canonical
A0ABT0I9D3,canonical
A0ABT0IJQ0,canonical
A0ABT0JVE8,canonical
A0ABT0JVX1,canonical
A0ABT0NYG0,canonical
A0ABT0P269,canonical
A0ABT0UM60,canonical
A0ABT0UYQ7,canonical
A0ABT0WZ33,canonical
A0ABT1J826,canonical
A0ABT1P7V4,canonical
A0ABT1QQK3,canonical
A0ABT1U935,canonical
A0ABT2ABP4,canonical
A0ABT2B8Y5,canonical
A0ABT2BD08,canonical
A0ABT2BQ25,canonical
A0ABT2C4F0,canonical
A0ABT2CDJ1,canonical
A0ABT2CNF8,canonical
A0ABT2CYD8,canonical
A0ABT2D037,canonical
A0ABT2DI07,canonical
A0ABT2IX21,canonical
A0ABT2ZPY2,canonical
A0ABT3TTM1,canonical
A0ABT3VD37,canonical
A0ABT3YMY5,canonical
A0ABT3YNN3,canonical
A0ABT3YYD9,canonical
A0ABT4AC96,canonical
A0ABT4CAF5,canonical
A0ABT4KNP9,canonical
A0ABT4P1V8,canonical
A0ABT4RMA2,canonical
A0ABT4VMH7,canonical
A0ABT4ZRR9,canonical
A0ABT5BA12,canonical
A0ABT5C395,canonical
A0ABT5CGG2,canonical
A0ABT5DRQ2,canonical
A0ABT5FM06,canonical
A0ABT5FQ11,canonical
A0ABT5JJF4,canonical
A0ABT5NJ79,canonical
A0ABT5NM23,canonical
A0ABT5NTP0,canonical
A0ABT5PMD6,canonical
A0ABT5QCR8,canonical
A0ABT6A9F1,canonical
A0ABT6AR49,canonical
A0ABT6FUS9,canonical
A0ABT6HJQ5,canonical
A0ABT6HY41,canonical
A0ABT6LHM3,canonical
A0ABT6RXR1,canonical
A0ABT6T6S0,canonical
A0ABT6WGX1,canonical
A0ABT6WVU7,canonical
A0ABT6X1I4,canonical
A0ABT7A7R5,canonical
A0ABT7D3Y0,canonical
A0ABT7GKS6,canonical
A0ABT7GLQ0,canonical
A0ABT7GNH3,canonical
A0ABT7H3U6,canonical
A0ABT7IVB5,canonical
A0ABT7JBJ6,canonical
A0ABT7Z8T3,canonical
A0ABT8C4V6,canonical
A0ABT8HW12,canonical
A0ABT8KZU3,canonical
A0ABT8V9H2,canonical
A0ABT9FYM9,canonical
A0ABT9JGD5,canonical
A0ABT9LDS4,canonical
A0ABT9MUW6,canonical
A0ABU0I7P7,canonical
A0ABU0IU28,canonical
A0ABU0J091,canonical
A0ABU0NKH8,canonical
A0ABU0NRC4,canonical
A0ABU0PTF1,canonical
A0ABU0Q201,canonical
A0ABU0QMG5,canonical
A0ABU0R2V1,canonical
A0ABU0RFD2,canonical
A0ABU0T0D3,canonical
A0ABU0TC15,canonical
A0ABU0XXK1,canonical
A0ABU1D0H3,canonical
A0ABU1JZJ1,canonical
A0ABU1LM08,canonical
A0ABU1LQ40,canonical
A0ABU1MXI3,canonical
A0ABU1VYL2,canonical
A0ABU1Y4F2,canonical
A0ABU2P6Y7,canonical
A0ABU2PGI9,canonical
A0ABU2PY66,canonical
A0ABU2QH10,canonical
A0ABU2QWB1,canonical
A0ABU2RKH0,canonical
A0ABU2S4D8,canonical
A0ABU2SMY1,canonical
A0ABU2SWM0,canonical
A0ABU2TD74,canonical
A0ABU2TTA1,canonical
A0ABU2UID7,canonical
A0ABU2VNM7,canonical
A0ABU2W3G6,canonical
A0ABU2W836,canonical
A0ABU2WI91,canonical
A0ABU2YXY2,canonical
A0ABU2Z367,canonical
A0ABU3ASL9,canonical
A0ABU3L7B5,canonical
A0ABU3LA82,canonical
A0ABU3LVZ0,canonical
A0ABU3M1Y9,canonical
A0ABU3M668,canonical
A0ABU3V0V5,canonical
A0ABU3VGX6,canonical
A0ABU3W348,canonical
A0ABU4FNB6,canonical
A0ABU4HHA2,canonical
A0ABU4HHD3,canonical
A0ABU4HU45,canonical
A0ABU4KFK7,canonical
A0ABU4KZZ4,canonical
A0ABU4L345,canonical
A0ABU4MRA4,canonical
A0ABU4MSE3,canonical
A0ABU4NAW0,canonical
A0ABU4NGJ7,canonical
A0ABU4R8E7,canonical
A0ABU4T9S4,canonical
A0ABU4TMS8,canonical
A0ABU4XE34,canonical
A0ABU4ZJU1,canonical
A0ABU5KX76,canonical
A0ABU6BUV5,canonical
A0ABU6C605,canonical
A0ABU6JDB1,canonical
A0ABU6LUF1,canonical
A0ABU6LX10,canonical
A0ABU6QJX1,canonical
A0ABU6QK46,canonical
A0ABU6QKV3,canonical
A0ABU6RLL4,canonical
A0ABU6RUJ9,canonical
A0ABU6S3H3,canonical
A0ABU6S3R9,canonical
A0ABU6SE88,canonical
A0ABU6SF53,canonical
A0ABU6SHH7,canonical
A0ABU6TQ45,canonical
A0ABU6U4L1,canonical
A0ABU6U4L6,canonical
A0ABU6U5W4,canonical
A0ABU6U640,canonical
A0ABU6U6J8,canonical
A0ABU6U7P2,canonical
A0ABU6U7S4,canonical
A0ABU6U958,canonical
A0ABU6UAJ7,canonical
A0ABU6V8F0,canonical
A0ABU6YLY4,canonical
A0ABU6YV63,canonical
A0ABU6ZR61,canonical
A0ABU7A3I3,canonical
A0ABU7ASJ5,canonical
A0ABU7BL55,canonical
A0ABU7DJT5,canonical
A0ABU7E0A2,canonical
A0ABU7EWP2,canonical
A0ABU7F0U7,canonical
A0ABU7HNC5,canonical
A0ABU7NJ39,canonical
A0ABU7P611,canonical
A0ABU7TUF6,canonical
A0ABU7XFV8,canonical
A0ABU7YFE8,canonical
A0ABU7Z0F0,canonical
A0ABU7Z0U9,canonical
A0ABU7ZVD2,canonical
A0ABU8AJB8,canonical
A0ABU8AZQ3,canonical
A0ABU8D3Y1,canonical
A0ABU8FF18,canonical
A0ABU8GAC3,canonical
A0ABU8GG21,canonical
A0ABU8HVK4,canonical
A0ABU8JDG9,canonical
A0ABU8JDY6,canonical
A0ABU8R5J6,canonical
A0ABU8TYI5,canonical
A0ABU8TZH3,canonical
A0ABU8UM26,canonical
A0ABU9NQ44,canonical
A0ABU9NY53,canonical
A0ABU9QB80,canonical
A0ABU9X948,canonical
A0ABU9X9V4,canonical
A0ABU9Y882,canonical
A0ABV0CG96,canonical
A0ABV0CJA9,canonical
A0ABV0F9P3,canonical
A0ABV0FF21,canonical
A0ABV0H059,canonical
A0ABV0H704,canonical
A0ABV0J1E4,canonical
A0ABV0JK55,canonical
A0ABV0NDD2,canonical
A0ABV0P2D7,canonical
A0ABV0PFT7,canonical
A0ABV0QCL7,canonical
A0ABV0TA70,canonical
A0ABV0UK39,canonical
A0ABV0URV4,canonical
A0ABV0VMY9,canonical
A0ABV0WM05,canonical
A0ABV0WX32,canonical
A0ABV0Y3G3,canonical
A0ABV0ZM75,canonical
A0ABV1AB42,canonical
A0ABV1Q7M0,canonical
A0ABV1SWP1,canonical
A0ABV1TI03,canonical
A0ABV1TLX1,canonical
A0ABV1TRU5,canonical
A0ABV1U8B2,canonical
A0ABV1UHN8,canonical
A0ABV1UTF3,canonical
A0ABV1VHI1,canonical
A0ABV1VW12,canonical
A0ABV1X6N5,canonical
A0ABV1X7P1,canonical
A0ABV1XHU9,canonical
A0ABV1Y2Y3,canonical
A0ABV1Z0I5,canonical
A0ABV2I0A5,canonical
A0ABV2RXN8,canonical
A0ABV2S8C8,canonical
A0ABV2UZV7,canonical
A0ABV2V582,canonical
A0ABV2VWY6,canonical
A0ABV2W3T6,canonical
A0ABV2W3V2,canonical
A0ABV2XTX6,canonical
A0ABV2XWW1,canonical
A0ABV2YHF9,canonical
A0ABV2ZAT7,canonical
A0ABV2ZRY6,canonical
A0ABV3A5C7,canonical
A0ABV3A804,canonical
A0ABV3AYP9,canonical
A0ABV3BD86,canonical
A0ABV3BNX7,canonical
A0ABV3CCT3,canonical
A0ABV3CDF4,canonical
A0ABV3CWQ2,canonical
A0ABV3EAM2,canonical
A0ABV3ERB3,canonical
A0ABV3HVN4,canonical
A0ABV3HZQ8,canonical
A0ABV3ITV2,canonical
A0ABV3KMI1,canonical
A0ABV3KMI6,canonical
A0ABV3R4B9,canonical
A0ABV4FBZ2,canonical
A0ABV4P1X4,canonical
A0ABV4SGQ2,canonical
A0ABV4X3A9,canonical
A0ABV4YIH6,canonical
A0ABV5DAD4,canonical
A0ABV5E7N4,canonical
A0ABV5FP10,canonical
A0ABV5GJW6,canonical
A0ABV5GMN6,canonical
A0ABV5LKL5,canonical
A0ABV5N7B6,canonical
A0ABV5P5Y7,canonical
A0ABV5P621,canonical
A0ABV5QIU7,canonical
A0ABV5QRL7,canonical
A0ABV5V937,canonical
A0ABV5V9A7,canonical
A0ABV6FDS2,canonical
A0ABV6HFH7,canonical
A0ABV6JDE8,canonical
A0ABV6PMV7,canonical
A0ABV6S054,canonical
A0ABV6TBX8,canonical
A0ABV6TPR0,canonical
A0ABV6TVW7,canonical
A0ABV7CF08,canonical
A0ABV7MFU4,canonical
A0ABV7PR14,canonical
A0ABV7XM35,canonical
A0ABV7XVS6,canonical
A0ABV8HQ22,canonical
A0ABV8IX89,canonical
A0ABV8JG77,canonical
A0ABV8MYX6,canonical
A0ABV8PKK5,canonical
A0ABV8TLQ6,canonical
A0ABV8U584,canonical
A0ABV8Z4B3,canonical
A0ABV8ZU72,canonical
A0ABV9B3C0,canonical
A0ABV9BEJ2,canonical
A0ABV9BPW4,canonical
A0ABV9GFJ0,canonical
A0ABV9INN4,canonical
A0ABV9RPJ6,canonical
A0ABV9UQJ6,canonical
A0ABV9UWV2,canonical
A0ABV9VCW5,canonical
A0ABV9VFU7,canonical
A0ABV9X0N3,canonical
A0ABV9XEM1,canonical
A0ABV9XLJ5,canonical
A0ABV9ZR41,canonical
A0ABV9ZTD2,canonical
A0ABW0A390,canonical
A0ABW0AB96,canonical
A0ABW0AKD9,canonical
A0ABW0B4E1,canonical
A0ABW0B9T0,canonical
A0ABW0BAQ2,canonical
A0ABW0CMW0,canonical
A0ABW0CRR1,canonical
A0ABW0D1S1,canonical
A0ABW0D8U8,canonical
A0ABW0E415,canonical
A0ABW0IM43,canonical
A0ABW0JGR8,canonical
A0ABW0L1A9,canonical
A0ABW0LBE2,canonical
A0ABW0M9K7,canonical
A0ABW0MWK1,canonical
A0ABW0PC22,canonical
A0ABW0RY49,canonical
A0ABW0UH65,canonical
A0ABW0UHK4,canonical
A0ABW0VAP0,canonical
A0ABW0WBT0,canonical
A0ABW0WG56,canonical
A0ABW0X066,canonical
A0ABW0XKE2,canonical
A0ABW1B618,canonical
A0ABW1B891,canonical
A0ABW1E8A6,canonical
A0ABW1ETR9,canonical
A0ABW1EU24,canonical
A0ABW1EZ25,canonical
A0ABW1LT54,canonical
A0ABW1QMG1,canonical
A0ABW1X6F3,canonical
A0ABW1XVT8,canonical
A0ABW2ECH6,canonical
A0ABW2G3Z4,canonical
A0ABW2GR53,canonical
A0ABW2GZ81,canonical
A0ABW2MN18,canonical
A0ABW2RL31,canonical
A0ABW2VWA6,canonical
A0ABW2W6I5,canonical
A0ABW2YDF5,canonical
A0ABW2YH98,canonical
A0ABW3CSF2,canonical
A0ABW3H6J2,canonical
A0ABW3XLA5,canonical
A0ABW3XTI5,canonical
A0ABW4AK03,canonical
A0ABW4AR86,canonical
A0ABW4WPH7,canonical
A0ABW4X7S5,canonical
A0ABW4XFF4,canonical
A0ABW4XUU2,canonical
A0ABW5LHB0,canonical
A0ABW5MSE8,canonical
A0ABW6DN27,canonical
A0ABW6E324,canonical
A0ABW6EP40,canonical
A0ABW6FBE3,canonical
A0ABW6FWS1,canonical
A0ABW6GY39,canonical
A0ABW6HBK0,canonical
A0ABW6IN48,canonical
A0ABW6IZJ2,canonical
A0ABW6L767,canonical
A0ABW6LM74,canonical
A0ABW6M374,canonical
A0ABW6MMK0,canonical
A0ABW6MSQ6,canonical
A0ABW6N5U5,canonical
A0ABW6QHW0,canonical
A0ABW6RJT0,canonical
A0ABW6RN89,canonical
A0ABW6TXN7,canonical
A0ABW6X6W7,canonical
A0ABW6XLE7,canonical
A0ABW6XU73,canonical
A0ABW6YFI9,canonical
A0ABW6YNF0,canonical
A0ABW6Z4J8,canonical
A0ABW7AQ69,canonical
A0ABW7AZ82,canonical
A0ABW7B5K6,canonical
A0ABW7C1H8,canonical
A0ABW7GSB8,canonical
A0ABW7PFR1,canonical
A0ABW7PHD1,canonical
A0ABW7PI59,canonical
A0ABW7QBQ2,canonical
A0ABW7QSB3,canonical
A0ABW7T5P6,canonical
A0ABW7U0L9,canonical
A0ABW7U1L9,canonical
A0ABW7V1F8,canonical
A0ABW7Y6Z8,canonical
A0ABW7YV31,canonical
A0ABW7Z597,canonical
A0ABW8BH91,canonical
A0ABW8CCG1,canonical
A0ABW8CLD5,canonical
A0ABW8CRJ3,canonical
A0ABW8CT20,canonical
A0ABW8E1M4,canonical
A0ABW8EQ82,canonical
A0ABW8EU47,canonical
A0ABW8F838,canonical
A0ABW8FKG1,canonical
A0ABW8HC31,canonical
A0ABW8JVC8,canonical
A0ABW8R094,canonical
A0ABW8R418,canonical
A0ABW8WV86,canonical
A0ABW8XK08,canonical
A0ABW9CBJ6,canonical
A0ABW9HSP7,canonical
A0ABW9IGG1,canonical
A0ABW9IIE3,canonical
A0ABW9IRU2,canonical
A0ABW9K7J9,canonical
A0ABW9L5L8,canonical
A0ABW9LTJ4,canonical
A0ABW9NQ24,canonical
A0ABW9P1B4,canonical
A0ABX0IR11,canonical
A0ABX0KZJ7,canonical
A0ABX0XZL8,canonical
A0ABX0YW95,canonical
A0ABX0ZMI5,canonical
A0ABX1AHC8,canonical
A0ABX1H0I2,canonical
A0ABX1H2X6,canonical
A0ABX1INI2,canonical
A0ABX1J3I2,canonical
A0ABX1MAQ9,canonical
A0ABX1MB29,canonical
A0ABX1MER1,canonical
A0ABX1P9S6,canonical
A0ABX2C6M7,canonical
A0ABX2KFR8,canonical
A0ABX2QSF3,canonical
A0ABX2VUI5,canonical
A0ABX2VV73,canonical
A0ABX3CA99,canonical
A0ABX3CAH5,canonical
A0ABX3G3F2,canonical
A0ABX3G7S6,canonical
A0ABX3GA27,canonical
A0ABX3GCF7,canonical
A0ABX3YAE9,canonical
A0ABX4IYB8,canonical
A0ABX4IYW7,canonical
A0ABX4JH41,canonical
A0ABX4JPI1,canonical
A0ABX4XXQ6,canonical
A0ABX4XZV5,canonical
A0ABX4Y6U4,canonical
A0ABX5EPM7,canonical
A0ABX5LUF6,canonical
A0ABX6ADG2,canonical
A0ABX6AXE7,canonical
A0ABX6ECD1,canonical
A0ABX7K4S3,canonical
A0ABX7RHL0,canonical
A0ABX7TLH9,canonical
A0ABX7TPR5,canonical
A0ABX7ZE98,canonical
A0ABX7ZHY0,canonical
A0ABX7ZSL6,canonical
A0ABX7ZWA0,canonical
A0ABX8FWZ4,canonical
A0ABX8G310,canonical
A0ABX8L774,canonical
A0ABX8PRY4,canonical
A0ABX8WXF2,canonical
A0ABX8XVK4,canonical
A0ABX8Y2V5,canonical
A0ABX8YP01,canonical
A0ABX9DHD3,canonical
A0ABX9EDT1,canonical
A0ABX9YVY4,canonical
A0ABY0FWW0,canonical
A0ABY0GHJ6,canonical
A0ABY0GL25,canonical
A0ABY0GQF2,canonical
A0ABY0H1D0,canonical
A0ABY0H2A5,canonical
A0ABY0HIH6,canonical
A0ABY0HIJ2,canonical
A0ABY0HL93,canonical
A0ABY0HLJ3,canonical
A0ABY0HNE6,canonical
A0ABY0S6T0,canonical
A0ABY0T4X6,canonical
A0ABY0TGF5,canonical
A0ABY0THM8,canonical
A0ABY0TIF9,canonical
A0ABY0TKI0,canonical
A0ABY0V1C3,canonical
A0ABY1J517,canonical
A0ABY1QBF1,canonical
A0ABY1QNJ2,canonical
A0ABY2GV86,canonical
A0ABY2GWW1,canonical
A0ABY2PAC6,canonical
A0ABY2RQH2,canonical
A0ABY3FLU5,canonical
A0ABY3PW42,canonical
A0ABY3QAS2,canonical
A0ABY3QPR7,canonical
A0ABY3WMB9,canonical
A0ABY3XII3,canonical
A0ABY3YKR9,canonical
A0ABY3YVG1,canonical
A0ABY4B7H4,canonical
A0ABY4F9K0,canonical
A0ABY4HLQ2,canonical
A0ABY4PT13,canonical
A0ABY4UMW8,canonical
A0ABY4Z7I9,canonical
A0ABY4ZHF5,canonical
A0ABY5F7W9,canonical
A0ABY5LRC9,canonical
A0ABY5N7U3,canonical
A0ABY5Q3K8,canonical
A0ABY5Q6F3,canonical
A0ABY5Q745,canonical
A0ABY5TYR6,canonical
A0ABY6BE40,canonical
A0ABY6BGM4,canonical
A0ABY6BTH7,canonical
A0ABY6E1S1,canonical
A0ABY6EH38,canonical
A0ABY6END5,canonical
A0ABY6IG30,canonical
A0ABY6MLT4,canonical
A0ABY6QGY6,canonical
A0ABY6QV15,canonical
A0ABY6QWY3,canonical
A0ABY6RUN5,canonical
A0ABY6RVL6,canonical
A0ABY6RXQ5,canonical
A0ABY6RZE0,canonical
A0ABY6RZW8,canonical
A0ABY6S516,canonical
A0ABY6S7M8,canonical
A0ABY6SA48,canonical
A0ABY6SEB9,canonical
A0ABY6SER4,canonical
A0ABY6SGK7,canonical
A0ABY6SHP1,canonical
A0ABY6SIT4,canonical
A0ABY6SK47,canonical
A0ABY6TRN0,canonical
A0ABY6TVG3,canonical
A0ABY6U5M9,canonical
A0ABY6U842,canonical
A0ABY6U8G9,canonical
A0ABY6U8X8,canonical
A0ABY6UBE0,canonical
A0ABY6UDR3,canonical
A0ABY6UE63,canonical
A0ABY6UFL4,canonical
A0ABY6UJV8,canonical
A0ABY6UN80,canonical
A0ABY6UNY4,canonical
A0ABY6UPY2,canonical
A0ABY6UQ04,canonical
A0ABY6UR69,canonical
A0ABY6UWR4,canonical
A0ABY6UY83,canonical
A0ABY6V3C0,canonical
A0ABY7D6Q9,canonical
A0ABY7DU75,canonical
A0ABY7E0K8,canonical
A0ABY7E8M5,canonical
A0ABY7EQR1,canonical
A0ABY7ESX1,canonical
A0ABY7ET59,canonical
A0ABY7EU89,canonical
A0ABY7EUY5,canonical
A0ABY7EVT5,canonical
A0ABY7EVT9,canonical
A0ABY7EW52,canonical
A0ABY7EW96,canonical
A0ABY7EX19,canonical
A0ABY7GC10,canonical
A0ABY7GU97,canonical
A0ABY7GXC8,canonical
A0ABY7JB21,canonical
A0ABY7K753,canonical
A0ABY7K8H2,canonical
A0ABY7KG23,canonical
A0ABY7PC44,canonical
A0ABY7PD91,canonical
A0ABY7PY94,canonical
A0ABY7XUN4,canonical
A0ABY8TFK6,canonical
A0ABY8TFP0,canonical
A0ABY8U111,canonical
A0ABY8U3M5,canonical
A0ABY8UC38,canonical
A0ABY8UIN7,canonical
A0ABY8UIY3,canonical
A0ABY8UNR8,canonical
A0ABY8UPE5,canonical
A0ABY8WMF1,canonical
A0ABY9BLX9,canonical
A0ABY9CMC3,canonical
A0ABY9CMT7,canonical
A0ABY9EQN0,canonical
A0ABY9EUP9,canonical
A0ABY9GZ39,canonical
A0ABY9ITB8,canonical
A0ABY9JN39,canonical
A0ABY9RYS4,canonical
A0ABY9SUW3,canonical
A0ABY9UKP5,canonical
A0ABY9UM83,canonical
A0ABY9VQP6,canonical
A0ABY9VXR1,canonical
A0ABY9W9X1,canonical
A0ABY9WX93,canonical
A0ABZ0HU16,canonical
A0ABZ0KFY1,canonical
A0ABZ0KMA8,canonical
A0ABZ0LUF1,canonical
A0ABZ0NNX6,canonical
A0ABZ0THB2,canonical
A0ABZ0TQ63,canonical
A0ABZ0VTX1,canonical
A0ABZ1ADG6,canonical
A0ABZ1EPD3,canonical
A0ABZ1F687,canonical
A0ABZ1FSV1,canonical
A0ABZ1GKN1,canonical
A0ABZ1HK89,canonical
A0ABZ1HNZ4,canonical
A0ABZ1ISA3,canonical
A0ABZ1IW01,canonical
A0ABZ1J7L8,canonical
A0ABZ1JPK6,canonical
A0ABZ1JUU8,canonical
A0ABZ1JW57,canonical
A0ABZ1KK91,canonical
A0ABZ1KSB6,canonical
A0ABZ1L2C7,canonical
A0ABZ1L7N7,canonical
A0ABZ1LVF7,canonical
A0ABZ1MA52,canonical
A0ABZ1MKE0,canonical
A0ABZ1NK22,canonical
A0ABZ1NRZ5,canonical
A0ABZ1Q4E8,canonical
A0ABZ1Q4I8,canonical
A0ABZ1Q6U7,canonical
A0ABZ1QTL9,canonical
A0ABZ1QUA9,canonical
A0ABZ1R3K8,canonical
A0ABZ1RFT5,canonical
A0ABZ1RGP4,canonical
A0ABZ1T569,canonical
A0ABZ1T5C4,canonical
A0ABZ1TQA4,canonical
A0ABZ1TVV8,canonical
A0ABZ1U9Y4,canonical
A0ABZ1V5C6,canonical
A0ABZ1VCP8,canonical
A0ABZ1W8D9,canonical
A0ABZ1WHI3,canonical
A0ABZ1WP19,canonical
A0ABZ1WVE8,canonical
A0ABZ1XE58,canonical
A0ABZ1XJX8,canonical
A0ABZ1XWP7,canonical
A0ABZ1Z908,canonical
A0ABZ1ZIG4,canonical
A0ABZ1ZKP5,canonical
A0ABZ1ZVH3,canonical
A0ABZ2WJK3,canonical
A0ABZ2WML6,canonical
A0ABZ2WW44,canonical
A0ABZ2X2C8,canonical
A0ABZ2X2P5,canonical
A0ABZ2X5L0,canonical
A0ABZ2X6I5,canonical
A0ABZ2XAZ6,canonical
A0ABZ2XC59,canonical
A0ABZ3BU46,canonical
A0AC11AXG3,canonical
A0AC11BLN5,canonical
A0AC11BZG5,canonical
A0AC34F0Y3,canonical
A0AC34F8Y4,canonical
A0AC34F9M8,canonical
A0AC34FE54,canonical
A0AC34QHI6,canonical
A0AC34QTV2,canonical
A0AC34RFD2,canonical
A0AC35FUG1,canonical
A0AC35FYI9,canonical
A0AC35TI99,canonical
A0AC35TPE1,canonical
A0AC35U6I3,canonical
A0AC41YFA1,canonical
A0AC58G2C5,canonical
A0AC58G2D5,canonical
A0AC58KST4,canonical
A0AC58LY40,canonical
A0AC58TFN9,canonical
A0AC58TLK9,canonical
A0AC58U5S7,canonical
A0AC59YLH1,canonical
A0AC59Z960,canonical
A0AC60A772,canonical
A0ACA9JUR1,canonical
A0ACA9JZ12,canonical
A0ACA9K0F7,canonical
A0ACA9K9U4,canonical
A0ACA9KKF6,canonical
A0ACA9LR35,canonical
A0ACA9LXK0,canonical
A0ACA9M6F6,canonical
A0ACA9MFV3,canonical
A0ACA9Q0F8,canonical
A0ACA9Q961,canonical
A0ACA9RE12,canonical
A0ACA9RPM3,canonical
A0ACA9TFL9,canonical
A0ACA9TPP0,canonical
A0ACA9TSJ0,canonical
A0ACA9TXN9,canonical
A0ACA9TYA0,canonical
A0ACA9TZH0,canonical
A0ACA9TZR5,canonical
A0ACA9U3U3,canonical
A0ACA9U4D2,canonical
A0ACA9U4J8,canonical
A0ACA9UJ52,canonical
A0ACA9UKW1,canonical
A0ACA9UMC9,canonical
A0ACB0EDL1,canonical
A0ACB0EXT7,canonical
A0ACB0FHL5,canonical
A0ACB0J7N9,canonical
A0ACB0JXW5,canonical
A0ACB0KQP9,canonical
A0ACB0KWA4,canonical
A0ACB0L2E5,canonical
A0ACB0L2E8,canonical
A0ACB0L4G0,canonical
A0ACB0L519,canonical
A0ACB0XMH8,canonical
A0ACB0XN11,canonical
A0ACB0Y497,canonical
A0ACB0Y7T5,canonical
A0ACB0YEA9,canonical
A0ACB0YFD1,canonical
A0ACB0YTT5,canonical
A0ACB0YTV3,canonical
A0ACB0YU33,canonical
A0ACB0YV90,canonical
A0ACB1AKM0,canonical
A0ACB1AMP4,canonical
A0ACB1AP86,canonical
A0ACB1AS38,canonical
A0ACB1AT13,canonical
A0ACB1AYG2,canonical
A0ACB1AYG8,canonical
A0ACB1AZH1,canonical
A0ACB1B2A1,canonical
A0ACB1B806,canonical
A0ACB5RUH5,canonical
A0ACB5RUU5,canonical
A0ACB5RW17,canonical
A0ACB5RXD1,canonical
A0ACB5S1P3,canonical
A0ACB5S4G2,canonical
A0ACB5SAS9,canonical
A0ACB5SCA7,canonical
A0ACB5SHS6,canonical
A0ACB5SLM9,canonical
A0ACB5SPB0,canonical
A0ACB5SPE2,canonical
A0ACB5SPV6,canonical
A0ACB6F4L5,canonical
A0ACB6F5N8,canonical
A0ACB6F641,canonical
A0ACB6F907,canonical
A0ACB6FB67,canonical
A0ACB6FGH9,canonical
A0ACB6FGU9,canonical
A0ACB6FMU4,canonical
A0ACB6FN41,canonical
A0ACB6FQR3,canonical
A0ACB6FRC5,canonical
A0ACB6FTH8,canonical
A0ACB6FTN5,canonical
A0ACB6FYG9,canonical
A0ACB6FYR3,canonical
A0ACB6FZK2,canonical
A0ACB6G0J7,canonical
A0ACB6G0P3,canonical
A0ACB6G3R1,canonical
A0ACB6G405,canonical
A0ACB6QAH6,canonical
A0ACB6QDU3,canonical
A0ACB6QHH6,canonical
A0ACB6QIU6,canonical
A0ACB6QK91,canonical
A0ACB6QQH8,canonical
A0ACB6QXY9,canonical
A0ACB6QZ82,canonical
A0ACB6R138,canonical
A0ACB6R1D7,canonical
A0ACB6RAK9,canonical
A0ACB6RDZ1,canonical
A0ACB6RG49,canonical
A0ACB6RHV1,canonical
A0ACB6RIZ1,canonical
A0ACB6RLP9,canonical
A0ACB6RLT2,canonical
A0ACB6RNM5,canonical
A0ACB6RSZ3,canonical
A0ACB6RVN5,canonical
A0ACB6RWX2,canonical
A0ACB6S127,canonical
A0ACB6S435,canonical
A0ACB6S5V8,canonical
A0ACB6SAT1,canonical
A0ACB6Z417,canonical
A0ACB6Z4V4,canonical
A0ACB6Z8Q8,canonical
A0ACB6Z8T5,canonical
A0ACB6ZCG4,canonical
A0ACB6ZD36,canonical
A0ACB6ZF33,canonical
A0ACB6ZI71,canonical
A0ACB6ZPA1,canonical
A0ACB7EJ04,canonical
A0ACB7EW16,canonical
A0ACB7IK85,canonical
A0ACB7ITD8,canonical
A0ACB7NW31,canonical
A0ACB7NYC4,canonical
A0ACB7NYD3,canonical
A0ACB7P093,canonical
A0ACB7P0J0,canonical
A0ACB7P235,canonical
A0ACB7P4Q1,canonical
A0ACB7P4S6,canonical
A0ACB7P4Z6,canonical
A0ACB7P620,canonical
A0ACB7PAM3,canonical
A0ACB7PCI4,canonical
A0ACB7PEA4,canonical
A0ACB7PFM9,canonical
A0ACB7PGA3,canonical
A0ACB7PK71,canonical
A0ACB7PM42,canonical
A0ACB7PME6,canonical
A0ACB7PQN8,canonical
A0ACB7PRL0,canonical
A0ACB7PSA7,canonical
A0ACB7TUN8,canonical
A0ACB7TVJ3,canonical
A0ACB7TVM3,canonical
A0ACB7TZS8,canonical
A0ACB7TZV6,canonical
A0ACB7UNM0,canonical
A0ACB7VR67,canonical
A0ACB7VR93,canonical
A0ACB7VRA3,canonical
A0ACB7VRS0,canonical
A0ACB7VRZ0,canonical
A0ACB7VS42,canonical
A0ACB7X7I8,canonical
A0ACB7XEH0,canonical
A0ACB7YUF3,canonical
A0ACB8BYL3,canonical
A0ACB8FJ36,canonical
A0ACB8GMA1,canonical
A0ACB8GNM2,canonical
A0ACB8GPR9,canonical
A0ACB8GTC1,canonical
A0ACB8GU20,canonical
A0ACB8H9N0,canonical
A0ACB8H9T8,canonical
A0ACB8H9U9,canonical
A0ACB8HA24,canonical
