protein_id	pfam
NPT48005	PF00106|short chain dehydrogenase
NPT48006	
OAX80516	PF02585|GlcNAc-PI de-N-acetylase
OAX80517	PF12921|Mitochondrial ATPase expression
OJJ78643	
OJJ78644	PF06293|Lipopolysaccharide kinase (Kdo/WaaP) family
OJJ78645	PF00454|Phosphatidylinositol 3- and 4-kinase;PF02259|FAT domain;PF02260|FATC domain;PF08771|FKBP12-rapamycin binding domain;PF11865|Serine/threonine-protein kinase mTOR domain;PF23593|Serine/threonine-protein kinase ATR-like, HEAT repeats;PF25574|Importin subunit beta-1-like, TPR repeats
OJJ78646	
OJJ78647	PF14226|non-haem dioxygenase in morphine synthesis N-terminal
OJJ78648	PF08592|Anthrone oxygenase
OJJ78649	PF07173|Glycine-rich domain-containing protein-like
OJJ78650	
OJJ78651	
OJJ78652	
OJJ78654	PF07063|2-oxoadipate dioxygenase/decarboxylase
OJJ78655	PF00291|Pyridoxal-phosphate dependent enzyme
OJJ78656	PF02574|Homocysteine S-methyltransferase
OJJ78657	PF03795|YCII-related domain
OJJ78658	PF01042|Endoribonuclease L-PSP
OJJ78659	PF01613|Flavin reductase like domain
OJJ78660	PF00400|WD domain, G-beta repeat;PF07676|TolB beta propeller domain
OJJ78661	PF13489|Methyltransferase domain
OJJ78662	
OJJ78663	PF00067|Cytochrome P450;PF03098|Animal haem peroxidase
ORY53171	
ORY53172	PF12018|Domain of unknown function
ORY53173	
ORY53174	PF01522|Polysaccharide deacetylase
ORY53175	
ORY53176	PF07738|Sad1 / UNC-like C-terminal
ORY53177	
ORY53178	PF06825|Heat shock factor binding protein 1
ORY53179	PF00620|RhoGAP domain
ORY53180	PF00120|Glutamine synthetase, catalytic domain;PF12437|Glutamine synthetase type III N terminal;PF18318|Glutamine synthetase C-terminal domain
ORY53182	
ORY53183	
ORY53184	
ORY53185	
ORY53186	PF00004|ATPase family associated with various cellular activities (AAA);PF17862|AAA+ lid domain
ORY53187	
ORY53188	
ORY53189	
ORY53190	PF10338|YBL028C ribosome biogenesis factor, N-terminal domain
ORY53191	
OWF47425	PF08397|IRSp53/MIM homology domain
OWF47426	PF01885|RNA 2'-phosphotransferase, Tpt1 / KptA family
OWF47428	
OWF47429	PF17213|Hydin Adenylate kinase-like domain;PF22544|HYDIN/CFA65/VesB-like, Ig-like domain
OWF47430	PF04707|PRELI-like family
OWF48968	PF00264|Common central domain of tyrosinase
OWF48969	PF00264|Common central domain of tyrosinase
OWF48971	PF07534|TLDc domain
OWF48972	PF01529|DHHC palmitoyltransferase
OWF51307	PF00435|Spectrin repeat;PF00681|Plectin repeat;PF02187|Growth-Arrest-Specific Protein 2 Domain;PF17902|SH3 domain
OWF51308	PF03770|Inositol polyphosphate kinase
OWF51309	PF13374|Tetratricopeptide repeat;PF13424|Tetratricopeptide repeat;PF24883|Nephrocystin 3, N-terminal;PF24884|Nephrocystin 3, helical domain;PF24885|Nephrocystin-3 TPR domain;PF25022|Nephrocystin-3 domain
OWF51310	PF00757|Furin-like cysteine rich region;PF01030|Receptor L domain
OWF51311	PF12947|EGF domain
OWF51312	
OWF51313	PF00024|PAN domain
OWF51314	
OWF51315	
OWF51316	PF04598|Gasdermin pore forming domain
OWF55150	PF00264|Common central domain of tyrosinase
OWF55151	
OWF55152	PF00094|von Willebrand factor type D domain
OWF55153	PF01347|Vitellogenin TPR domain;PF06448|Domain of Unknown Function (DUF1081);PF09172|Vitellinogen, open beta-sheet
OWF55154	PF12796|Ankyrin repeats (3 copies)
OWF55155	PF01712|Deoxynucleoside kinase
OWF55156	PF00378|Enoyl-CoA hydratase/isomerase
OWF55157	PF00264|Common central domain of tyrosinase
OWF55158	PF00264|Common central domain of tyrosinase;PF01273|LBP / BPI / CETP family, N-terminal domain;PF02886|LBP / BPI / CETP family, C-terminal domain
OWF55159	PF00264|Common central domain of tyrosinase
OWF55160	PF00264|Common central domain of tyrosinase
OWF55161	PF00264|Common central domain of tyrosinase
OWF55162	PF00264|Common central domain of tyrosinase
OWF55163	PF00264|Common central domain of tyrosinase
OWF55164	PF00264|Common central domain of tyrosinase
OWF55165	PF00209|Sodium:neurotransmitter symporter family
OWF55166	
OWF55167	
OWF55168	PF24764|Integrase core domain
PGH03277	PF08939|Basophilic leukemia-expressed protein Bles03
PGH03278	PF08700|Vps51/EXO84/COG1 N-terminal
PGH03279	PF08585|RMI1, N-terminal OB-fold domain;PF21000|RMI1, N-terminal helical domain
PGH03280	PF13181|Tetratricopeptide repeat;PF13432|Tetratricopeptide repeat;PF14559|Tetratricopeptide repeat;PF18833|Tetratricopeptide repeat
PGH03281	PF00150|Cellulase (glycosyl hydrolase family 5);PF18564|Glycoside hydrolase family 5 C-terminal domain
PGH03282	PF00069|Protein kinase domain
PGH03283	PF03810|Importin-beta N-terminal domain;PF19273|Exportin-5 family
PGH03284	PF01381|Helix-turn-helix;PF08523|Multiprotein bridging factor 1
PGH03285	PF00018|SH3 domain
PGH03286	PF01987|Mitochondrial biogenesis AIM24
PGH03288	PF01873|Domain found in IF2B/IF5
PGH03289	PF19117|Mitochondrial import 2
PGH03290	
PGH03291	
PGH03292	
PGH03293	PF00076|RNA recognition motif
PGH03294	PF04752|ChaC-like protein
PGH03295	PF13499|EF-hand domain pair
PGH03296	PF07690|Major Facilitator Superfamily
PGH03297	PF00479|Glucose-6-phosphate dehydrogenase, NAD binding domain;PF02781|Glucose-6-phosphate dehydrogenase, C-terminal domain
PKS06038	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
PKS06039	
PKS06040	PF00083|Sugar (and other) transporter
PKS06041	PF00923|Transaldolase/Fructose-6-phosphate aldolase
PKS06042	PF03702|Anhydro-N-acetylmuramic acid kinase
PKS06043	PF08240|Alcohol dehydrogenase GroES-like domain
PKS06044	PF02771|Acyl-CoA dehydrogenase, N-terminal domain;PF08028|Acyl-CoA dehydrogenase, C-terminal domain
PKS06045	PF01965|DJ-1/PfpI family
PKS06046	PF00583|Acetyltransferase (GNAT) family;PF28379|Acyl-CoA N-acyltransferase verG N-terminal domain
PKS06047	
PKS06049	
PKS06050	PF07690|Major Facilitator Superfamily
PKS06051	PF26410|GH family 5 beta-mannosidase-like
PKS06052	PF06985|Heterokaryon incompatibility protein (HET);PF08881|CVNH domain
PKS06053	PF13561|Enoyl-(Acyl carrier protein) reductase
PKS06054	PF00106|short chain dehydrogenase
PKS06055	PF13561|Enoyl-(Acyl carrier protein) reductase
PKS06056	PF00083|Sugar (and other) transporter
PKS06057	PF17784|Sulfotransferase domain
PKS06058	PF01494|FAD binding domain
PKY00099	PF00067|Cytochrome P450
PKY00100	
PKY00101	PF00069|Protein kinase domain
PKY00102	PF17109|fungal STAND N-terminal Goodbye domain;PF24883|Nephrocystin 3, N-terminal
PKY00103	PF05368|NmrA-like family
PKY00104	PF07690|Major Facilitator Superfamily
PKY00105	
PKY00106	PF00109|Beta-ketoacyl synthase, N-terminal domain;PF00698|Acyl transferase domain;PF00755|Choline/Carnitine o-acyltransferase;PF02801|Beta-ketoacyl synthase, C-terminal domain;PF08240|Alcohol dehydrogenase GroES-like domain;PF08242|Methyltransferase domain;PF08659|KR domain;PF13602|Zinc-binding dehydrogenase;PF14765|Polyketide synthase dehydratase N-terminal domain;PF21089|Polyketide synthase dehydratase domain;PF22336|RhiE-like, KS-MAT linker domain;PF23297|Highly reducing polyketide synthase sdgA, C-terminal ACP domain
PKY00107	PF13641|Glycosyltransferase like family 2
PKY00108	PF07690|Major Facilitator Superfamily
PKY00110	PF06985|Heterokaryon incompatibility protein (HET)
PKY00111	PF20684|Fungal rhodopsin domain
PKY00112	PF10503|Esterase PHB depolymerase
PKY00113	
PKY00114	PF13472|GDSL-like Lipase/Acylhydrolase family
PKY00115	
PKY00116	PF00484|Carbonic anhydrase
PKY00117	PF00484|Carbonic anhydrase
PKY00118	PF01248|Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
PKY00119	
PNE35373	
PNE35374	PF14279|HNH endonuclease
PNE35375	PF00924|Mechanosensitive ion channel, beta-domain;PF21082|Mechanosensitive ion channel MscS, C-terminal;PF21088|Mechanosensitive ion channel, transmembrane helices 2/3
PNE35376	PF16571|FBP C-terminal treble-clef zinc-finger
PNE35377	PF01547|Bacterial extracellular solute-binding protein
PNE35378	PF00528|Binding-protein-dependent transport system inner membrane component
PNE35379	PF00528|Binding-protein-dependent transport system inner membrane component
PNE35380	PF02056|Family 4 glycosyl hydrolase;PF11975|Family 4 glycosyl hydrolase C-terminal domain
PNE35382	
PNE35383	PF13672|Protein phosphatase 2C
PNE35384	PF13768|von Willebrand factor type A domain;PF18571|von Willebrand factor type A C-terminal domain
PNE35385	PF00498|FHA domain
PNE35386	PF01135|Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
PNE35387	PF01152|Bacterial-like globin
PNE35388	PF26035|Domain of unknown function (DUF8010);PF26572|Domain of unknown function (DUF8185)
PNE35389	PF00005|ABC transporter;PF12848|ABC transporter
PNE35711	PF00754|F5/8 type C domain;PF02838|Glycosyl hydrolase family 20, domain 2;PF07555|beta-N-acetylglucosaminidase;PF21774|Hyaluronidase post-catalytic domain-like
PNE35712	PF06236|Tyrosinase co-factor MelC1
PNE35713	PF28326|Actinobacterial sensor domain
PNE35714	PF00497|Bacterial extracellular solute-binding proteins, family 3
QEV44324	PF01497|Periplasmic binding protein
QEV44325	PF00704|Glycosyl hydrolases family 18
QEV44326	PF00248|Aldo/keto reductase family
QEV44327	PF00294|pfkB family carbohydrate kinase
QEV44328	PF01081|KDPG and KHG aldolase
QEV44329	PF01614|Bacterial transcriptional regulator IclR C-terminal;PF09339|IclR helix-turn-helix domain
QEV44330	PF00188|Cysteine-rich secretory protein family;PF04542|Sigma-70 region 2
QEV44331	PF00271|Helicase conserved C-terminal domain;PF03457|Helicase associated domain;PF04851|Type III restriction enzyme, res subunit
QEV44332	PF00282|Pyridoxal-dependent decarboxylase conserved domain
QEV44333	PF06236|Tyrosinase co-factor MelC1
QEV44335	PF00072|Response regulator receiver domain
QEV44336	PF02518|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;PF17203|Single cache domain 3
QEV44337	PF00375|Sodium:dicarboxylate symporter family
QEV44338	PF00082|Subtilase family;PF01483|Proprotein convertase P-domain
QEV44339	PF11575|FhuF 2Fe-2S C-terminal domain
QEV44340	PF08982|Acetylaranotin biosynthesis cluster protein L
QEV44341	PF13302|Acetyltransferase (GNAT) domain
QEV44342	
QEV44343	PF07690|Major Facilitator Superfamily
QKX59511	PF00067|Cytochrome P450
QKX59512	PF00083|Sugar (and other) transporter
QKX59513	PF17111|Pigment biosynthesis cluster protein PigL N-terminal
QKX59514	PF17111|Pigment biosynthesis cluster protein PigL N-terminal
QKX59515	PF00389|D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain;PF02826|D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
QKX59516	
QKX59517	
QKX59518	
QKX59519	PF03583|Secretory lipase
QKX59520	PF12770|CHAT domain
QKX59522	PF01048|Phosphorylase superfamily
QKX59523	PF00656|Caspase domain
QKX59524	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
QKX59525	PF01266|FAD dependent oxidoreductase
QKX59526	PF03169|OPT oligopeptide transporter protein
QKX59527	PF01183|Glycosyl hydrolases family 25
QKX59528	PF12796|Ankyrin repeats (3 copies)
QKX59529	PF00149|Calcineurin-like phosphoesterase;PF14008|Iron/zinc purple acid phosphatase-like protein C;PF16656|Purple acid Phosphatase, N-terminal domain
QKX59530	PF01184|GPR1/FUN34/yaaH family
QKX59531	
QLH07522	
QLH07523	PF01174|SNO glutamine amidotransferase family
QLH07524	PF01680|SOR/SNZ family
QLH07525	
QLH07526	PF00072|Response regulator receiver domain
QLH07527	
QLH07528	
QLH07529	
QLH07530	PF07250|Glyoxal oxidase N-terminus;PF09118|Galactose oxidase-like, Early set domain
QLH07532	
QLH07533	
QLH07534	
QLH07535	PF01878|EVE domain
QLH07536	
QLH07537	PF03483|B3/4 domain;PF03484|tRNA synthetase B5 domain;PF17759|Phenylalanyl tRNA synthetase beta chain CLM domain
QLH07538	PF01409|tRNA synthetases class II core domain (F)
QLH08036	PF00330|Aconitase family (aconitate hydratase);PF00694|Aconitase C-terminal domain
QLH08037	PF01037|Lrp/AsnC ligand binding domain
RKP01370	PF13472|GDSL-like Lipase/Acylhydrolase family
RKP01371	PF05529|Bap31/Bap29 transmembrane region
RKP01372	PF01781|Ribosomal L38e protein family
RKP01373	PF06325|Ribosomal protein L11 methyltransferase (PrmA)
RKP01374	PF08790|LYAR-type C2HC zinc finger
RKP01375	PF04801|RPC5 protein
RKP01376	PF13639|Ring finger domain
RKP01377	
RKP01378	
RKP01379	
SMX28205	
SMX28206	
SMX28207	
SMX28208	
SMX28209	
SMX28210	PF00656|Caspase domain
SMX28211	PF13637|Ankyrin repeats (many copies)
SMX28212	
SMX28213	PF13676|TIR domain
SMX28214	
SMX28216	
SMX28217	
SMX28218	
SMX28219	
SMX28220	
SMX28221	
SMX28222	PF07275|Antirestriction protein (ArdA)
SMX28223	PF02195|ParB N-terminal domain
SMX28224	
SMX28225	PF09832|Uncharacterized protein conserved in bacteria (DUF2059)
TPX75421	PF00004|ATPase family associated with various cellular activities (AAA);PF17862|AAA+ lid domain
TPX75422	PF13714|Phosphoenolpyruvate phosphomutase
TPX75423	PF00342|Phosphoglucose isomerase
TPX75424	PF00590|Tetrapyrrole (Corrin/Porphyrin) Methylases;PF04051|Transport protein particle (TRAPP) component;PF13241|Putative NAD(P)-binding;PF14823|Sirohaem biosynthesis protein C-terminal;PF14824|Sirohaem biosynthesis protein central
TPX75425	PF00069|Protein kinase domain
TPX75426	PF00501|AMP-binding enzyme;PF00550|Phosphopantetheine attachment site;PF13193|AMP-binding enzyme C-terminal domain
TPX75427	PF00501|AMP-binding enzyme;PF00550|Phosphopantetheine attachment site;PF13193|AMP-binding enzyme C-terminal domain
TPX75428	PF13855|Leucine rich repeat
TPX75429	PF01480|PWI domain
TPX75430	PF06127|2-hydroxy-palmitic acid dioxygenase Mpo1-like
TPX75435	PF13516|Leucine Rich repeat
TPX75438	PF05057|Putative serine esterase (DUF676)
TPX75439	PF00173|Cytochrome b5-like Heme/Steroid binding domain
TPX75440	PF00400|WD domain, G-beta repeat;PF12937|F-box-like
TPX75441	PF00717|Peptidase S24-like
VDI04992	PF00264|Common central domain of tyrosinase
VDI04993	PF00264|Common central domain of tyrosinase
VDI04994	PF00264|Common central domain of tyrosinase
VDI04995	PF00264|Common central domain of tyrosinase
VDI04996	PF07004|Sperm-tail PG-rich repeat
VDI04997	PF07004|Sperm-tail PG-rich repeat
VDI04998	PF07004|Sperm-tail PG-rich repeat
VDI04999	
VDI05000	PF00041|Fibronectin type III domain;PF07679|Immunoglobulin I-set domain;PF13882|Bravo-like intracellular region;PF13927|Immunoglobulin domain
VDI05002	
VDI05004	
VDI05005	
VDI05006	
VDI16352	PF20266|Mab-21 protein HhH/H2TH-like domain
VDI16354	PF00264|Common central domain of tyrosinase
VDI16355	PF00001|7 transmembrane receptor (rhodopsin family)
VDI16356	PF00001|7 transmembrane receptor (rhodopsin family)
VDI16357	PF05050|Methyltransferase FkbM domain
VDI16358	PF05050|Methyltransferase FkbM domain
VDI16359	
VDI16360	
VDI16361	
VDI16362	PF00644|Poly(ADP-ribose) polymerase catalytic domain;PF01661|Macro domain
VDI16363	PF00644|Poly(ADP-ribose) polymerase catalytic domain;PF01661|Macro domain
VDI39439	PF01392|Fz domain;PF01534|Frizzled/Smoothened family membrane region
VDI39440	PF01392|Fz domain;PF01534|Frizzled/Smoothened family membrane region
VDI39442	
VDI39444	
VDI39445	PF03810|Importin-beta N-terminal domain;PF13513|HEAT-like repeat;PF25574|Importin subunit beta-1-like, TPR repeats
VDI39446	PF03810|Importin-beta N-terminal domain;PF13513|HEAT-like repeat;PF25574|Importin subunit beta-1-like, TPR repeats
VDI39447	PF03810|Importin-beta N-terminal domain;PF13513|HEAT-like repeat;PF25574|Importin subunit beta-1-like, TPR repeats
VDI39448	PF03810|Importin-beta N-terminal domain;PF13513|HEAT-like repeat;PF25574|Importin subunit beta-1-like, TPR repeats
VDI39449	PF00104|Ligand-binding domain of nuclear hormone receptor;PF00105|Double treble clef zinc finger, C4 type
VDI39450	PF02995|Protein of unknown function (DUF229)
VDI39451	PF02995|Protein of unknown function (DUF229)
VDI39452	
VDI39453	
VDI54705	
VDI54706	
VDI54707	
VDI54708	
VDI54709	
VDI54711	PF00147|Fibrinogen beta and gamma chains, C-terminal globular domain
VDI54712	PF00147|Fibrinogen beta and gamma chains, C-terminal globular domain
VDI57053	PF00264|Common central domain of tyrosinase
VDI57054	PF00264|Common central domain of tyrosinase
VDI57055	PF00147|Fibrinogen beta and gamma chains, C-terminal globular domain
VDI57056	PF00024|PAN domain;PF00059|Lectin C-type domain
VDI57057	
VDI57058	
VDI57059	
VDI57060	
VDI57062	
VDI57063	
VDI57064	
VDI57065	
VDI69184	PF03166|MH2 domain
VDI69185	
VDI69186	
VDI69187	PF00084|Sushi repeat (SCR repeat);PF00147|Fibrinogen beta and gamma chains, C-terminal globular domain
VDI69188	
VDI69189	PF20694|TRADD-like N-terminal domain
VDI69190	PF20694|TRADD-like N-terminal domain
VDI69191	PF06702|Golgi casein kinase, C-terminal, Fam20
VDI69192	
VDI69193	PF00264|Common central domain of tyrosinase
VDI69194	PF00264|Common central domain of tyrosinase
VDI69195	PF00264|Common central domain of tyrosinase
VDI69196	PF00264|Common central domain of tyrosinase
VDI69197	PF00209|Sodium:neurotransmitter symporter family;PF21056|Zinc finger SWIM domain-containing protein 1/3, RNaseH-like domain
VDI69198	PF00209|Sodium:neurotransmitter symporter family;PF21056|Zinc finger SWIM domain-containing protein 1/3, RNaseH-like domain
VDI69199	PF00209|Sodium:neurotransmitter symporter family
VDI69200	PF00209|Sodium:neurotransmitter symporter family
VDI69201	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain;PF13959|ATP-dependent rRNA helicase SPB4-like, C-terminal extension
VDI69202	PF00270|DEAD/DEAH box helicase;PF00271|Helicase conserved C-terminal domain;PF13959|ATP-dependent rRNA helicase SPB4-like, C-terminal extension
VDI69203	PF15884|MICOS complex subunit MIC13, QIL1
VDI69204	PF00531|Death domain
VDI69205	PF16095|C-terminal of Roc, COR-A domain
VDI69206	
WAR03491	
WAR03503	
WAR03504	PF00188|Cysteine-rich secretory protein family
WAR03505	PF00096|Zinc finger, C2H2 type;PF12874|Zinc-finger of C2H2 type
WAR03506	PF00264|Common central domain of tyrosinase
WAR03507	PF13873|Myb/SANT-like DNA-binding domain
WAR03508	PF13251|Domain of unknown function (DUF4042)
WAR03509	
WAR03510	
WAR03511	
WAR03512	
WAR03513	PF00264|Common central domain of tyrosinase
WAR03514	PF00069|Protein kinase domain
WAR03515	PF00069|Protein kinase domain
WAR03516	PF05978|Ion channel regulatory protein UNC-93
WAR03522	PF00400|WD domain, G-beta repeat;PF07525|SOCS box
WAR03523	PF00063|Myosin head (motor domain)
WAR03528	PF07986|Tubulin binding cofactor C
WAR03529	
WAR03530	PF00018|SH3 domain;PF18016|SAM domain (Sterile alpha motif)
WAR03531	PF00595|PDZ domain;PF21219|Harmonin, N-terminal domain
WAR03532	PF08212|Lipocalin-like domain
WAR03533	PF15798|Proline-rich AKT1 substrate 1
WAR12510	
WAR12511	
WAR12513	PF02167|Cytochrome C1 family
WAR12522	PF00560|Leucine Rich Repeat
WAR12523	
WAR12524	PF04114|Gaa1-like, GPI transamidase component
WAR12525	PF05699|hAT family C-terminal dimerisation region
WAR12526	PF00264|Common central domain of tyrosinase
WAR12527	PF00096|Zinc finger, C2H2 type;PF12874|Zinc-finger of C2H2 type;PF13912|C2H2-type zinc finger
WAR12528	
WAR12530	
WAR12531	PF04434|SWIM zinc finger;PF15299|Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8;PF21056|Zinc finger SWIM domain-containing protein 1/3, RNaseH-like domain
WAR12532	PF00057|Low-density lipoprotein receptor domain class A
WAR12533	PF00109|Beta-ketoacyl synthase, N-terminal domain;PF02801|Beta-ketoacyl synthase, C-terminal domain
WAR12534	
WAR12536	
WAR12537	
WAR12541	
WAR12542	PF10873|Cysteine and tyrosine-rich protein 1
WAR12543	
WAR13038	
WAR13039	PF23317|Calcium channel YVC1-like, C-terminal
WAR13040	
WAR13041	
WAR13042	PF23317|Calcium channel YVC1-like, C-terminal
WAR13043	PF00156|Phosphoribosyl transferase domain
WAR13044	PF00209|Sodium:neurotransmitter symporter family
WAR13045	PF13870|CCDC113/CCDC96, coiled-coil
WAR13046	PF25987|Proline-rich transmembrane protein 3 domain
WAR13047	PF00735|Septin
WAR13048	PF00685|Sulfotransferase domain
WAR13049	
WAR13050	PF00264|Common central domain of tyrosinase
WAR13051	PF00264|Common central domain of tyrosinase
WAR13052	PF00264|Common central domain of tyrosinase
WAR13053	
WAR13054	PF00001|7 transmembrane receptor (rhodopsin family)
WAR13055	
WAR13056	PF00350|Dynamin family
WAR13057	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
WAR13058	
WAR13059	
WAR13060	PF24564|Domain of unknown function (DUF7605)
WAR13061	PF00001|7 transmembrane receptor (rhodopsin family)
WAR13062	
WAR13063	
WAR13064	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
WAR13065	
WAR13066	
WAR13067	PF13870|CCDC113/CCDC96, coiled-coil
WAR13068	
WAR13069	
WAR13070	
WAR13071	PF25987|Proline-rich transmembrane protein 3 domain
WAR13072	PF00264|Common central domain of tyrosinase
WAR13073	PF00264|Common central domain of tyrosinase
WAR13074	PF00264|Common central domain of tyrosinase
WAR13075	PF00735|Septin
WAR13076	PF00685|Sulfotransferase domain
WAR13077	
WAR13081	
WAR13087	PF00350|Dynamin family
WAR13088	
WAR13089	PF00350|Dynamin family;PF24564|Domain of unknown function (DUF7605)
WAR13090	
WAR13091	PF00350|Dynamin family;PF00498|FHA domain
