rep1	rep2	min_tm
A0A6A4BF22_taxID_53985_model	A0ABD3FX43_taxID_2107226_model	0.4263
A0AA88XLC0_taxID_66713_model	A0ABQ9EBE2_taxID_220873_model_A	0.4263
A0ABD2I4S2_taxID_97005_model	A0ABQ9EBE2_taxID_220873_model_A	0.4263
A0A7V2WU63_taxID_45248_model_A	A0A9W8II49_taxID_2650707_model	0.4263
A0A8B6CJB5_taxID_29158_model	A0A914V2B7_taxID_2011161_model	0.4263
A0A0A7CM93_taxID_74557_model	A0A507ECB4_taxID_109895_model	0.4263
A0A397W934_taxID_44941_model	A0A3N4HNW1_taxID_1160509_model	0.4263
A0A0V1JHS7_taxID_6337_model	A0A915AYK0_taxID_6257_model	0.4263
A0ABT5BA12_taxID_2995305_model_A	A0ACC3AZX0_taxID_138277_model	0.4263
A0A0A7CM93_taxID_74557_model	F0WYB1_taxID_890382_model	0.4263
A0A255XTK6_taxID_2022747_model_A	A0AA88QFI1_taxID_112253_model	0.4263
A0A8B8EX01_taxID_6565_model_A	A0ABY7EX19_taxID_6604_model	0.4263
A0A1H3CW61_taxID_1137993_model_A	A0ABS1MHS4_taxID_2802282_model_A	0.4263
A0A6P0UL92_taxID_472055_model_A	A0A9W8DQD6_taxID_417184_model	0.4263
A0A164MPH2_taxID_1314777_model	A0A383W8E9_taxID_3088_model	0.4263
A0A238C4W2_taxID_387005_model	A0A8B6ECL8_taxID_29158_model_A	0.4263
A0A0N4UH71_taxID_318479_model	A0A8B6ECL8_taxID_29158_model_A	0.4263
A0A164PRN3_taxID_1314777_model_A	A0A3P3Y6E0_taxID_37360_model_A	0.4263
A0A8W8K3X4_taxID_29159_model_A	A0A9D4FNI9_taxID_45954_model	0.4263
A0A0V0R8Y7_taxID_266149_model	A0AAW0R5B2_taxID_1337665_model	0.4263
A0AA88Y482_taxID_66713_model	A0AAV5TB08_taxID_358040_model	0.4263
A0A2U1J1R3_taxID_133377_model_A	A0A8H2X9J9_taxID_456999_model	0.4263
A0A0A1UJW0_taxID_1086054_model	A0A1W2TQH1_taxID_77044_model_A	0.4263
A0A3P6S9E3_taxID_42156_model	U5Y6Q1_taxID_73031_model	0.4263
A0A1Y1HT28_taxID_105231_model	A0A8H4REF5_taxID_354080_model	0.4263
A0A067C156_taxID_695850_model_A	A0A485KGF6_taxID_120398_model	0.4263
A0A1Y1W3Y5_taxID_61395_model	A0A9N8DI97_taxID_568900_model	0.4263
A0A0G4IQ91_taxID_37360_model_A	A0A1M6UBL7_taxID_156994_model_A	0.4263
A0A0V1KR57_taxID_6335_model	A0A915MFI1_taxID_6303_model	0.4263
A0A1I5DX13_taxID_35799_model_A	A0ABR0JJU7_taxID_1016849_model_A	0.4263
A0A9D4S052_taxID_45954_model	A0AA88YDI9_taxID_66713_model	0.4263
A0ACC2T704_taxID_34485_model	A0ACC2U7B3_taxID_34485_model	0.4263
A0A168F2E9_taxID_1081108_model	A0ABY8UIY3_taxID_3088_model	0.4263
A0A1Y2HIE7_taxID_765915_model	K1Q6D2_taxID_29159_model	0.4262
A0A364L5W2_taxID_1196081_model	A0A8H7E8W0_taxID_1187904_model	0.4262
A0A365MYK5_taxID_948311_model_A	A0AAV9X0N3_taxID_2528407_model	0.4262
A0A365MYK5_taxID_948311_model_A	A0ABR3D601_taxID_5142_model	0.4262
A0ABY7EQR1_taxID_6604_model	K1PAV4_taxID_29159_model	0.4262
F2TQ63_taxID_653446_model_A	L7JPW8_taxID_1143193_model	0.4262
A0A0H5RCB1_taxID_70186_model_A	A0A1R4H6E4_taxID_360316_model_A	0.4262
A0AA36DUE9_taxID_53992_model	K1QE57_taxID_29159_model_A	0.4262
A0A183C149_taxID_36090_model	A0A6J8ENF3_taxID_42192_model_A	0.4262
A0A317SGF7_taxID_42249_model	A0AAV9UA50_taxID_1796055_model	0.4262
A0A8H3BPP3_taxID_456999_model	M7S888_taxID_1287681_model_A	0.4262
A0A5N5IZL2_taxID_2597517_model_A	M5FY28_taxID_1858805_model	0.4262
A0A1I7XST7_taxID_37862_model	A0AA36CWW9_taxID_96644_model	0.4262
A0A8S3RV89_taxID_6550_model	A0ABD2M171_taxID_157864_model	0.4262
A0A8H4W2C0_taxID_354080_model	A0A8S3RV89_taxID_6550_model	0.4262
A0A9P9IMH5_taxID_307937_model	R1DV14_taxID_2903_model	0.4262
A0A9P9IMH5_taxID_307937_model	A0ABR1SKI5_taxID_990691_model	0.4262
A0A0V1AAJ2_taxID_990121_model	A0AAF3EPZ4_taxID_2138241_model	0.4262
A0A4Y9SBZ4_taxID_2561931_model_A	A0ABQ9PEH4_taxID_1209924_model	0.4262
S3CMF3_taxID_1116229_model	W7F0B3_taxID_930091_model	0.4262
A0AAF6B471_taxID_1480154_model_A	A0ABV9FV84_taxID_1460226_model	0.4262
A0AAF6B471_taxID_1480154_model_A	A0AAN5XIX5_taxID_1396_model_A	0.4262
A0A210QJQ9_taxID_6573_model	A0A6J8E904_taxID_42192_model	0.4262
A0A6J8E904_taxID_42192_model	A0AAV5TB08_taxID_358040_model	0.4262
A0A0V1KD92_taxID_6337_model	H6U5Z7_taxID_13208_model_A	0.4262
A0A1X6PIR8_taxID_2786_model	A8XF53_taxID_6238_model	0.4262
A0A439CXK6_taxID_363999_model_A	A0A8H7B393_taxID_1187904_model_A	0.4262
A0A3T0JWD4_taxID_317_model	A0A439CXK6_taxID_363999_model_A	0.4262
A0A915AYK0_taxID_6257_model	A0AAF5PZK9_taxID_6293_model	0.4262
A0A2S6BQA0_taxID_357750_model	A0A6G1KGG9_taxID_1314801_model	0.4262
A0A2P6U0E0_taxID_3076_model	A0AAE0DG71_taxID_34407_model	0.4262
A0A1V9YE51_taxID_74557_model	A0A3R7EK41_taxID_112090_model	0.4262
A0A0A7CP65_taxID_1202772_model	A0A8T1VFS8_taxID_109152_model	0.4262
A0ABP0KF76_taxID_1381693_model_A	A0ABQ6N7K7_taxID_2962635_model	0.4262
A0A2T9YAU9_taxID_133385_model_A	A0A6S7H2E1_taxID_317549_model	0.4262
A0A8S3R6L7_taxID_6550_model_A	A0A915N8X1_taxID_6303_model	0.4262
A0A9W9MFP2_taxID_2972120_model	A0ABN8NRX3_taxID_104759_model	0.4262
A0A0L8FPZ6_taxID_37653_model	A0A8S3R6L7_taxID_6550_model_A	0.4262
A0A077ZGT3_taxID_36087_model	A0A8B8EBN7_taxID_6565_model	0.4262
A0A024TEL4_taxID_157072_model	A0A6A4BF22_taxID_53985_model	0.4262
A0A8H7EE27_taxID_1187904_model	A0A9N8JDS5_taxID_2773715_model_A	0.4262
A0A7C8TZL1_taxID_2813651_model	A0ABQ8R7Z7_taxID_61235_model	0.4262
A0A165F8M0_taxID_1314781_model	A0A8H4LY57_taxID_72228_model	0.4262
A0A2T6ZI61_taxID_42251_model	A0ABY5LRC9_taxID_747523_model	0.4262
A0A317XLV9_taxID_1882483_model	A0A8H3D1S1_taxID_456999_model	0.4262
A0A2A2JDX4_taxID_2018661_model	A0A8S3R7K9_taxID_6550_model_A	0.4262
A0A0N5AGM7_taxID_451379_model	A0A177WTC8_taxID_403673_model	0.4262
A0A2G9H9F5_taxID_429701_model	A0AA38FN26_taxID_29808_model_A	0.4262
A0A7W9ZFQ6_taxID_189_model_A	A0AA88QFI1_taxID_112253_model	0.4262
A0A1H9YHF0_taxID_1231_model_A	A0A2A2KT95_taxID_2018661_model	0.4262
A0A016T1G5_taxID_53326_model	A0A0L8FPZ6_taxID_37653_model	0.4262
A0A1V9YBP5_taxID_1202772_model	A0AAV2Z0Q5_taxID_4803_model	0.4262
A0AAD9PC82_taxID_27915_model	A0ABD2L3A9_taxID_157864_model	0.4262
A0A5N6U8N1_taxID_36643_model	W9HKZ6_taxID_660029_model	0.4262
A0A8I0N0B8_taxID_1315280_model_A	A0A934W1F1_taxID_657651_model	0.4262
A0A8S3R7K9_taxID_6550_model_A	A0A8W8JXI3_taxID_29159_model_A	0.4262
A0A0H5RCB1_taxID_70186_model_A	A0A521CC92_taxID_686389_model_A	0.4262
A0A6G1KGG9_taxID_1314801_model	A0A9P3CF74_taxID_84275_model	0.4262
A0A7D3Y0J0_taxID_2739433_model	A0AAD8WMF1_taxID_4521_model_A	0.4262
A0A6V7XS50_taxID_390850_model	A0AAD5U8M0_taxID_447962_model	0.4262
A0A1H7Q7S9_taxID_183556_model_A	T5A6R2_taxID_911162_model	0.4262
A0A397W934_taxID_44941_model	A0AAN7UYZ7_taxID_326684_model	0.4262
A0A8H4CJG9_taxID_474922_model	A0AAW0RA81_taxID_1337665_model	0.4262
A0A9W8H676_taxID_1126814_model	A0AAV2YAN2_taxID_4803_model	0.4262
A0A2G5BJJ6_taxID_763665_model	A0A6B2L294_taxID_1963864_model	0.4262
A0A2T7PF37_taxID_400727_model	A0A9Q9RQ73_taxID_5127_model_A	0.4262
A0A9D4IFB3_taxID_45954_model	A0A9D4LIH2_taxID_45954_model	0.4262
A0A7C8TZL1_taxID_2813651_model	W9C785_taxID_1432307_model	0.4262
A0AAN5XIX5_taxID_1396_model_A	A0AAN8MJL4_taxID_47235_model_A	0.4262
A0A521CC92_taxID_686389_model_A	A0ABQ9PEH4_taxID_1209924_model	0.4262
A0A1G5SEQ3_taxID_51642_model_A	A0ABR1CMH9_taxID_51031_model	0.4262
A0A1Y2HHP1_taxID_765915_model	A0A2A2KT90_taxID_2018661_model	0.4262
A0ABR2VT10_taxID_34480_model	A0ACC1M8E0_taxID_417176_model	0.4262
A0A3P3YBZ5_taxID_37360_model_A	A0ABT8KZU3_taxID_3051826_model_A	0.4262
A0A4P9YS76_taxID_1712513_model	A0ABW7AQ69_taxID_3351344_model	0.4262
A0A8B8EU86_taxID_6565_model_A	A0AA88YE74_taxID_66713_model	0.4262
A0A4P9Z2E4_taxID_1712513_model_A	A0A9W8HM54_taxID_1126814_model	0.4262
A0A8T2QG03_taxID_49495_model	W7HVJ8_taxID_1043628_model_A	0.4262
A0A8T2QG03_taxID_49495_model	A0AAJ0BKB6_taxID_438768_model	0.4262
A0A8H7IRY9_taxID_45133_model	A0ABU1MXI3_taxID_2010972_model	0.4262
A0A4P9XLI7_taxID_78915_model	A0ACC2TJ92_taxID_34485_model	0.4262
A0A135T4G4_taxID_703756_model	M7S888_taxID_1287681_model_A	0.4262
A0A9W8HM54_taxID_1126814_model	A0ACC2S8U6_taxID_34485_model_A	0.4262
A0ABM4B626_taxID_6087_model	W3WJ04_taxID_1229662_model_A	0.4262
A0A1X7RRH8_taxID_1276538_model_A	F4P662_taxID_684364_model	0.4262
A0A9W8HM54_taxID_1126814_model	A0ACC2U885_taxID_34485_model	0.4262
A0A1S0UA83_taxID_7209_model	A0ABD2LAM1_taxID_157864_model	0.4262
A0A507F697_taxID_246404_model	A0A9Q8SNA5_taxID_145971_model_A	0.4262
A0AAV5VUR0_taxID_1538716_model	A0ACB0YFD1_taxID_390850_model	0.4262
A0A3P3Y6E4_taxID_37360_model	A0ABN7W897_taxID_4874_model_A	0.4262
A0A7S2XX66_taxID_94617_model	A0AA36MVQ5_taxID_2562239_model	0.4262
A0A210R2L1_taxID_6573_model	W2TLA4_taxID_51031_model	0.4262
A0ABY7ESX1_taxID_6604_model	J9F6E9_taxID_6293_model	0.4261
A0ABQ8FRP3_taxID_1357716_model_A	J9F6E9_taxID_6293_model	0.4261
A0A2T9Z3X5_taxID_61424_model_A	A0AAD5SSH0_taxID_109957_model	0.4261
A0A812BCK9_taxID_158019_model	A0A9D4H0D1_taxID_45954_model	0.4261
A0A136IS40_taxID_196109_model	A0A2H1GBQ4_taxID_1276532_model_A	0.4261
A0A9D4FNI9_taxID_45954_model	A0AAF3EDW5_taxID_2138241_model	0.4261
A0A0V1JHS7_taxID_6337_model	A0A8B8BGL0_taxID_6565_model_A	0.4261
A0A914EDP1_taxID_290746_model	A0ABD2LYB3_taxID_157864_model	0.4261
A0A6J8DAY9_taxID_42192_model	A0ABD2M5Y3_taxID_157864_model	0.4261
A0AAD8WMF1_taxID_4521_model_A	A0ABW1X6F3_taxID_162170_model_A	0.4261
A0A9W8DW82_taxID_78921_model	A0ABD3FX43_taxID_2107226_model	0.4261
A0ABP0NLQ2_taxID_1381693_model	R1E2E0_taxID_2903_model	0.4261
A0A3B0YDV7_taxID_652676_model_A	A0A8S3RV89_taxID_6550_model	0.4261
A0A8S3RV89_taxID_6550_model	A0A9W6C0G6_taxID_330485_model	0.4261
A0A158RAT2_taxID_103827_model	A0AAE0W1K7_taxID_2493646_model	0.4261
A0AAE0W1K7_taxID_2493646_model	A0ABD2K7K4_taxID_157864_model	0.4261
A0ABD2KLI7_taxID_97005_model	A1IHF0_taxID_50426_model	0.4261
A0A1X6PIR8_taxID_2786_model	A1IHF0_taxID_50426_model	0.4261
A0A1Y1VY46_taxID_61395_model_A	A0ACD1IG11_taxID_1448317_model_A	0.4261
A0A4Y9SBZ4_taxID_2561931_model_A	A0AAW2MB30_taxID_2727403_model	0.4261
A0AA48LWU8_taxID_556182_model_A	A0AAV9W0J7_taxID_47236_model	0.4261
A0A507F7M1_taxID_246404_model	A0AAD5XPX8_taxID_109894_model	0.4261
A0A0C3Q4S8_taxID_1051891_model	A0ABY8UIY3_taxID_3088_model	0.4261
A0A183I077_taxID_387005_model	A0A2A2KT69_taxID_2018661_model	0.4261
A0A9W8HFK5_taxID_2761396_model	I4YAA8_taxID_671144_model	0.4261
A0A137P667_taxID_796925_model_A	A0A285BU58_taxID_44577_model_A	0.4261
A0A6J8EA39_taxID_42192_model	A0A915JK17_taxID_13658_model_A	0.4261
A0A090CWC0_taxID_515849_model	A0A8E2F2M6_taxID_574774_model	0.4261
A0A8E2F2M6_taxID_574774_model	F0X9X8_taxID_655863_model	0.4261
A0ABQ8FRP3_taxID_1357716_model_A	A0ABR1UUG8_taxID_1337664_model_A	0.4261
A0A6S7IY75_taxID_317549_model_A	A0ACC1MA94_taxID_417176_model_A	0.4261
A0A0L8HYV5_taxID_37653_model	A0AA36DI36_taxID_96644_model_A	0.4261
A0AB34FH03_taxID_1247861_model	A0ABQ8R7Z7_taxID_61235_model	0.4261
A0A165F8M0_taxID_1314781_model	A0ABR4KUJ7_taxID_1810923_model	0.4261
A0A4P9XUT0_taxID_78915_model_A	A0AAV2Z5P0_taxID_4803_model	0.4261
A0A812NUF4_taxID_1628268_model	A0ABQ8FHW6_taxID_1357716_model	0.4261
A0A0G2GEG2_taxID_420778_model_A	A0A8H5L9I1_taxID_48495_model_A	0.4261
A0A1I8A771_taxID_37863_model	A0ACC2TVV6_taxID_34485_model	0.4261
A0A8H7WI46_taxID_108018_model_A	A0A8S4P0W5_taxID_6347_model_A	0.4261
A0AA36MVQ5_taxID_2562239_model	A0ABR1GDH9_taxID_44056_model	0.4261
A0AAE0UEY7_taxID_83679_model	A0ACB5SAS9_taxID_310453_model	0.4261
A0A016T1G5_taxID_53326_model	A0A914W9Q0_taxID_2011161_model	0.4261
A0A5N6U7M7_taxID_36643_model	A0AAD8FEX8_taxID_112525_model	0.4261
A0A8E0V7V4_taxID_52442_model_A	A0ACC2URU6_taxID_34485_model	0.4261
A0A210R253_taxID_6573_model	A0AAD9NPK5_taxID_27915_model	0.4261
A0AAD5LVG2_taxID_114742_model	D0N9N0_taxID_403677_model	0.4261
A0A8E2JVK2_taxID_574774_model_A	A0A8J5XMZ9_taxID_2081491_model	0.4261
A0A8B6G957_taxID_29158_model_A	A0ABD2K7K4_taxID_157864_model	0.4261
A0A6A6UW36_taxID_703497_model_A	A0A8I0N0B8_taxID_1315280_model_A	0.4261
A0A8I0N0B8_taxID_1315280_model_A	A1D120_taxID_331117_model	0.4261
A0A7S3QEJ9_taxID_122233_model	A0AAV2Z3L5_taxID_4803_model	0.4261
A0AAN5CH76_taxID_1317129_model	A0ABY7EW52_taxID_6604_model	0.4261
A0A6J8ECF0_taxID_42192_model	A0A8S3T549_taxID_6550_model	0.4261
A0ABY8UIN7_taxID_3088_model	F8MV64_taxID_510951_model	0.4261
A0A1Y1HT28_taxID_105231_model	A0A9P9IMH5_taxID_307937_model	0.4261
A0A498S2C2_taxID_6277_model_A	A0A914W9Q0_taxID_2011161_model	0.4261
A0A210QJQ9_taxID_6573_model	A0A9D4FNI9_taxID_45954_model	0.4261
A0A8W8JFH2_taxID_29159_model	A0AAE0T8E3_taxID_2493646_model	0.4261
A0A0V1BIN6_taxID_6334_model	A0A914L827_taxID_6306_model	0.4261
A0A067D814_taxID_695850_model	A0AAD5M2C2_taxID_114742_model	0.4261
A0A1I4RJF6_taxID_44574_model_A	A0ACC2T9U2_taxID_34485_model	0.4261
A0AA88XCP2_taxID_66713_model	J9F3N8_taxID_6293_model	0.4261
A0A3N4K8D0_taxID_1392247_model	A0ABY8UIY3_taxID_3088_model	0.4261
A0A8K0QVH6_taxID_798071_model	A0ABN7UWA3_taxID_4874_model	0.4261
A0AA38FN26_taxID_29808_model_A	A0ABV9FV84_taxID_1460226_model	0.4261
A0A914L827_taxID_6306_model	A0AA88XCP2_taxID_66713_model	0.4261
A0A2R2MPF3_taxID_7574_model	A0A383V433_taxID_3088_model	0.4261
A0A4U8UYX4_taxID_34508_model	A0A8B6ECL8_taxID_29158_model_A	0.4261
A0A8B8UEC6_taxID_419612_model	Q8FPM1_taxID_196164_model	0.4261
A0A9E7GPQ8_taxID_320322_model_A	A0ABX3CAH5_taxID_1903179_model	0.4261
A0A1Y2BS97_taxID_329046_model	A0A6J8DQJ1_taxID_42192_model_A	0.4261
A0A7C8MQB2_taxID_323545_model	H2A0L0_taxID_102329_model_A	0.4261
A0A136IS40_taxID_196109_model	A0A814MII4_taxID_1234261_model_A	0.4261
A0A914W9Q0_taxID_2011161_model	A0AAV5VUR0_taxID_1538716_model	0.4261
A0AAV9VLZ7_taxID_1796055_model	A0ABW0BAQ2_taxID_284036_model_A	0.4261
A0AA88QFI1_taxID_112253_model	A0ABP8Y9F1_taxID_490570_model_A	0.4261
A0A7C8IT31_taxID_323545_model_A	A0AA37L8J5_taxID_700344_model_A	0.4261
A0A512M2B1_taxID_748831_model_A	A0AAD7TEA0_taxID_1111947_model	0.4261
A0A918P5V7_taxID_1225769_model_A	A0ACC1HJ19_taxID_68401_model_A	0.4261
A0A8X8WIX2_taxID_180675_model	A0A918SV45_taxID_543356_model	0.4261
A0A0D6M6M4_taxID_53326_model	A0A9J2Q8W3_taxID_6252_model	0.4261
A8XF53_taxID_6238_model	F4PBI8_taxID_684364_model	0.4261
A0A210QME8_taxID_6573_model	A0AAN4ZCE4_taxID_1317129_model	0.4261
A0AA36CRJ7_taxID_96644_model	A0AAF3EKL4_taxID_2138241_model	0.4261
A0A8H4ESM0_taxID_4874_model	W7HVJ8_taxID_1043628_model_A	0.4261
A0ABD2M4S6_taxID_157864_model	H2A0L0_taxID_102329_model_A	0.4261
A0A8H5UJH2_taxID_48507_model_A	A0A9W8TQN1_taxID_114810_model	0.4261
A0A0V0TGR2_taxID_144512_model	A0A914WD49_taxID_2011161_model	0.4260
A0A8F4Q4J9_taxID_50426_model_A	A0AA88XKK9_taxID_66713_model	0.4260
A0A1H8KQ84_taxID_387096_model	A0A2P7NYA8_taxID_2116706_model_A	0.4260
A0A2P5YJV4_taxID_3634_model_A	A0ABW1QMG1_taxID_1678900_model_A	0.4260
A0A1S3HNS5_taxID_7574_model	A0A914HSN4_taxID_31243_model	0.4260
A0A8S3QWT6_taxID_6550_model	A0A914HSN4_taxID_31243_model	0.4260
A0A420QKK6_taxID_5507_model_A	A0AAD4FBU9_taxID_669026_model_A	0.4260
A0A2B7XQF2_taxID_1447875_model	A0AB34KA35_taxID_1052096_model	0.4260
A0A0N4X7Y7_taxID_6290_model	A0ABQ9EE55_taxID_220873_model	0.4260
A0A1W6SSH7_taxID_1288494_model_A	A0ABV3R4B9_taxID_3228790_model_A	0.4260
A0A0V1I3Y0_taxID_268475_model	A0ABY7EW52_taxID_6604_model	0.4260
A0A250X2B4_taxID_1157962_model	A0A9X1P2F6_taxID_2907202_model	0.4260
A0A0D6R7V1_taxID_56994_model	A0A934W1F1_taxID_657651_model	0.4260
A0A166CKA0_taxID_1314776_model	A0A6J4HUK3_taxID_310071_model_A	0.4260
A0A075B1D3_taxID_988480_model	A0A4P9XTI0_taxID_78915_model	0.4260
A0A8B6GY87_taxID_29158_model_A	A0ABD2I4S2_taxID_97005_model	0.4260
A0A4P9XLI7_taxID_78915_model	A1IHF0_taxID_50426_model	0.4260
A0A9X0BRX4_taxID_1303715_model	A0ABR1SKI5_taxID_990691_model	0.4260
A0AA37L8J5_taxID_700344_model_A	W7F0B3_taxID_930091_model	0.4260
A0A0V1KD92_taxID_6337_model	A0A210R249_taxID_6573_model	0.4260
A0A812PC05_taxID_1628268_model_A	A0A9W7Y8G3_taxID_147472_model	0.4260
A0A0V1ESS6_taxID_6337_model	A0AAF5PZK9_taxID_6293_model	0.4260
A0A3N4LHJ3_taxID_1051890_model	A0A7X6DTB4_taxID_2606439_model_A	0.4260
A0ABR1UAY0_taxID_990691_model	A1D120_taxID_331117_model	0.4260
A0A016WQP8_taxID_53326_model	A0A0V0TGR2_taxID_144512_model	0.4260
A0A0N4UH71_taxID_318479_model	A0A6J8EA39_taxID_42192_model	0.4260
A0A6J8EA39_taxID_42192_model	A0A6V7VXB7_taxID_390850_model	0.4260
A0A8K0HG83_taxID_2594499_model_A	A0ABD6GFY7_taxID_373_model_A	0.4260
A0A383W8E9_taxID_3088_model	A0A9P5DU41_taxID_44412_model_A	0.4260
A0A0D2Y718_taxID_660025_model	V4A5X3_taxID_225164_model_A	0.4260
A0A085M8H3_taxID_68888_model	A0A8W8K7P4_taxID_29159_model	0.4260
A0A0L8HYV5_taxID_37653_model	K1PI66_taxID_29159_model_A	0.4260
A0A2R2MNF5_taxID_7574_model	A0ABD2KZ99_taxID_157864_model	0.4260
A0AAW0R5B2_taxID_1337665_model	A0ABQ8R7Z7_taxID_61235_model	0.4260
A0A239B9T9_taxID_1627892_model	A0AA48LWU8_taxID_556182_model_A	0.4260
A0A8B6BMR6_taxID_29158_model_A	A0A914V7H0_taxID_2011161_model	0.4260
A0A498JVN7_taxID_3750_model	A0A7W9ZFQ6_taxID_189_model_A	0.4260
A0A4U0VC90_taxID_329885_model_A	A0A8H4W2C0_taxID_354080_model	0.4260
A0A285MR25_taxID_1247520_model_A	A0ABR0JJU7_taxID_1016849_model_A	0.4260
A0A0F4GBJ7_taxID_1047168_model	A0ABR4NG98_taxID_2732419_model	0.4260
A0A9P9IMH5_taxID_307937_model	A0AAD8FEX8_taxID_112525_model	0.4260
A0A1I8A771_taxID_37863_model	A0A8B6BMR6_taxID_29158_model_A	0.4260
A0AA36GA08_taxID_96644_model	A0ABR4N7Z8_taxID_2732419_model	0.4260
A0A8B6G9L0_taxID_29158_model_A	A0ABD2K7K4_taxID_157864_model	0.4260
A0A3N4K8D0_taxID_1392247_model	A0A8I0N0B8_taxID_1315280_model_A	0.4260
A0A8S3R7K9_taxID_6550_model_A	A0A8W8JTC5_taxID_29159_model_A	0.4260
A0A183H2G1_taxID_387005_model	A0A8S3R7K9_taxID_6550_model_A	0.4260
A0A2A2KT89_taxID_2018661_model	A0ACC2TPI5_taxID_34485_model	0.4260
A0A0H5RCB1_taxID_70186_model_A	A0A1I1WTL0_taxID_32040_model	0.4260
A0A8W8JXI3_taxID_29159_model_A	A0ABY7EW52_taxID_6604_model	0.4260
A0A2R2MNF5_taxID_7574_model	A0A915I8K9_taxID_13658_model	0.4260
A0AAD5U8M0_taxID_447962_model	A0AAD6NB37_taxID_5083_model_A	0.4260
A0A8B6G5H6_taxID_29158_model	A0ABD6EFA7_taxID_75299_model	0.4260
A0A260YNQ5_taxID_31234_model	A0A941BIX2_taxID_2824118_model	0.4260
A0A8H7JCU1_taxID_205686_model	A0ACB6QAH6_taxID_673940_model_A	0.4260
A0A2U1JAZ7_taxID_133377_model	A0ABR4NG98_taxID_2732419_model	0.4260
A0ABR4K145_taxID_176178_model	W9C785_taxID_1432307_model	0.4260
A0A9P0EDX1_taxID_160281_model	W9C785_taxID_1432307_model	0.4260
A0A8S4QC54_taxID_6347_model	A0AAV5VUR0_taxID_1538716_model	0.4260
A0A7C8NXU1_taxID_2813651_model_A	A0ABR0J2L1_taxID_1016849_model	0.4260
A0A8B6GYH0_taxID_29158_model_A	A0A8W8JTC5_taxID_29159_model_A	0.4260
A0ACC1PD21_taxID_42375_model	F0Y382_taxID_44056_model	0.4260
A0A1Y2LAB1_taxID_1293890_model_A	A0A507FDJ6_taxID_246404_model_A	0.4260
A0A9X1T348_taxID_2907202_model_A	A0ABV9FV84_taxID_1460226_model	0.4260
A0ABU3LA82_taxID_3076079_model_A	A0ACC2T9U2_taxID_34485_model	0.4260
A0A135T4G4_taxID_703756_model	A0A6A6U210_taxID_703497_model_A	0.4260
A0A6C0HZK6_taxID_1070528_model_A	A0A7S4ZSW5_taxID_359_model	0.4260
A0ABZ0HU16_taxID_3080828_model_A	F6R2I4_taxID_7719_model_A	0.4260
A0A517N5I0_taxID_1930273_model_A	A0A9I9CEY5_taxID_3656_model	0.4260
A0A2S5KMK1_taxID_2083153_model	A0A7W7K2G7_taxID_1268553_model	0.4260
A0A914EJ37_taxID_290746_model	A0AAF3EKL4_taxID_2138241_model	0.4260
A0A222YS18_taxID_106299_model	A0A6V7TZ26_taxID_390850_model	0.4260
A0A8B8ECR7_taxID_6565_model_A	A0A8S3V8L1_taxID_6550_model	0.4260
A0A8T2IFN5_taxID_247094_model	A0A9W8II49_taxID_2650707_model	0.4260
A0A0F7RVY0_taxID_49012_model_A	A0A8H3DZ25_taxID_456999_model_A	0.4260
A0A2G7FTM7_taxID_656916_model_A	R0ISP9_taxID_671987_model	0.4260
A0A8H4ESM0_taxID_4874_model	T5ANU5_taxID_911162_model	0.4260
A0A167RCQ6_taxID_5076_model	A0A941BIX2_taxID_2824118_model	0.4260
A0A0L0TBD6_taxID_578462_model	A0AAD5Y3X9_taxID_261099_model	0.4259
A0A914WD49_taxID_2011161_model	K1RE44_taxID_29159_model	0.4259
A0A8B6GY87_taxID_29158_model_A	A0AA88XKK9_taxID_66713_model	0.4259
A0A3P3YBZ5_taxID_37360_model_A	A0AAV9WYC9_taxID_2528407_model	0.4259
A0ABY8UC38_taxID_3088_model	C6H6I9_taxID_544712_model	0.4259
A0A6A6VK76_taxID_1340428_model	A0ABR0J2L1_taxID_1016849_model	0.4259
A0AAN5XIX5_taxID_1396_model_A	A0AAN6TAP9_taxID_2074819_model_A	0.4259
A0A6J8BQ47_taxID_42192_model_A	A0A6J8DAY9_taxID_42192_model	0.4259
A0A6J8DAY9_taxID_42192_model	A0A8B8EEW4_taxID_6565_model	0.4259
A0A914MBW5_taxID_6306_model	A0AAN4ZCE4_taxID_1317129_model	0.4259
A0A914MBW5_taxID_6306_model	A0ABD2L835_taxID_157864_model	0.4259
A0A8S3QWT6_taxID_6550_model	A0ABY7ESX1_taxID_6604_model	0.4259
A0A8S3QWT6_taxID_6550_model	A0ABD2KGI9_taxID_97005_model	0.4259
A0A0G4N7R0_taxID_100787_model	R0ISP9_taxID_671987_model	0.4259
A0A3N0CP77_taxID_661483_model	A0ACC1IVH2_taxID_61397_model	0.4259
A0A7S1D9Z1_taxID_216820_model	A0AAN6SJ69_taxID_241081_model	0.4259
A0A2N8UKW6_taxID_72559_model_A	R9PI15_taxID_1305764_model_A	0.4259
A0A8S3RV89_taxID_6550_model	A0ABD2MC55_taxID_157864_model	0.4259
A0A4U0VC90_taxID_329885_model_A	A0A8S3RV89_taxID_6550_model	0.4259
A0ACB7PCI4_taxID_1854479_model	A0ACC2JI51_taxID_1108764_model	0.4259
A0A553I4E8_taxID_2512241_model	A0AAV9UA50_taxID_1796055_model	0.4259
