name	majority_kingdom	frac_Fungi	frac_Metazoa	frac_Bacteria	frac_Viridiplantae	frac_Other_Eukaryota	frac_Unknown
A0ABW1QMG1_taxID_1678900_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A915P668_taxID_298350_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAD7UNL2_taxID_2483200_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A4P9WCJ5_taxID_388810_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4P9XTI0_taxID_78915_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4Z0L9R6_taxID_2562683_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A5J9TU90_taxID_38414_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A2A2KT69_taxID_2018661_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A7S2XX66_taxID_94617_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
D7F7N6_taxID_541230_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H5MTE4_taxID_751941_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
W4H175_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A2T9Z3X5_taxID_61424_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A507EFD5_taxID_109895_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A5B8MIF6_taxID_1764295_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
T0PU14_taxID_1156394_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABU0I7P7_taxID_1206817_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7S2DI27_taxID_3111310_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1G9LEN0_taxID_430522_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A485LKF7_taxID_120398_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9W7XK53_taxID_1052880_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2N8UKW6_taxID_72559_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Q01WC9_taxID_234267_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6U1NCL5_taxID_94617_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABQ6FQ12_taxID_3026934_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A6P8I080_taxID_6105_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H5UJH2_taxID_48507_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAE0NPZ1_taxID_330526_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
W9C785_taxID_1432307_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A858R6E5_taxID_1709002_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABQ8FNS3_taxID_1357716_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P4N5L3_taxID_147567_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6GY87_taxID_29158_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8T2QG03_taxID_49495_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A397GN90_taxID_41047_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABD1H5D5_taxID_28513_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A136IUL0_taxID_196109_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2LAB1_taxID_1293890_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1L9Q161_taxID_1036611_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H5GBV2_taxID_201217_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1Y1HT28_taxID_105231_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A9K3PD30_taxID_303405_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A8S3PQQ5_taxID_6550_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
B9XQZ3_taxID_320771_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9X4BM46_taxID_2983605_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1I4T9J4_taxID_44574_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8H5B6S5_taxID_2480587_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A397DBR8_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A915EFF9_taxID_166011_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H5Z2U4_taxID_1567541_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4P9WCR7_taxID_388810_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA36JK50_taxID_2562239_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0U1MAB1_taxID_28573_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8X8WIX2_taxID_180675_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ABQ6X5Q8_taxID_1825620_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9Q9ASR5_taxID_215465_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABY7GC10_taxID_6604_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6B3N9A7_taxID_2607765_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A914L211_taxID_6306_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A3B1A6T7_taxID_652676_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABY7EU89_taxID_6604_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABV9FV84_taxID_1460226_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
F8MV64_taxID_510951_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6A6VK76_taxID_1340428_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABM9AE91_taxID_1641715_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A077YX65_taxID_36087_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A4Z1F214_taxID_87230_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8S3SG45_taxID_6550_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9P6HVN3_taxID_1095194_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
F4PBI8_taxID_684364_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6P1BIH4_taxID_2594946_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9W8XCZ5_taxID_1932322_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
N8Y4A5_taxID_1217656_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7X6DTB4_taxID_2606439_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A397EM03_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A0V1MUW3_taxID_268474_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1I8A771_taxID_37863_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A179HCZ8_taxID_33203_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W8I809_taxID_2761395_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD7UQ54_taxID_2483200_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A2B4RQ59_taxID_50429_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y1W3Y5_taxID_61395_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A177WTC8_taxID_403673_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4U0XX60_taxID_329884_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2M9B5K9_taxID_1121954_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1L3FP25_taxID_375_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A2S5KMK1_taxID_2083153_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AA39QMY4_taxID_153913_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7R8Z532_taxID_61478_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
J3NYP8_taxID_644352_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABY8UIN7_taxID_3088_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A914WD49_taxID_2011161_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A918Z9R4_taxID_2014920_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9W8CXW5_taxID_1286918_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H3WRY4_taxID_702518_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2J646_taxID_110536_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2T9YAX1_taxID_133385_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABV6HFH7_taxID_760123_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AAN4ZCE4_taxID_1317129_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8H3A0M5_taxID_456999_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
M1WHX7_taxID_1111077_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1H3SYD2_taxID_137265_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A1IHF0_taxID_50426_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6J3LW51_taxID_1314786_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
K3WTH8_taxID_431595_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABQ3RF10_taxID_285531_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A0H1R9T1_taxID_1225564_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
D7FSM9_taxID_2880_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A163KNP0_taxID_5454_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ6B7I7_taxID_441950_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A553HX16_taxID_2512241_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
F0WYB1_taxID_890382_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A3M6VVA3_taxID_542832_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABR2XPU5_taxID_138064_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A075B1D3_taxID_988480_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1I3WXE9_taxID_52441_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9W8INL8_taxID_417176_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8S3QCE6_taxID_6550_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABW0BAQ2_taxID_284036_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9P6IHM1_taxID_1095194_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H3CFB7_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7X0J7C0_taxID_188932_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A5M9J7X0_taxID_38448_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAN5YUB2_taxID_293939_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Q82V60_taxID_228410_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7S1B601_taxID_216773_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0AAE8N2C9_taxID_2041049_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A222YTC9_taxID_106299_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1G6RZ21_taxID_1419277_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8H6MRC0_taxID_2175907_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W7CFU9_taxID_2077276_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABM4CWC9_taxID_6087_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8B8ABF3_taxID_6565_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1I7VBE5_taxID_7209_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAD2E0S8_taxID_56036_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6B2KZX3_taxID_1963864_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9N8DN83_taxID_568900_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABR1TTI1_taxID_2905665_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR0JJU7_taxID_1016849_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9W9WHE0_taxID_1303715_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A507ECB4_taxID_109895_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A285MR25_taxID_1247520_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0H1BRE8_taxID_2060906_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0G4GQD9_taxID_1169540_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0P1FFJ7_taxID_2072972_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABU3VGX6_taxID_1631240_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9W9YWR8_taxID_174260_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2U1JAK2_taxID_133377_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABV2I0A5_taxID_1209948_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8W8KA66_taxID_29159_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
U5Y3T5_taxID_73031_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1J7K1_taxID_4868_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0D3G0L1_taxID_65489_model_A	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A914MEB5_taxID_6306_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8T1MC39_taxID_79923_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y2D0T3_taxID_329046_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A915DFA9_taxID_166011_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1K3Z8_taxID_2789366_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A137PC40_taxID_796925_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8J1TDZ8_taxID_6347_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A507EXS7_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV2QBX0_taxID_48144_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A814MII4_taxID_1234261_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1S3IIA6_taxID_7574_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A512NBT8_taxID_1230389_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7S2MDR4_taxID_3111310_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0D6LVJ5_taxID_53326_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8S3V8L1_taxID_6550_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9P4WSQ5_taxID_1769908_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR4IDY3_taxID_176166_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A084G098_taxID_563466_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAW0RWB0_taxID_1069075_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABY8UPE5_taxID_3088_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
F4P662_taxID_684364_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9D2WSC4_taxID_182264_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAD5M2C2_taxID_114742_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9P5XZM4_taxID_64659_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A507FDJ6_taxID_246404_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A3M6T5K9_taxID_46731_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A418G3G2_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
D7FJB5_taxID_2880_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A0P1AY43_taxID_4781_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1V6SJE6_taxID_254877_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A127Z996_taxID_49012_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0D1CHR5_taxID_5270_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2G9UPF2_taxID_45464_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2T4BLM2_taxID_58853_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A210PWA4_taxID_6573_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A383W8E9_taxID_3088_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A0L8IDI7_taxID_37653_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AA40F7U2_taxID_314040_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8H4W2C0_taxID_354080_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
J0WRI2_taxID_717982_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A401PX39_taxID_75743_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8H4LY57_taxID_72228_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2T6Y9_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0A7CP65_taxID_1202772_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6P7S7Y8_taxID_2607531_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAW2MB30_taxID_2727403_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A9D4MZZ2_taxID_45954_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAV2YL68_taxID_4803_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A0A0F2E9_taxID_1385517_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1H7Q7S9_taxID_183556_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A1R3VBN3_taxID_1631249_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0L6VTF1_taxID_27349_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0L0TBD6_taxID_578462_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A260YNQ5_taxID_31234_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0V1AAJ2_taxID_990121_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0L0GEJ5_taxID_667725_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A077ZGT3_taxID_36087_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8B6BWX0_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A183C149_taxID_36090_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1G7K2Z2_taxID_76594_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A8MZX9_taxID_240176_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6B2KZT0_taxID_1963864_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6J8CZL5_taxID_42192_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
W4H5S0_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
R9PI15_taxID_1305764_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9X8N4J4_taxID_156453_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A0N4XV59_taxID_27835_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AA88XIM2_taxID_66713_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9D4RA75_taxID_45954_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8W8K7P4_taxID_29159_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0K6FPV3_taxID_456999_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1HJ19_taxID_68401_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A507FBC4_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6A4BF22_taxID_53985_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1I6M5T1_taxID_474950_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ACC1KQ89_taxID_1286919_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5SAV4_taxID_64517_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV2Z0Q5_taxID_4803_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A0L0HF05_taxID_645134_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAW0Q7W6_taxID_1337665_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0N4U462_taxID_318479_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
Q70KX7_taxID_55567_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABR5Y6J9_taxID_220697_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A3F2RHN5_taxID_325452_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1Y2D0V7_taxID_329046_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2T704_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAJ0BKB6_taxID_438768_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV9WVQ3_taxID_2528407_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9Q6S7U7_taxID_75105_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
K1QXR1_taxID_29159_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0G4IQ91_taxID_37360_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A507F7M1_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4R8T272_taxID_1347389_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8B6GSK0_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
U1TTP3_taxID_321846_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8B6DAC3_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
