rep1	rep2	min_tm
A0A0G2GEG2_taxID_420778_model_A	A0A7C8Q0E6_taxID_2813651_model	0.4145
A0A183C149_taxID_36090_model	A0AAN8JKH5_taxID_87958_model	0.4145
A0A915I8K9_taxID_13658_model	A0AAN8JKH5_taxID_87958_model	0.4145
A0A915I8K9_taxID_13658_model	A0ABD3VH26_taxID_1069815_model	0.4145
A0A8H8P906_taxID_456999_model	M5CEE4_taxID_1108050_model	0.4144
A0A0A7CP65_taxID_1202772_model	A0A8T0LKJ4_taxID_325452_model	0.4144
A0A7C8MWQ0_taxID_323545_model_A	J0WRI2_taxID_717982_model	0.4144
A0A409YPA9_taxID_231916_model	A0A8H4QR39_taxID_354080_model_A	0.4143
A0A183I077_taxID_387005_model	A0A915MQ42_taxID_6303_model	0.4143
A0A183I077_taxID_387005_model	A0AAF3FHG4_taxID_2138241_model_A	0.4143
A0A074RXE5_taxID_1423351_model_A	A0ABQ0M0Y9_taxID_658473_model_A	0.4143
A0A0G2GEG2_taxID_420778_model_A	A0A1X7RRH8_taxID_1276538_model_A	0.4143
A0A6J8CIJ8_taxID_42192_model	A0A8S4QC54_taxID_6347_model	0.4143
A0A1V9YE51_taxID_74557_model	W4H175_taxID_112090_model	0.4143
A0A0V1I3Y0_taxID_268475_model	A0A8R1TKI8_taxID_6282_model	0.4143
A0A8H2WDY0_taxID_456999_model	A0ABR0JJU7_taxID_1016849_model_A	0.4143
A0A8X6KWP2_taxID_2740835_model	A0ABN8SN36_taxID_104178_model	0.4142
A0A8S3R6L7_taxID_6550_model_A	A0A9D4RA75_taxID_45954_model	0.4142
A0A8S9ZP28_taxID_189291_model	A0AA36DH95_taxID_96644_model_A	0.4142
A0A9P3PKR9_taxID_47721_model	A0ABR2XFG3_taxID_138064_model_A	0.4142
A0A8J1T8Q4_taxID_6347_model	A0AA36DH95_taxID_96644_model_A	0.4142
A0ACC3CB14_taxID_2788_model	W3VU69_taxID_84754_model	0.4142
A0A507FDN0_taxID_246404_model	W3VU69_taxID_84754_model	0.4141
A0A2N3MXV9_taxID_41688_model_A	A0AAN5YGU4_taxID_293939_model	0.4141
A0A1I4T9J4_taxID_44574_model_A	A0A3B0YDV7_taxID_652676_model_A	0.4141
A0A1F8A6I4_taxID_109264_model_A	A0AAN4PPE5_taxID_293939_model	0.4141
A0A4E9FIB1_taxID_6279_model	A0A915I8K9_taxID_13658_model	0.4141
A0A8H3IL14_taxID_116794_model	A0A9N8WZP9_taxID_5518_model	0.4140
A0A0V1JHS7_taxID_6337_model	A0A8B6G957_taxID_29158_model_A	0.4140
A0A2A6BT42_taxID_54126_model	A0A6J8CL61_taxID_42192_model_A	0.4140
A0AAN4ZCE4_taxID_1317129_model	W2TLA4_taxID_51031_model	0.4140
A0A5S6QIU3_taxID_70415_model	A0A8B6BMR6_taxID_29158_model_A	0.4140
A0ACC3CDQ3_taxID_2788_model	W3VU69_taxID_84754_model	0.4140
A0A8T0LKJ4_taxID_325452_model	T0PNV2_taxID_1156394_model	0.4139
A0A8H3IL14_taxID_116794_model	K3V6C2_taxID_1028729_model	0.4139
A0A364L5W2_taxID_1196081_model	N4XMY1_taxID_665024_model	0.4139
A0A0G2GEG2_taxID_420778_model_A	A0A409WEP5_taxID_231916_model_A	0.4139
A0A0V1KD92_taxID_6337_model	A0A8B6CPY6_taxID_29158_model_A	0.4139
A0A8B6G9L0_taxID_29158_model_A	A0A9D4LIH2_taxID_45954_model	0.4139
F0XF66_taxID_655863_model	R9PI15_taxID_1305764_model_A	0.4139
A0A2G7FTM7_taxID_656916_model_A	E3REK7_taxID_861557_model	0.4138
A0A067C156_taxID_695850_model_A	A0A1V9YBP5_taxID_1202772_model	0.4138
A0A8B6CPY6_taxID_29158_model_A	A0A9D4RA75_taxID_45954_model	0.4138
A0A139HFA6_taxID_321146_model_A	R0ISP9_taxID_671987_model	0.4138
A0A8H4RXW4_taxID_354080_model_A	R0ISP9_taxID_671987_model	0.4138
A0A914MBW5_taxID_6306_model	A0ABD2LAM1_taxID_157864_model	0.4138
A0A5N6JRM5_taxID_61186_model	A0ABQ8FRP3_taxID_1357716_model_A	0.4138
A0A8B6BKM4_taxID_29158_model_A	A0AAE0W2I3_taxID_2493646_model	0.4138
A0AA88YDI9_taxID_66713_model	A0ACC3CDQ3_taxID_2788_model	0.4138
A0A2G7FTM7_taxID_656916_model_A	A0A8H5L9I1_taxID_48495_model_A	0.4137
A0AAF5PZK9_taxID_6293_model	A0ABD2LAM1_taxID_157864_model	0.4137
A0A077ZGT3_taxID_36087_model	A0A0R3RX42_taxID_1147741_model_A	0.4137
A0A1X7RRH8_taxID_1276538_model_A	A0A8H7LLC6_taxID_456999_model_A	0.4137
A0AA36CWW9_taxID_96644_model	A0AAN8JKH5_taxID_87958_model	0.4137
A0A8B6BMR6_taxID_29158_model_A	A0ABQ9EAR7_taxID_220873_model	0.4136
A0A9P3CF74_taxID_84275_model	F9F9P2_taxID_660025_model	0.4136
A0A0R3RX42_taxID_1147741_model_A	A0A0V1ESS6_taxID_6337_model	0.4136
A0A238C4W2_taxID_387005_model	A0A914MBW5_taxID_6306_model	0.4136
A0A8H8PB78_taxID_456999_model	B2VY53_taxID_426418_model	0.4136
A0A0V1I3Y0_taxID_268475_model	A0A8B6G9L0_taxID_29158_model_A	0.4136
A0A5Q4BMU6_taxID_2078593_model	A0A6G1HLY0_taxID_703511_model_A	0.4135
A0A1G5SEQ3_taxID_51642_model_A	A0A6B2KZX3_taxID_1963864_model	0.4135
A0A9P3PKR9_taxID_47721_model	J0WRI2_taxID_717982_model	0.4135
A0A7C8MWQ0_taxID_323545_model_A	B2VY53_taxID_426418_model	0.4135
A0A0G2GEG2_taxID_420778_model_A	A0AAD6NB37_taxID_5083_model_A	0.4135
A0A7S7SGR7_taxID_1473598_model	A0ABV9FV84_taxID_1460226_model	0.4135
A0A8K0RUZ8_taxID_61284_model_A	A0ABR1WCT8_taxID_335842_model	0.4135
E3REK7_taxID_861557_model	F9F9P2_taxID_660025_model	0.4135
A0A2S6BQA0_taxID_357750_model	A0ACC1NLV5_taxID_42375_model	0.4135
A0A915N8X1_taxID_6303_model	A0AAN8JKH5_taxID_87958_model	0.4135
A0A484G057_taxID_1213857_model	A0A7C8MWQ0_taxID_323545_model_A	0.4134
A0A409YPA9_taxID_231916_model	S3CMF3_taxID_1116229_model	0.4134
A0A6J8ENF3_taxID_42192_model_A	A0A8S3V8L1_taxID_6550_model	0.4134
A0A8H7LLC6_taxID_456999_model_A	W3VU69_taxID_84754_model	0.4134
A0A8S3SWK0_taxID_6550_model	A0ABD2I4S2_taxID_97005_model	0.4133
A0A1I7VBE5_taxID_7209_model	A0A7C8MQB2_taxID_323545_model	0.4133
A0AAE8SXX8_taxID_2041049_model_A	Q2HCB5_taxID_306901_model_A	0.4133
A0A8B8ESA4_taxID_6565_model_A	K1Q6D2_taxID_29159_model	0.4133
A0A8B6CPY6_taxID_29158_model_A	K1QAP4_taxID_29159_model	0.4133
A0A364L5W2_taxID_1196081_model	E3REK7_taxID_861557_model	0.4133
A0A4P9X7U9_taxID_1555241_model	A0A915JY09_taxID_13658_model	0.4133
A0A8E0V7V4_taxID_52442_model_A	A0ABN8LLM9_taxID_104178_model_A	0.4133
A0A9D4J8T5_taxID_45954_model	A0A9D4MZZ2_taxID_45954_model	0.4132
A0A2N3MXV9_taxID_41688_model_A	J0WRI2_taxID_717982_model	0.4132
A0A8B6GYH0_taxID_29158_model_A	A0A8S3SWK0_taxID_6550_model	0.4132
A0A6J4QLW3_taxID_349277_model_A	A0A917F9X2_taxID_1195761_model_A	0.4132
A0A8S3SWK0_taxID_6550_model	A0A8S3THT1_taxID_6550_model	0.4132
A0A8B8D4J3_taxID_6565_model	A0A8S3THT1_taxID_6550_model	0.4132
A0A139HFA6_taxID_321146_model_A	A0ACC1NLV5_taxID_42375_model	0.4132
A0A8J1T8Q4_taxID_6347_model	A0AAD8AV10_taxID_112525_model	0.4132
A0A183I077_taxID_387005_model	A0A914E549_taxID_290746_model	0.4131
A0A8S3R6L7_taxID_6550_model_A	A0AA88YDI9_taxID_66713_model	0.4131
A0A2G7FTM7_taxID_656916_model_A	A0A2N3MXV9_taxID_41688_model_A	0.4131
A0AAF3EKL4_taxID_2138241_model	A0ABD2LAM1_taxID_157864_model	0.4131
A0A2P6TX23_taxID_3076_model	A0A8J2X377_taxID_35677_model	0.4131
A0A074ZDD7_taxID_6198_model	A0A9N7UE72_taxID_8262_model	0.4130
A0A1K0HF59_taxID_307758_model_A	A0A8H7LLC6_taxID_456999_model_A	0.4130
A0A3S0ZXU8_taxID_188477_model	W2TLA4_taxID_51031_model	0.4130
A0AA36CWW9_taxID_96644_model	A0ABY7ESX1_taxID_6604_model	0.4130
A0A067C156_taxID_695850_model_A	A0A0A7CPE6_taxID_1202772_model	0.4130
A0A067C156_taxID_695850_model_A	A0A0A7CP65_taxID_1202772_model	0.4130
A0A5N6JRM5_taxID_61186_model	A0A8H3D1S1_taxID_456999_model	0.4130
A0A914W9Q0_taxID_2011161_model	A0ABD3VH26_taxID_1069815_model	0.4130
A0A1F8A6I4_taxID_109264_model_A	A0A8H5L9I1_taxID_48495_model_A	0.4129
A0A0V1BIN6_taxID_6334_model	A0A2A6BT42_taxID_54126_model	0.4129
A0A6J8AZI7_taxID_42192_model	A0A9D4RA75_taxID_45954_model	0.4129
A0A1F8A6I4_taxID_109264_model_A	A0A1V6PRI1_taxID_416450_model	0.4129
A0AA36JK50_taxID_2562239_model	A0AAD7XMM2_taxID_2483200_model	0.4129
A0A0V1I3Y0_taxID_268475_model	A0AAN8JKH5_taxID_87958_model	0.4129
A0A183C149_taxID_36090_model	A0A914D235_taxID_290746_model	0.4129
A0A9W8B9V6_taxID_2761393_model_A	A0ABR0JJU7_taxID_1016849_model_A	0.4129
A0A0F7RVY0_taxID_49012_model_A	A0A8H7INQ5_taxID_456999_model	0.4129
A0A250IQN3_taxID_1294270_model_A	A0AAV9V0T6_taxID_1796055_model	0.4128
A0A179HCZ8_taxID_33203_model	Q2H2F5_taxID_306901_model_A	0.4128
A0A8B6BMR6_taxID_29158_model_A	A0ABD2I4S2_taxID_97005_model	0.4128
A0A364MXI7_taxID_183478_model	A0A409YPA9_taxID_231916_model	0.4128
A0A183C149_taxID_36090_model	A0A8S3R6L7_taxID_6550_model_A	0.4128
A0AAD8AV10_taxID_112525_model	A0AAF3FHG4_taxID_2138241_model_A	0.4128
A0A9P3PKR9_taxID_47721_model	W3VU69_taxID_84754_model	0.4128
A0A177WTC8_taxID_403673_model	A0A2N3MXV9_taxID_41688_model_A	0.4128
A0A6J8CL61_taxID_42192_model_A	A0AAE0W2I3_taxID_2493646_model	0.4128
A0A7D5Z204_taxID_500148_model	A0A8H5U0D3_taxID_48490_model_A	0.4128
A0A8B8F0Y1_taxID_6565_model	A0A9D4RA75_taxID_45954_model	0.4127
A0A0K6FZ23_taxID_456999_model	A0A8H8P6Z0_taxID_456999_model	0.4127
A0AAD5DEJ1_taxID_2649997_model	A0ACC1PD21_taxID_42375_model	0.4127
A0A8K0WPV5_taxID_80388_model_A	A0AAD6NB37_taxID_5083_model_A	0.4127
A0A3N0CP77_taxID_661483_model	A0A507FDN0_taxID_246404_model	0.4127
A0A3S0ZXU8_taxID_188477_model	A0A8S3THT1_taxID_6550_model	0.4127
A0A177X0C6_taxID_403673_model	A0A7C8MQB2_taxID_323545_model	0.4127
A0A8H7LLC6_taxID_456999_model_A	A0ABR0JJU7_taxID_1016849_model_A	0.4127
A0AAE8SXX8_taxID_2041049_model_A	A0ACB7PGA3_taxID_1854479_model_A	0.4127
A0A084G098_taxID_563466_model	A0A8H6XYA6_taxID_2733690_model	0.4127
A0A7C8Q0E6_taxID_2813651_model	J0WRI2_taxID_717982_model	0.4127
A0A2N3MXV9_taxID_41688_model_A	A0A8H4QR39_taxID_354080_model_A	0.4126
A0A5N6JRM5_taxID_61186_model	A0A8H5L9I1_taxID_48495_model_A	0.4126
A0A0V1JHS7_taxID_6337_model	A0ABD3VH26_taxID_1069815_model	0.4126
A0A0V1JHS7_taxID_6337_model	A0ABY7EX19_taxID_6604_model	0.4126
A0A0V1JHS7_taxID_6337_model	A0A8S3R6L7_taxID_6550_model_A	0.4126
A0A1H1Q0J6_taxID_546871_model_A	A0A8E0V7V4_taxID_52442_model_A	0.4126
A0AA39HID6_taxID_289476_model	K1QAP4_taxID_29159_model	0.4126
A0A9D4MZZ2_taxID_45954_model	A0AA39HID6_taxID_289476_model	0.4126
A0A6J8DAY9_taxID_42192_model	A0ABY7ESX1_taxID_6604_model	0.4126
A0A9P3CF74_taxID_84275_model	A0ACC1NLV5_taxID_42375_model	0.4126
A0A183I077_taxID_387005_model	A0AC34QHI6_taxID_591449_model	0.4125
A0A0V0TGR2_taxID_144512_model	A0A8S9ZP28_taxID_189291_model	0.4125
A0A0K6FZ23_taxID_456999_model	A0A8H2WDY0_taxID_456999_model	0.4125
A0A9N8ELP9_taxID_568900_model	A0ABP0KF76_taxID_1381693_model_A	0.4125
A0A135T4G4_taxID_703756_model	A0AA37L8J5_taxID_700344_model_A	0.4125
A0A8H4QR39_taxID_354080_model_A	A0A9W8B9V6_taxID_2761393_model_A	0.4124
A0A2S6BQA0_taxID_357750_model	A0A364MXI7_taxID_183478_model	0.4124
A0A0K6FPV3_taxID_456999_model	A0A5N5QPM2_taxID_1582974_model	0.4124
A0A0V1ESS6_taxID_6337_model	A0A8S9ZP28_taxID_189291_model	0.4124
A0A914W9Q0_taxID_2011161_model	A0ABY7EX19_taxID_6604_model	0.4124
A0A135T4G4_taxID_703756_model	A0A8H3BPP3_taxID_456999_model	0.4124
A0A285BU58_taxID_44577_model_A	A0A2K8T4N2_taxID_2038116_model_A	0.4124
A0A074RXE5_taxID_1423351_model_A	A0A0F7RVY0_taxID_49012_model_A	0.4123
A0A084FV70_taxID_563466_model_A	R0ISP9_taxID_671987_model	0.4123
A0A1I7VEA5_taxID_7209_model	A0ABD2LAM1_taxID_157864_model	0.4123
A0A1K0HF59_taxID_307758_model_A	A0A8H8PB78_taxID_456999_model	0.4123
A0A3S0ZXU8_taxID_188477_model	A0A8B6CPY6_taxID_29158_model_A	0.4123
A0A4P9X7U9_taxID_1555241_model	A0A8H7B393_taxID_1187904_model_A	0.4123
A0A1X7RRH8_taxID_1276538_model_A	A0ABR3V8J2_taxID_85995_model	0.4122
A0A5S6QIU3_taxID_70415_model	A0A6J8BR51_taxID_42192_model_A	0.4122
A0A1F8A6I4_taxID_109264_model_A	A0ACC1NLV5_taxID_42375_model	0.4122
A0A5S6QIU3_taxID_70415_model	A0A8B6CPY6_taxID_29158_model_A	0.4122
A0A8H4QR39_taxID_354080_model_A	A0A8H7E8W0_taxID_1187904_model	0.4121
A0A7S0FYS9_taxID_73915_model	A0A7S2JHQ4_taxID_1333877_model	0.4121
A0A7C8Q0E6_taxID_2813651_model	A0A8K0WPV5_taxID_80388_model_A	0.4121
A0A7C8MWQ0_taxID_323545_model_A	R0ISP9_taxID_671987_model	0.4121
A0A6J8CIJ8_taxID_42192_model	A0A8B6BKM4_taxID_29158_model_A	0.4121
A0A8B6G9L0_taxID_29158_model_A	A0A8S3V8L1_taxID_6550_model	0.4121
A0A6J8DAY9_taxID_42192_model	A0AA88YDI9_taxID_66713_model	0.4121
A0A0V1KR57_taxID_6335_model	A0A238C4W2_taxID_387005_model	0.4121
A0A8H7B393_taxID_1187904_model_A	J0WRI2_taxID_717982_model	0.4121
A0A1V6QQ78_taxID_416450_model	A0AAV9V0T6_taxID_1796055_model	0.4120
A0A179HCZ8_taxID_33203_model	A0A8K0WPV5_taxID_80388_model_A	0.4120
A0A914W9Q0_taxID_2011161_model	A0ABD2I4S2_taxID_97005_model	0.4120
B5RHR0_taxID_515355_model_A	F6WL94_taxID_7719_model	0.4120
A0A8H7B393_taxID_1187904_model_A	A0A9P3PKR9_taxID_47721_model	0.4120
A0A183C149_taxID_36090_model	A0A8B6G957_taxID_29158_model_A	0.4120
A0A3P7DNC2_taxID_6293_model	A0A914E549_taxID_290746_model	0.4120
A0A8S4QC54_taxID_6347_model	A0A9D4MZZ2_taxID_45954_model	0.4120
A0A0N4SWM8_taxID_6280_model	A0ABD3VH26_taxID_1069815_model	0.4120
A0A139HFA6_taxID_321146_model_A	A0A7C8Q0E6_taxID_2813651_model	0.4120
A0A8H7E8W0_taxID_1187904_model	A0AAD6NB37_taxID_5083_model_A	0.4120
A0A8H2WDY0_taxID_456999_model	A0A8H3DZ25_taxID_456999_model_A	0.4120
A0A135T4G4_taxID_703756_model	A0AAQ3LZX8_taxID_150365_model	0.4120
A0A2A6BT42_taxID_54126_model	A0A8S3R6L7_taxID_6550_model_A	0.4119
A0A2A6BT42_taxID_54126_model	A0A8B6G9L0_taxID_29158_model_A	0.4119
A0A409WEP5_taxID_231916_model_A	A0A9N8JDS5_taxID_2773715_model_A	0.4119
A0ABR0JJU7_taxID_1016849_model_A	R9PI15_taxID_1305764_model_A	0.4119
A0A183C149_taxID_36090_model	A0A6J8DAY9_taxID_42192_model	0.4119
A0A9P6GFF6_taxID_565426_model_A	A0ACC2IIZ4_taxID_749465_model	0.4119
A0ABQ8FRP3_taxID_1357716_model_A	A0ABR3V8J2_taxID_85995_model	0.4119
A0ABQ0M0Y9_taxID_658473_model_A	J0WRI2_taxID_717982_model	0.4119
A0A084FV70_taxID_563466_model_A	W6ZHH7_taxID_930090_model	0.4118
A0A6G1HLY0_taxID_703511_model_A	F0X9X8_taxID_655863_model	0.4118
A0A5S6QIU3_taxID_70415_model	A0A8S9ZP28_taxID_189291_model	0.4118
A0A1I9G629_taxID_6279_model	A0A914D235_taxID_290746_model	0.4118
A0A5M9J7X0_taxID_38448_model	A0A8H7B393_taxID_1187904_model_A	0.4118
A0A9D4J8T5_taxID_45954_model	A0AAN4ZCE4_taxID_1317129_model	0.4117
A0AB34FH03_taxID_1247861_model	A0ABR4KUJ7_taxID_1810923_model	0.4117
A0A0G4N7R0_taxID_100787_model	A0ACC1NLV5_taxID_42375_model	0.4117
A0A4S4M1Y3_taxID_1095465_model_A	A0A8H7LVB4_taxID_456999_model	0.4117
A0A4S4M1Y3_taxID_1095465_model_A	A0A8H8P6Z0_taxID_456999_model	0.4117
A0A177WTC8_taxID_403673_model	A0AAD5SCX3_taxID_64517_model	0.4117
A0A135T4G4_taxID_703756_model	A0ABQ0M0Y9_taxID_658473_model_A	0.4117
A0A8H7EE27_taxID_1187904_model	A0ABR3V8J2_taxID_85995_model	0.4116
A0A139HFA6_taxID_321146_model_A	W6ZHH7_taxID_930090_model	0.4116
A0A8S3R6L7_taxID_6550_model_A	A0ABQ9EAR7_taxID_220873_model	0.4116
A0A8J1T8Q4_taxID_6347_model	A0ABQ9EAR7_taxID_220873_model	0.4116
A0A5S6QIU3_taxID_70415_model	A0A8B6G957_taxID_29158_model_A	0.4116
A0ABW7AQ69_taxID_3351344_model	F4NVT9_taxID_684364_model	0.4116
A0AA37L8J5_taxID_700344_model_A	A0AAD4FBU9_taxID_669026_model_A	0.4116
A0A3B0YDV7_taxID_652676_model_A	A0A6J4QLW3_taxID_349277_model_A	0.4116
A0A085M8H3_taxID_68888_model	A0A8S9ZP28_taxID_189291_model	0.4115
A0A1I7VBE5_taxID_7209_model	A0A3S0ZXU8_taxID_188477_model	0.4115
A0A8S3R6L7_taxID_6550_model_A	A0A8S3SWK0_taxID_6550_model	0.4115
A0A1Y1HT28_taxID_105231_model	A0A835YKM2_taxID_303371_model	0.4115
A0A210R253_taxID_6573_model	A0ABQ9EAR7_taxID_220873_model	0.4115
A0A409YPA9_taxID_231916_model	A0A8H7LLC6_taxID_456999_model_A	0.4115
A0A2S6BQA0_taxID_357750_model	A0A409YPA9_taxID_231916_model	0.4115
A0A0V0S806_taxID_6336_model	A0A8S3THT1_taxID_6550_model	0.4115
A0A6A4NQJ9_taxID_3870_model	A0A7S7SGR7_taxID_1473598_model	0.4115
A0A9P3CF74_taxID_84275_model	R0ISP9_taxID_671987_model	0.4115
A0A8H4YZH8_taxID_48485_model	A0ABR0JJU7_taxID_1016849_model_A	0.4115
A0A8S4QC54_taxID_6347_model	A0ABY7ESX1_taxID_6604_model	0.4115
A0A0C3F7Q7_taxID_765440_model	A0A8H2WDY0_taxID_456999_model	0.4115
A0A3S0ZXU8_taxID_188477_model	A0AAD8AV10_taxID_112525_model	0.4115
A0A183C149_taxID_36090_model	A0ABY7ESX1_taxID_6604_model	0.4115
A0A8H3D1S1_taxID_456999_model	A0AAD4FBU9_taxID_669026_model_A	0.4115
A0A418AQE9_taxID_157072_model	T0PU14_taxID_1156394_model	0.4115
A0A139HFA6_taxID_321146_model_A	A0A2G7FTM7_taxID_656916_model_A	0.4114
A0A084FV70_taxID_563466_model_A	A0AAN5YGU4_taxID_293939_model	0.4114
A0A914W9Q0_taxID_2011161_model	A0AA36DH95_taxID_96644_model_A	0.4114
A0A8H4RXW4_taxID_354080_model_A	A0ABQ0M0Y9_taxID_658473_model_A	0.4114
A0A2G7FTM7_taxID_656916_model_A	W6Y2N7_taxID_930089_model	0.4113
A0A4Q2D856_taxID_2316362_model	A0A8H6GM20_taxID_100902_model	0.4113
A0A0V0TGR2_taxID_144512_model	A0A8B6CPY6_taxID_29158_model_A	0.4113
A0A914MBW5_taxID_6306_model	A0AA36CWW9_taxID_96644_model	0.4113
A0A915I8K9_taxID_13658_model	A0ABY7EX19_taxID_6604_model	0.4113
A0A0V1ESS6_taxID_6337_model	A0A8B6G9L0_taxID_29158_model_A	0.4113
A0A813K9V7_taxID_89957_model	A0A9N8ELP9_taxID_568900_model	0.4112
A0A0V0S806_taxID_6336_model	A0A8S9ZP28_taxID_189291_model	0.4112
A0A8J2X377_taxID_35677_model	F0Y9F1_taxID_44056_model	0.4112
A0A409YPA9_taxID_231916_model	F0XF66_taxID_655863_model	0.4112
A0A0V1DE70_taxID_45882_model	A0A915K057_taxID_13658_model	0.4112
A0AA88AFA7_taxID_3494_model_A	A0AAE3YLB9_taxID_137266_model_A	0.4112
A0A0V0YE73_taxID_6337_model	A0A8B6G9L0_taxID_29158_model_A	0.4112
A0A409WEP5_taxID_231916_model_A	A0AA37L8J5_taxID_700344_model_A	0.4112
A0A8H8PB78_taxID_456999_model	I2FTP4_taxID_120017_model_A	0.4112
A0A507EXS7_taxID_246404_model	A0A8H5UJH2_taxID_48507_model_A	0.4112
A0A409YPA9_taxID_231916_model	A0A6A5SIC2_taxID_706981_model	0.4111
A0A077ZGT3_taxID_36087_model	A0A0B2VVI5_taxID_6265_model	0.4111
A0A0F7RVY0_taxID_49012_model_A	A0A0G2GEG2_taxID_420778_model_A	0.4111
A0A8J1T8Q4_taxID_6347_model	A0ABY7EVT9_taxID_6604_model	0.4110
A0A0V1JHS7_taxID_6337_model	A0A8R1TKI8_taxID_6282_model	0.4110
A0A8X6KWP2_taxID_2740835_model	A0AAJ8BCI9_taxID_8187_model	0.4110
A0A409YPA9_taxID_231916_model	A0A8H3H4T7_taxID_456999_model	0.4110
A0A0G4N7R0_taxID_100787_model	A0A2N3MXV9_taxID_41688_model_A	0.4110
A0A8H7E8W0_taxID_1187904_model	A0ABR1WCT8_taxID_335842_model	0.4110
A0A8W8J4S3_taxID_29159_model	A0A914S644_taxID_6256_model	0.4110
A0A915KKL6_taxID_13658_model	A0AAF3EKL4_taxID_2138241_model	0.4110
A0A3M6T5K9_taxID_46731_model	A0ABQ9DKS8_taxID_1566151_model	0.4110
A0A9D4MZZ2_taxID_45954_model	W6NCB7_taxID_6289_model	0.4110
A0A0P7APX3_taxID_78410_model	A0A365MYK5_taxID_948311_model_A	0.4110
A0A2G7FTM7_taxID_656916_model_A	A0A8H6XYA6_taxID_2733690_model	0.4109
A0A2A6BT42_taxID_54126_model	A0A915DFA9_taxID_166011_model	0.4109
A0A6J8DAY9_taxID_42192_model	A0A915N8X1_taxID_6303_model	0.4109
A0A4U0XX60_taxID_329884_model	F0X9X8_taxID_655863_model	0.4109
A0A0B2VVI5_taxID_6265_model	A0A5S6QIU3_taxID_70415_model	0.4109
A0AAD5UGL0_taxID_261099_model	I2FTP4_taxID_120017_model_A	0.4109
A0A8H3BPP3_taxID_456999_model	A0AA37L8J5_taxID_700344_model_A	0.4109
A0A1K0HF59_taxID_307758_model_A	A0A8H3H4T7_taxID_456999_model	0.4109
A0A179HCZ8_taxID_33203_model	A0A7C8MWQ0_taxID_323545_model_A	0.4108
A0A016T0A5_taxID_53326_model	A0A1I9G629_taxID_6279_model	0.4108
A0A6J8CL61_taxID_42192_model_A	A0A9D4MZZ2_taxID_45954_model	0.4108
A0A1G5SEQ3_taxID_51642_model_A	A0A8J1T8Q4_taxID_6347_model	0.4108
A0A0N4SWM8_taxID_6280_model	A0A1I7VBE5_taxID_7209_model	0.4107
A0A7D9J5S3_taxID_317549_model	A0ACC2TVV6_taxID_34485_model	0.4107
A0A915N8X1_taxID_6303_model	A0A9J2Q8W3_taxID_6252_model	0.4107
A0A8B6CNP6_taxID_29158_model	A0A914W9Q0_taxID_2011161_model	0.4107
A0A396RNU1_taxID_2305907_model	A0A6A4NQJ9_taxID_3870_model	0.4107
A0A0E0PEB1_taxID_4529_model	A0ABS1MHS4_taxID_2802282_model_A	0.4107
A0A915I8K9_taxID_13658_model	A0A915JY09_taxID_13658_model	0.4107
A0A0V1DE70_taxID_45882_model	A0AA39HID6_taxID_289476_model	0.4106
A0A0G2GEG2_taxID_420778_model_A	A0ABQ8FRP3_taxID_1357716_model_A	0.4106
A0A0N4SWM8_taxID_6280_model	A0A915MQ42_taxID_6303_model	0.4106
A0A8J1T8Q4_taxID_6347_model	A0A8J1UW52_taxID_6347_model	0.4106
A0ABY8UIN7_taxID_3088_model	S8ARG7_taxID_1284197_model	0.4106
A0A364L5W2_taxID_1196081_model	W6Y2N7_taxID_930089_model	0.4105
A0ABY7EVT9_taxID_6604_model	W6NCB7_taxID_6289_model	0.4105
A0A1V6PRI1_taxID_416450_model	A0A364MXI7_taxID_183478_model	0.4105
A0A3M6T5K9_taxID_46731_model	A0A9W3GC27_taxID_9837_model	0.4105
A0A0B2VVI5_taxID_6265_model	A0AA39HID6_taxID_289476_model	0.4105
A0A0V0TGR2_taxID_144512_model	A0A8B6CNP6_taxID_29158_model	0.4105
A0A0A1UJW0_taxID_1086054_model	A0A4S4M1Y3_taxID_1095465_model_A	0.4105
A0A3S0ZXU8_taxID_188477_model	A0A8B6G957_taxID_29158_model_A	0.4105
A0A163KNP0_taxID_5454_model_A	S3CMF3_taxID_1116229_model	0.4105
A0A084G098_taxID_563466_model	B2VY53_taxID_426418_model	0.4105
A0A0V0S806_taxID_6336_model	A0A8B6G9L0_taxID_29158_model_A	0.4105
A0A163KNP0_taxID_5454_model_A	A0A1V6PRI1_taxID_416450_model	0.4105
A0A085M8H3_taxID_68888_model	A0A8B6G9L0_taxID_29158_model_A	0.4104
A0A3S0ZXU8_taxID_188477_model	A0ABY7EVT9_taxID_6604_model	0.4104
A0A0G2GEG2_taxID_420778_model_A	A0A1S9S186_taxID_104259_model	0.4104
A0A915N8X1_taxID_6303_model	A0ABQ9EAR7_taxID_220873_model	0.4104
A0A8R1TKI8_taxID_6282_model	A0A915MQ42_taxID_6303_model	0.4104
A0A8J1XGG3_taxID_6347_model	A0AA36DH95_taxID_96644_model_A	0.4104
A0A1F8A6I4_taxID_109264_model_A	A0A8H5UJH2_taxID_48507_model_A	0.4104
A0A163KNP0_taxID_5454_model_A	A0A2G7FYG7_taxID_656916_model_A	0.4104
A0A1X7RRH8_taxID_1276538_model_A	A0AA37L8J5_taxID_700344_model_A	0.4104
A0A8K0WPV5_taxID_80388_model_A	A0A9P3PKR9_taxID_47721_model	0.4103
